customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST00233,18,Other,North,Post-Graduate,Unemployed,1934939.03,1184980.98,Home,670.2,15,473,49.98,2025-12-29,0
CUST00234,52,Male,North,Primary,Salaried,1066949.42,1223643.13,Other,420.8,3,84,38.53,2024-09-09,1
CUST00235,56,Female,North,Primary,Self-Employed,112975.05,723876.15,Other,822.8,14,423,99.55,2021-09-03,0
CUST00236,30,Other,West,Primary,Self-Employed,2703023.81,1102585.45,Car,690.3,11,394,37.47,2020-04-12,0
CUST00237,20,Male,South,Graduate,Salaried,1219299.03,448373.94,Home,500.2,13,327,9.75,2021-04-26,1
CUST00238,37,Female,North,Primary,Unemployed,1664725.77,369400.12,Home,562.7,2,31,40.43,2020-08-14,1
CUST00239,69,Other,East,Primary,Salaried,2148546.88,482530.44,Education,456.1,5,152,8.97,2022-06-23,1
CUST00240,19,Female,North,Secondary,Self-Employed,698927.43,1611878.29,Business,576.0,24,268,51.71,2022-07-25,0
CUST00241,52,Other,North,Post-Graduate,Self-Employed,1405605.52,1386619.8,Education,773.2,23,365,84.03,2018-03-08,0
CUST00242,42,Female,West,Post-Graduate,Unemployed,1327078.24,230625.12,Home,805.3,24,347,75.5,2026-02-21,0
CUST00243,54,Female,East,Primary,Unemployed,1476443.36,1605022.63,Education,572.3,12,449,66.22,2023-09-26,0
CUST00244,30,Male,South,Secondary,Self-Employed,1255330.86,849270.75,Business,720.8,19,415,90.39,2025-03-16,0
CUST00245,61,Other,West,Secondary,Salaried,2604739.18,422638.89,Car,489.4,17,197,117.15,2019-10-17,1
CUST00246,39,Other,North,Post-Graduate,Salaried,2595108.3,1383357.64,Education,472.7,13,57,94.39,2023-06-30,1
CUST00247,26,Male,East,Graduate,Salaried,2562682.69,1968641.95,Business,404.0,19,310,44.18,2018-01-27,1
CUST00248,65,Male,South,Post-Graduate,Salaried,1158136.74,1812926.65,Business,383.6,2,183,116.62,2024-08-17,1
CUST00249,58,Female,North,Secondary,Unemployed,200907.76,1863081.74,Car,352.5,17,210,43.57,2025-10-11,1
CUST00250,35,Male,West,Primary,Salaried,2034325.41,54886.5,Car,400.6,7,64,70.78,2021-08-18,1
CUST00251,69,Male,West,Secondary,Unemployed,857383.41,1957697.07,Other,750.3,14,497,117.11,2022-01-19,0
CUST00252,37,Male,East,Post-Graduate,Unemployed,2051151.37,1073250.22,Business,659.8,7,199,23.51,2022-11-24,0
CUST00253,40,Female,East,Secondary,Self-Employed,1441059.4,1890129.09,Car,773.4,7,489,68.06,2021-04-26,0
CUST00254,60,Other,North,Post-Graduate,Self-Employed,1323556.29,369042.93,Business,793.5,6,224,22.32,2019-02-21,0
CUST00255,55,Female,West,Secondary,Unemployed,1510673.85,1717776.84,Car,555.7,20,64,9.72,2023-08-14,0
CUST00256,29,Male,North,Post-Graduate,Salaried,1440861.9,475833.04,Business,360.7,13,439,61.13,2026-01-06,1
CUST00257,55,Other,North,Post-Graduate,Salaried,277864.57,1102352.11,Car,353.5,6,328,82.49,2024-02-07,1
CUST00258,32,Other,East,Secondary,Self-Employed,2234341.25,1085370.0,Other,475.4,9,45,16.83,2021-07-08,1
CUST00259,58,Other,West,Primary,Salaried,2046348.64,1400042.38,Business,552.1,18,349,91.33,2018-05-18,0
CUST00260,41,Female,South,Secondary,Unemployed,555017.84,717027.54,Other,512.9,12,176,96.64,2025-01-20,1
CUST00261,29,Other,South,Graduate,Unemployed,1765011.99,1894329.87,Home,658.0,10,115,113.54,2024-04-05,0
CUST00262,45,Male,South,Secondary,Self-Employed,2155572.56,170647.12,Car,415.0,18,193,99.11,2025-11-09,1
CUST00263,30,Other,South,Secondary,Unemployed,2586469.14,294232.04,Car,585.2,9,206,31.9,2023-01-24,0
CUST00264,48,Male,East,Primary,Salaried,2312069.84,1588437.36,Car,572.3,18,316,67.76,2020-02-06,0
CUST00265,25,Other,East,Post-Graduate,Unemployed,1246909.32,1505554.26,Business,376.5,3,287,104.33,2019-11-04,1
CUST00266,23,Other,West,Post-Graduate,Salaried,1435684.36,330893.93,Education,733.8,16,210,50.87,2021-12-23,0
CUST00267,58,Female,North,Graduate,Salaried,1751463.31,222836.78,Home,660.6,18,262,102.54,2021-09-15,0
CUST00268,29,Male,West,Secondary,Self-Employed,2314369.15,1712981.67,Car,372.4,5,407,92.31,2024-07-25,1
CUST00269,28,Other,North,Primary,Self-Employed,2196678.76,1407428.67,Business,512.0,15,127,102.25,2021-08-21,1
CUST00270,36,Male,East,Graduate,Self-Employed,2891426.8,329212.28,Car,619.0,22,492,97.13,2023-01-17,0
CUST00271,41,Male,South,Graduate,Unemployed,1429227.74,1688447.82,Business,682.1,11,108,14.14,2020-07-01,0
CUST00272,20,Other,West,Graduate,Salaried,1540739.42,425643.92,Business,837.2,9,401,96.57,2025-03-28,0
CUST00273,59,Female,South,Graduate,Salaried,2516146.66,1355021.35,Home,362.8,1,482,113.54,2025-10-13,1
CUST00274,18,Female,North,Secondary,Unemployed,2250810.15,1030315.52,Education,820.9,7,144,105.66,2020-08-02,0
CUST00275,49,Female,North,Post-Graduate,Salaried,2536563.9,1513717.71,Car,723.8,12,250,115.34,2022-04-13,0
CUST00276,68,Male,East,Secondary,Unemployed,1190928.88,1712567.12,Home,468.2,15,255,87.5,2021-10-03,1
CUST00277,41,Other,West,Post-Graduate,Salaried,2666275.97,801539.33,Other,443.7,17,257,100.91,2020-05-02,1
CUST00278,43,Female,South,Post-Graduate,Unemployed,2104581.46,129691.27,Car,538.8,5,84,6.16,2018-07-03,1
CUST00279,45,Other,East,Graduate,Unemployed,2631189.09,590853.34,Home,544.4,20,416,43.66,2018-04-09,1
CUST00280,28,Other,East,Secondary,Unemployed,2715497.54,1972009.2,Business,395.4,18,48,92.12,2023-01-20,1
CUST00281,65,Female,East,Secondary,Self-Employed,2846477.14,637774.53,Business,314.9,20,24,117.18,2019-10-09,1
CUST00282,54,Male,North,Graduate,Salaried,2856450.84,379192.8,Other,382.6,9,463,113.46,2024-04-09,1
CUST00283,36,Male,North,Graduate,Self-Employed,230374.79,944271.04,Business,446.2,15,457,78.5,2018-04-10,1
CUST00284,61,Other,East,Graduate,Self-Employed,189319.59,611649.31,Car,718.1,11,442,21.5,2025-05-11,0
CUST00285,19,Female,South,Primary,Unemployed,2104427.96,1808155.52,Education,542.4,9,301,117.43,2025-08-19,1
CUST00286,24,Other,North,Secondary,Salaried,337386.94,625572.34,Other,501.9,9,424,36.32,2024-09-28,1
CUST00287,30,Male,West,Post-Graduate,Unemployed,635721.08,440877.01,Other,674.8,24,90,5.14,2023-11-25,0
CUST00288,68,Male,South,Primary,Unemployed,599022.87,1201083.0,Other,637.4,5,89,70.33,2022-04-02,1
CUST00289,69,Other,North,Primary,Self-Employed,1794921.63,678581.95,Other,374.0,13,98,32.64,2018-06-10,1
CUST00290,69,Other,East,Secondary,Unemployed,2815424.77,1669373.66,Education,390.3,22,400,28.98,2021-11-06,1
CUST00291,26,Other,East,Graduate,Self-Employed,2571163.85,1550032.58,Home,504.5,19,83,11.49,2022-09-30,1
CUST00292,68,Other,North,Post-Graduate,Self-Employed,365267.51,796951.17,Education,775.6,14,211,78.0,2021-04-29,0
CUST00293,41,Male,North,Secondary,Self-Employed,495398.02,596413.5,Home,593.6,8,421,70.85,2022-06-12,0
CUST00294,22,Female,North,Graduate,Salaried,2431109.3,84916.12,Other,684.0,20,249,20.09,2021-11-09,0
CUST00295,22,Other,East,Post-Graduate,Self-Employed,2885100.73,400177.08,Business,347.7,20,174,111.38,2023-02-03,1
CUST00296,25,Male,North,Primary,Unemployed,2522400.06,1063005.85,Other,658.5,21,273,104.36,2021-07-29,0
CUST00297,66,Female,South,Secondary,Self-Employed,1299395.44,815327.48,Other,354.8,8,201,119.98,2023-10-26,1
CUST00298,58,Male,East,Primary,Self-Employed,206174.62,1989791.96,Home,526.4,22,235,64.99,2020-11-23,1
CUST00299,39,Other,North,Graduate,Unemployed,1272173.57,1875530.6,Education,469.2,5,274,48.72,2023-07-14,1
CUST00300,44,Male,North,Primary,Salaried,1821053.26,1884066.45,Other,439.8,3,302,65.25,2023-04-06,1
CUST00301,58,Other,East,Secondary,Self-Employed,747968.39,1440406.47,Home,339.9,11,469,31.2,2021-09-29,1
CUST00302,25,Other,South,Secondary,Self-Employed,2621624.53,25646.85,Home,569.1,6,231,73.25,2022-09-30,0
CUST00303,25,Male,North,Graduate,Self-Employed,1337370.73,715132.03,Education,463.2,19,241,26.05,2020-12-15,1
CUST00304,37,Male,South,Secondary,Unemployed,1717678.28,314811.73,Education,760.7,23,372,80.31,2021-12-25,0
CUST00305,25,Other,South,Graduate,Self-Employed,1769709.21,1908726.37,Home,684.3,3,465,21.07,2023-08-13,1
CUST00306,19,Male,East,Post-Graduate,Unemployed,2128037.37,1944888.21,Home,718.3,8,354,106.58,2018-07-27,0
CUST00307,66,Male,West,Primary,Self-Employed,2025036.03,761119.84,Education,310.8,12,422,16.34,2024-12-06,1
CUST00308,40,Female,West,Primary,Unemployed,2290432.18,455638.31,Education,379.7,8,43,114.45,2022-06-30,1
CUST00309,32,Other,South,Primary,Salaried,1374324.21,1044128.71,Car,799.1,10,111,78.29,2026-02-24,0
CUST00310,60,Male,North,Post-Graduate,Unemployed,2652428.25,456182.05,Other,586.8,2,278,41.81,2020-06-17,1
CUST00311,61,Other,North,Post-Graduate,Self-Employed,294960.41,271466.96,Other,626.5,0,6,71.66,2024-04-10,1
CUST00312,46,Female,West,Primary,Unemployed,2148378.93,1090252.54,Home,499.5,7,360,115.31,2024-03-02,1
CUST00313,64,Other,West,Primary,Self-Employed,2742684.1,271831.51,Education,761.5,10,250,90.65,2022-12-23,0
CUST00314,28,Other,North,Post-Graduate,Self-Employed,197986.37,779474.47,Other,360.8,8,499,5.73,2019-05-16,1
CUST00315,56,Female,North,Secondary,Self-Employed,1006829.25,1372514.36,Education,484.3,9,94,94.13,2022-10-23,1
CUST00316,45,Male,West,Post-Graduate,Salaried,1461689.71,1920275.81,Education,797.3,4,93,73.98,2020-07-23,1
CUST00317,48,Other,East,Secondary,Salaried,1873810.39,843320.04,Other,419.0,20,251,86.99,2022-07-23,1
CUST00318,57,Other,South,Secondary,Self-Employed,2479069.2,1038872.99,Other,346.6,21,357,44.36,2020-08-28,1
CUST00319,52,Male,West,Primary,Self-Employed,1281235.01,270094.28,Education,333.1,11,46,109.36,2020-11-11,1
CUST00320,38,Male,North,Post-Graduate,Unemployed,854260.93,1081977.75,Car,370.3,8,48,7.27,2023-06-11,1
CUST00321,28,Male,East,Secondary,Self-Employed,1875946.89,441065.8,Other,446.6,4,238,48.96,2026-02-24,1
CUST00322,28,Other,South,Secondary,Self-Employed,1597578.68,452020.55,Other,779.4,17,324,55.79,2022-07-22,0
CUST00323,55,Other,West,Graduate,Self-Employed,2852940.05,639550.42,Car,623.7,12,177,60.2,2024-01-17,0
CUST00324,64,Female,East,Primary,Self-Employed,2335195.8,214455.92,Home,663.2,2,376,20.92,2025-01-23,1
CUST00325,24,Female,North,Secondary,Self-Employed,1011261.72,913717.15,Other,768.4,2,480,31.87,2022-08-02,1
CUST00326,54,Female,East,Primary,Self-Employed,2110304.92,1110758.21,Business,652.8,22,495,54.94,2021-01-02,0
CUST00327,25,Other,North,Graduate,Unemployed,162345.28,1073761.22,Other,441.4,1,396,11.31,2025-07-17,1
CUST00328,50,Other,South,Primary,Salaried,825487.68,1681002.67,Business,767.4,12,294,48.13,2024-07-29,0
CUST00329,32,Female,West,Post-Graduate,Unemployed,1769525.84,1276181.11,Other,664.2,4,257,62.69,2019-03-17,1
CUST00330,26,Other,North,Graduate,Self-Employed,969501.23,520372.68,Business,800.1,8,326,116.25,2020-12-16,0
CUST00331,33,Female,North,Secondary,Unemployed,1638320.09,1654946.88,Car,792.8,22,249,112.76,2021-05-28,0
CUST00332,62,Female,South,Graduate,Unemployed,290749.49,1853058.23,Education,333.5,9,401,13.17,2020-10-12,1
CUST00333,18,Male,North,Primary,Unemployed,2061008.36,586709.08,Other,533.8,3,467,56.99,2022-01-17,1
CUST00334,30,Other,South,Primary,Unemployed,2645806.12,607789.29,Home,790.0,19,111,37.97,2024-06-10,0
CUST00335,52,Male,South,Post-Graduate,Self-Employed,1130195.38,1992293.36,Other,681.1,4,409,118.33,2018-07-24,1
CUST00336,47,Female,West,Primary,Unemployed,1744981.04,1418075.0,Business,382.1,24,430,99.59,2023-12-16,1
CUST00337,29,Male,South,Primary,Salaried,506531.8,1196208.76,Home,472.8,22,81,50.34,2020-06-12,1
CUST00338,60,Female,West,Primary,Unemployed,1827896.13,168611.82,Car,826.2,2,210,39.12,2025-06-25,1
CUST00339,26,Male,West,Graduate,Self-Employed,400591.44,198922.54,Education,543.4,23,395,6.92,2023-08-05,1
CUST00340,67,Male,East,Secondary,Unemployed,916255.39,376965.01,Business,311.6,12,408,117.66,2023-11-29,1
CUST00341,29,Female,West,Secondary,Self-Employed,2928248.17,1387792.45,Car,551.9,12,371,19.72,2018-06-23,0
CUST00342,39,Female,South,Graduate,Unemployed,517895.29,890252.96,Education,760.3,0,329,36.16,2024-11-05,1
CUST00343,54,Other,West,Graduate,Self-Employed,2423913.86,617659.53,Business,310.7,4,29,90.49,2021-04-22,1
CUST00344,26,Other,North,Secondary,Unemployed,1711425.02,1415899.03,Car,514.5,0,473,114.01,2021-08-13,1
CUST00345,51,Other,East,Secondary,Unemployed,1078184.9,486195.4,Home,745.7,15,466,112.48,2021-09-18,0
CUST00346,54,Other,West,Graduate,Self-Employed,1087892.56,846201.47,Business,356.1,6,271,81.16,2025-04-06,1
CUST00347,56,Female,West,Post-Graduate,Unemployed,353756.48,574117.71,Business,597.4,12,384,44.53,2023-02-11,0
CUST00348,54,Other,North,Post-Graduate,Self-Employed,2184281.53,914706.8,Education,375.4,20,280,69.42,2022-04-21,1
CUST00349,30,Male,North,Secondary,Salaried,958270.41,1349784.79,Business,449.3,20,255,75.49,2025-09-02,1
CUST00350,51,Female,North,Post-Graduate,Unemployed,2125316.4,1245471.82,Other,689.6,10,473,65.24,2022-05-24,0
CUST00351,22,Other,North,Post-Graduate,Salaried,1165053.26,1126997.05,Business,762.2,0,137,89.26,2023-10-20,1
CUST00352,62,Other,East,Secondary,Self-Employed,1296075.32,1668157.11,Home,840.6,9,92,13.92,2019-03-26,0
CUST00353,57,Female,West,Graduate,Salaried,2317353.66,798023.85,Home,650.3,3,304,52.09,2022-11-25,1
CUST00354,47,Other,South,Primary,Self-Employed,1743795.5,117694.29,Business,753.8,19,78,47.01,2020-07-16,0
CUST00355,61,Other,West,Post-Graduate,Unemployed,1925011.31,780090.21,Other,654.7,14,246,119.42,2018-01-04,0
CUST00356,29,Other,East,Graduate,Salaried,994696.25,575129.99,Education,321.5,15,326,39.99,2020-10-23,1
CUST00357,60,Female,East,Post-Graduate,Self-Employed,2504155.03,235143.51,Home,405.7,10,418,34.03,2023-02-17,1
CUST00358,48,Male,South,Graduate,Unemployed,1745550.48,1958283.59,Home,824.5,0,52,33.73,2021-07-22,1
CUST00359,66,Other,West,Graduate,Salaried,2655686.67,81177.22,Car,454.6,14,121,68.26,2019-03-09,1
CUST00360,65,Male,East,Primary,Unemployed,1431066.31,187454.18,Education,505.8,24,74,47.02,2021-06-05,1
CUST00361,27,Female,West,Graduate,Salaried,2628514.21,1526145.67,Education,459.5,23,265,14.08,2021-05-29,1
CUST00362,28,Other,North,Graduate,Unemployed,250374.41,341221.93,Other,452.2,14,266,83.23,2022-09-22,1
CUST00363,18,Other,West,Graduate,Salaried,581420.99,1700870.88,Other,616.5,20,345,43.43,2026-03-07,0
CUST00364,46,Male,South,Primary,Self-Employed,1369754.16,1300940.92,Home,691.8,7,145,119.45,2026-03-18,0
CUST00365,44,Male,South,Primary,Salaried,1669505.22,1231060.23,Education,762.7,15,499,27.17,2018-01-08,0
CUST00366,30,Female,West,Secondary,Self-Employed,139168.88,1276659.69,Home,397.1,1,108,78.5,2019-06-12,1
CUST00367,64,Male,West,Graduate,Salaried,1550713.7,1223399.26,Business,411.1,3,189,35.75,2023-07-19,1
CUST00368,29,Male,North,Secondary,Salaried,2411932.33,346768.77,Education,484.6,12,287,41.11,2023-07-04,1
CUST00369,64,Male,North,Post-Graduate,Salaried,1752518.64,216241.5,Business,333.0,7,343,35.03,2019-12-02,1
CUST00370,61,Other,South,Graduate,Self-Employed,559118.69,1813439.49,Other,762.9,9,206,38.48,2019-04-13,0
CUST00371,39,Other,North,Secondary,Self-Employed,2169177.69,528411.43,Car,792.1,6,40,99.76,2024-10-18,0
CUST00372,67,Other,South,Post-Graduate,Unemployed,487153.25,872467.72,Home,430.5,0,48,68.48,2020-04-08,1
CUST00373,21,Female,East,Post-Graduate,Unemployed,628834.66,1253188.29,Car,849.6,22,17,48.81,2020-02-19,0
CUST00374,65,Female,East,Primary,Self-Employed,468118.14,295861.0,Education,733.6,19,223,7.09,2022-12-14,0
CUST00375,27,Male,West,Graduate,Salaried,1355973.6,275957.26,Other,795.7,8,80,57.74,2022-07-28,0
CUST00376,63,Female,West,Secondary,Self-Employed,2532108.14,541533.77,Other,777.7,24,321,105.83,2020-01-12,0
CUST00377,19,Other,North,Graduate,Unemployed,1695046.56,590837.03,Home,801.9,18,119,80.85,2025-10-26,0
CUST00378,69,Male,South,Graduate,Unemployed,2858441.18,1666636.96,Business,599.9,18,228,9.66,2018-02-24,0
CUST00379,50,Male,North,Post-Graduate,Salaried,175794.27,171358.67,Home,751.0,4,122,16.91,2021-10-07,1
CUST00380,68,Female,East,Primary,Unemployed,1682652.09,47873.29,Other,443.2,16,405,77.55,2018-05-14,1
CUST00381,60,Male,East,Primary,Self-Employed,720099.17,1314300.6,Home,418.1,10,253,11.91,2026-02-04,1
CUST00382,55,Male,North,Post-Graduate,Self-Employed,565315.8,1153004.98,Home,429.4,6,296,36.22,2018-08-02,1
CUST00383,54,Other,North,Graduate,Salaried,2950551.39,469246.43,Business,439.6,24,420,61.85,2020-03-30,1
CUST00384,56,Other,North,Graduate,Self-Employed,236152.2,1335501.85,Other,601.5,24,101,54.75,2022-12-04,0
CUST00385,35,Female,North,Primary,Unemployed,1904682.66,1933913.27,Other,365.4,19,77,48.06,2019-09-22,1
CUST00386,32,Female,South,Secondary,Self-Employed,2563572.95,798594.47,Home,588.3,15,15,25.12,2022-05-15,0
CUST00387,22,Other,East,Post-Graduate,Self-Employed,1695210.12,977015.55,Home,765.7,20,495,113.24,2019-10-18,0
CUST00388,69,Other,South,Primary,Self-Employed,297688.33,929741.3,Business,560.0,17,436,71.9,2020-09-17,0
CUST00389,28,Female,South,Post-Graduate,Salaried,1477516.0,569718.28,Other,392.6,15,46,112.63,2022-10-19,1
CUST00390,53,Male,West,Post-Graduate,Unemployed,864102.07,956661.43,Other,590.6,19,80,47.15,2021-06-07,0
CUST00391,23,Other,North,Primary,Salaried,1491600.52,578953.98,Home,645.6,17,280,35.92,2018-02-08,0
CUST00392,35,Other,South,Post-Graduate,Unemployed,1409638.0,1520220.15,Education,578.8,0,357,26.35,2024-11-25,1
CUST00393,25,Female,West,Post-Graduate,Self-Employed,1476660.1,1314680.12,Car,426.5,21,373,51.19,2020-08-10,1
CUST00394,57,Male,North,Post-Graduate,Salaried,518204.86,701157.19,Car,841.6,20,220,31.83,2021-05-10,0
CUST00395,24,Other,West,Graduate,Self-Employed,816959.82,392207.99,Home,329.1,21,119,79.4,2021-05-13,1
CUST00396,19,Male,East,Graduate,Unemployed,2333898.14,1807236.25,Other,666.9,5,345,24.86,2020-06-13,1
CUST00397,26,Other,West,Post-Graduate,Unemployed,2014405.67,893251.71,Car,578.7,10,60,54.72,2020-03-02,0
CUST00398,48,Female,South,Graduate,Unemployed,686052.1,1638347.97,Business,533.5,17,386,84.67,2021-05-10,1
CUST00399,26,Male,South,Post-Graduate,Unemployed,2358820.8,1516011.93,Home,606.0,2,224,68.15,2024-04-08,1
CUST00400,70,Female,East,Post-Graduate,Salaried,1164461.12,1934982.94,Car,623.2,3,177,92.73,2022-06-25,1
CUST00401,56,Male,South,Primary,Salaried,373953.55,1766227.1,Car,630.7,6,215,101.59,2018-11-16,0
CUST00402,38,Other,South,Graduate,Unemployed,1673463.33,963936.71,Business,657.2,17,145,31.27,2018-02-12,0
CUST00403,22,Female,South,Secondary,Unemployed,817741.18,1609109.87,Car,436.3,3,279,12.62,2022-09-22,1
CUST00404,66,Female,South,Post-Graduate,Unemployed,2846257.99,1844039.05,Car,752.2,0,190,63.7,2024-05-11,1
CUST00405,59,Female,South,Secondary,Unemployed,1948484.0,488405.69,Home,821.6,14,145,78.24,2022-03-06,0
CUST00406,39,Other,East,Secondary,Self-Employed,2963660.01,667337.34,Home,322.5,7,152,42.06,2025-10-14,1
CUST00407,33,Other,North,Graduate,Salaried,749783.55,217309.25,Education,341.5,11,188,40.41,2018-07-28,1
CUST00408,48,Male,West,Secondary,Salaried,2752266.2,106147.74,Education,362.3,7,47,20.17,2023-06-28,1
CUST00409,52,Male,North,Graduate,Salaried,2456526.5,884134.65,Other,404.0,13,336,75.64,2025-12-21,1
CUST00410,68,Other,South,Post-Graduate,Self-Employed,1130229.5,1502690.66,Other,709.4,12,396,6.28,2025-02-17,0
CUST00411,27,Other,South,Graduate,Self-Employed,2652921.9,552741.46,Home,626.3,9,446,34.42,2019-02-08,0
CUST00412,20,Other,West,Primary,Salaried,441687.83,1053925.21,Car,673.1,18,30,63.39,2022-12-07,0
CUST00413,47,Male,West,Secondary,Salaried,2556247.98,1076773.15,Education,370.1,17,246,56.39,2021-04-24,1
CUST00414,51,Other,West,Post-Graduate,Salaried,135209.41,1137455.05,Home,734.1,14,134,27.56,2025-04-09,0
CUST00415,25,Other,East,Post-Graduate,Self-Employed,1428803.88,474410.93,Home,337.8,16,72,51.89,2020-10-08,1
CUST00416,25,Other,East,Secondary,Unemployed,1366582.14,117772.81,Business,762.7,4,128,39.74,2018-05-26,1
CUST00417,29,Other,West,Primary,Salaried,2616247.54,1756060.78,Car,585.5,9,414,105.0,2020-11-19,0
CUST00418,31,Male,South,Graduate,Salaried,138913.68,75157.44,Car,593.8,2,131,35.72,2018-10-22,1
CUST00419,37,Female,West,Post-Graduate,Unemployed,1663783.89,1744968.43,Business,798.6,10,178,114.47,2020-04-06,0
CUST00420,49,Female,West,Graduate,Unemployed,2802794.25,1159177.08,Education,629.7,9,262,71.62,2019-01-26,0
CUST00421,28,Male,North,Primary,Unemployed,1424840.25,639565.27,Car,355.0,4,35,69.27,2023-05-16,1
CUST00422,26,Male,East,Graduate,Salaried,556924.79,238594.28,Business,445.0,24,96,70.29,2025-12-26,1
CUST00423,34,Male,South,Secondary,Unemployed,2948231.42,1538971.57,Other,709.2,24,29,65.65,2025-07-14,0
CUST00424,40,Male,West,Primary,Salaried,350416.45,126763.23,Home,701.6,3,360,115.1,2025-09-12,1
CUST00425,48,Female,North,Secondary,Unemployed,1836730.49,294824.71,Car,351.7,15,435,93.72,2018-02-14,1
CUST00426,68,Male,East,Graduate,Self-Employed,2487969.87,848132.44,Business,756.3,20,268,43.44,2026-01-26,0
