customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST00174,63,Other,South,Primary,Salaried,1891369.01,978197.58,Education,648.0,12,211,18.32,2023-12-29,0,0.5171902335441141,35.166666666666664,18.32
CUST00175,62,Male,West,Graduate,Salaried,630825.69,1071598.92,Other,755.9,18,329,9.55,2018-02-26,0,1.6987242862604406,54.833333333333336,9.55
CUST00176,19,Female,East,Primary,Unemployed,650814.36,1369947.5,Car,540.3,16,249,49.0,2026-03-17,1,2.1049742971252203,41.5,49.0
CUST00177,42,Male,West,Primary,Unemployed,1514531.53,390887.9,Home,627.9,2,141,19.82,2019-03-01,1,0.2580916225626547,23.5,19.82
CUST00178,62,Other,East,Primary,Unemployed,1141072.13,1891538.92,Home,638.9,24,367,101.66,2018-05-11,0,1.657685671457071,61.166666666666664,101.66
CUST00179,47,Other,East,Post-Graduate,Self-Employed,2111332.24,1920429.17,Car,504.1,11,401,94.99,2026-03-05,1,0.9095817008885346,66.83333333333333,94.99
CUST00180,66,Male,West,Secondary,Self-Employed,2933442.8,1907232.26,Business,526.1,16,146,47.05,2025-10-24,1,0.6501685528008251,24.333333333333332,47.05
CUST00181,63,Other,South,Post-Graduate,Unemployed,701969.72,1543427.15,Home,400.5,18,196,56.22,2021-04-24,1,2.1987090126907467,32.666666666666664,56.22
CUST00182,40,Male,West,Graduate,Salaried,515179.76,1278654.38,Education,617.1,12,206,38.52,2025-01-08,0,2.4819577151089938,34.333333333333336,38.52
CUST00183,24,Male,East,Secondary,Salaried,2138498.35,1101304.41,Education,733.8,0,205,21.85,2023-07-14,1,0.5149896000621182,34.166666666666664,21.85
CUST00184,40,Female,North,Primary,Unemployed,780992.48,1754231.08,Home,532.9,10,133,40.31,2019-10-17,1,2.246156172976211,22.166666666666668,40.31
CUST00185,28,Female,North,Primary,Unemployed,2678445.49,1513443.33,Car,783.8,21,300,95.29,2025-02-25,0,0.5650454099777106,50.0,95.29
CUST00186,63,Female,East,Secondary,Unemployed,2681791.81,485610.34,Other,656.6,10,338,103.01,2024-03-31,0,0.18107682266357583,56.333333333333336,103.01
CUST00187,18,Other,North,Secondary,Unemployed,1758918.54,1333597.91,Car,391.7,22,324,44.44,2019-06-24,1,0.7581919683443669,54.0,44.44
CUST00188,61,Female,South,Graduate,Self-Employed,1712634.54,860071.24,Other,508.5,10,322,73.06,2022-06-04,1,0.502191927064603,53.666666666666664,73.06
CUST00189,33,Female,West,Post-Graduate,Self-Employed,2554042.95,1933780.73,Car,476.5,1,56,35.57,2020-08-22,1,0.757144953259302,9.333333333333334,35.57
CUST00190,37,Other,North,Graduate,Unemployed,1065324.41,85545.92,Education,408.1,1,192,60.64,2025-09-12,1,0.08030034719658775,32.0,60.64
CUST00191,69,Other,West,Secondary,Unemployed,2705031.7,432026.94,Other,713.9,17,162,63.3,2018-01-26,0,0.1597123390457864,27.0,63.3
CUST00192,51,Female,West,Graduate,Salaried,2960073.02,183661.55,Other,565.9,15,297,57.73,2018-04-28,0,0.062046290331040546,49.5,57.73
CUST00193,68,Female,East,Post-Graduate,Self-Employed,2562955.93,1880177.23,Business,807.1,2,309,96.75,2019-12-28,1,0.7335971750399937,51.5,96.75
CUST00194,63,Other,North,Post-Graduate,Unemployed,556973.66,1136371.4,Other,684.1,23,173,11.69,2025-10-17,0,2.0402605753385177,28.833333333333332,11.69
CUST00195,39,Other,East,Graduate,Self-Employed,263525.56,531726.89,Education,474.8,21,301,96.78,2018-10-30,1,2.0177431365670944,50.166666666666664,96.78
CUST00196,32,Male,West,Post-Graduate,Unemployed,2904833.02,335024.58,Car,362.3,20,181,78.14,2025-11-05,1,0.11533350719071625,30.166666666666668,78.14
CUST00197,30,Female,West,Primary,Unemployed,366373.76,796759.77,Other,655.4,22,280,86.28,2023-01-22,0,2.1747184350757,46.666666666666664,86.28
CUST00198,42,Female,West,Post-Graduate,Salaried,113973.4,1026329.14,Car,643.8,20,34,52.92,2019-01-03,0,9.004988356932408,5.666666666666667,52.92
CUST00199,66,Female,West,Primary,Salaried,1407758.12,798349.89,Home,688.2,16,194,52.76,2026-01-17,0,0.5671072882889853,32.333333333333336,52.76
CUST00200,18,Female,East,Post-Graduate,Self-Employed,966904.25,1240771.47,Other,509.2,16,338,16.4,2024-03-14,1,1.283241303365871,56.333333333333336,16.4
CUST00201,42,Other,South,Secondary,Self-Employed,663966.18,508480.58,Education,504.5,17,154,90.39,2025-07-26,1,0.765823012250413,25.666666666666668,90.39
CUST00202,48,Male,East,Primary,Salaried,1428416.68,977259.39,Car,847.3,9,495,12.72,2021-04-19,0,0.6841556834802573,82.5,12.72
CUST00203,25,Other,South,Primary,Salaried,1256163.43,796759.4,Car,475.4,2,405,12.7,2018-08-12,1,0.6342800474616588,67.5,12.7
CUST00204,46,Male,South,Graduate,Unemployed,1839205.4,1870988.76,Home,708.5,6,108,73.9,2020-05-03,0,1.0172810279917621,18.0,73.9
CUST00205,56,Male,West,Secondary,Unemployed,2058031.23,864012.93,Car,577.7,9,124,25.02,2025-09-01,0,0.41982498487158526,20.666666666666668,25.02
CUST00206,43,Male,East,Primary,Unemployed,1779858.41,1014215.99,Home,313.3,15,107,48.1,2024-07-23,1,0.5698295911077557,17.833333333333332,48.1
CUST00207,25,Female,North,Secondary,Salaried,2073827.98,1035091.86,Home,833.7,14,120,77.82,2020-04-05,0,0.49912136878392394,20.0,77.82
CUST00208,60,Female,East,Primary,Unemployed,1070856.42,835822.06,Other,493.6,7,72,58.15,2024-12-07,1,0.7805173918647283,12.0,58.15
CUST00209,30,Other,South,Graduate,Self-Employed,2063439.47,1887963.98,Business,717.7,20,130,67.87,2025-11-04,0,0.9149597104488847,21.666666666666668,67.87
CUST00210,19,Female,South,Primary,Self-Employed,1582250.36,934871.93,Car,618.6,7,106,89.59,2021-05-15,0,0.5908495606219991,17.666666666666668,89.59
CUST00211,27,Female,East,Primary,Unemployed,706767.66,1436030.72,Education,489.2,5,482,16.12,2025-07-21,1,2.0318285644252594,80.33333333333333,16.12
CUST00212,51,Male,East,Primary,Self-Employed,2847131.73,715634.1,Other,659.9,17,268,31.21,2020-03-29,0,0.25135264816145336,44.666666666666664,31.21
CUST00213,21,Female,South,Primary,Salaried,390506.61,1136995.36,Business,374.0,14,283,102.55,2021-08-16,1,2.9115905618089286,47.166666666666664,102.55
CUST00214,56,Female,West,Primary,Self-Employed,386143.63,1902166.73,Car,698.0,6,499,109.54,2019-09-23,0,4.926060103594095,83.16666666666667,109.54
CUST00215,59,Female,South,Post-Graduate,Salaried,2901201.95,1525045.97,Home,684.3,1,225,87.81,2025-08-04,1,0.5256600527240097,37.5,87.81
CUST00216,36,Female,West,Graduate,Self-Employed,1874189.61,1947930.79,Business,842.6,15,424,105.04,2020-06-12,0,1.0393456348314725,70.66666666666667,105.04
CUST00217,27,Female,North,Secondary,Unemployed,764031.91,1935639.85,Car,827.5,2,279,106.93,2024-06-27,1,2.5334541982677137,46.5,106.93
CUST00218,43,Other,West,Secondary,Salaried,756911.92,22014.19,Car,720.0,15,170,97.74,2026-01-13,0,0.02908421629824511,28.333333333333332,97.74
CUST00219,39,Female,South,Post-Graduate,Self-Employed,1859254.58,360582.57,Education,699.2,24,226,39.34,2026-01-09,0,0.1939393205636207,37.666666666666664,39.34
CUST00220,69,Other,West,Primary,Self-Employed,912117.87,1515798.49,Other,755.5,5,239,34.94,2018-09-12,1,1.661844965278446,39.833333333333336,34.94
CUST00221,54,Other,South,Secondary,Salaried,1466109.06,1603264.39,Other,655.0,6,364,74.26,2020-03-10,0,1.093550564376159,60.666666666666664,74.26
CUST00222,24,Other,North,Graduate,Unemployed,2488079.97,1348710.43,Education,772.7,5,473,99.26,2018-06-03,1,0.5420687623637755,78.83333333333333,99.26
CUST00223,61,Female,East,Secondary,Self-Employed,1665473.92,1099541.27,Car,646.9,15,111,31.92,2025-04-05,0,0.6601972308278475,18.5,31.92
CUST00224,42,Female,South,Post-Graduate,Salaried,1818779.54,55114.6,Car,777.9,12,129,82.42,2022-12-22,0,0.030303067957318235,21.5,82.42
CUST00225,22,Other,West,Graduate,Unemployed,2239705.79,1241239.39,Business,752.2,17,395,103.71,2023-12-27,0,0.5541975180588339,65.83333333333333,103.71
CUST00226,30,Other,North,Post-Graduate,Self-Employed,2561412.44,1879243.12,Other,465.7,21,358,20.99,2023-06-11,1,0.7336745502805476,59.666666666666664,20.99
CUST00227,49,Female,South,Primary,Unemployed,568940.83,838776.66,Home,774.2,3,480,79.47,2024-09-27,1,1.4742774920899948,80.0,79.47
CUST00228,59,Other,South,Primary,Self-Employed,1563118.51,646629.77,Business,644.2,22,475,13.43,2023-10-25,0,0.4136792993386023,79.16666666666667,13.43
CUST00229,70,Other,South,Post-Graduate,Self-Employed,919828.95,1429914.79,Other,805.5,7,216,44.23,2022-09-25,0,1.5545442334686248,36.0,44.23
CUST00230,65,Other,South,Post-Graduate,Unemployed,314478.24,1507552.0,Other,437.4,16,380,19.89,2022-05-27,1,4.793819756813699,63.333333333333336,19.89
CUST00231,35,Female,South,Graduate,Unemployed,1702911.83,591495.97,Car,797.8,14,145,114.34,2020-09-08,0,0.34734386101481246,24.166666666666668,114.34
CUST00232,27,Male,South,Secondary,Unemployed,264835.05,30480.33,Car,841.8,4,484,63.11,2018-03-11,1,0.11509175239455655,80.66666666666667,63.11
CUST00233,18,Other,North,Post-Graduate,Unemployed,1934939.03,1184980.98,Home,670.2,15,473,49.98,2025-12-29,0,0.6124125678523318,78.83333333333333,49.98
CUST00234,52,Male,North,Primary,Salaried,1066949.42,1223643.13,Other,420.8,3,84,38.53,2024-09-09,1,1.1468614229154368,14.0,38.53
CUST00235,56,Female,North,Primary,Self-Employed,112975.05,723876.15,Other,822.8,14,423,99.55,2021-09-03,0,6.407398359195239,70.5,99.55
CUST00236,30,Other,West,Primary,Self-Employed,2703023.81,1102585.45,Car,690.3,11,394,37.47,2020-04-12,0,0.407908153054708,65.66666666666667,37.47
CUST00237,20,Male,South,Graduate,Salaried,1219299.03,448373.94,Home,500.2,13,327,9.75,2021-04-26,1,0.36773090847123857,54.5,9.75
CUST00238,37,Female,North,Primary,Unemployed,1664725.77,369400.12,Home,562.7,2,31,40.43,2020-08-14,1,0.2218984812135154,5.166666666666667,40.43
CUST00239,69,Other,East,Primary,Salaried,2148546.88,482530.44,Education,456.1,5,152,8.97,2022-06-23,1,0.22458455270010214,25.333333333333332,8.97
CUST00240,19,Female,North,Secondary,Self-Employed,698927.43,1611878.29,Business,576.0,24,268,51.71,2022-07-25,0,2.3062169558862498,44.666666666666664,51.71
CUST00241,52,Other,North,Post-Graduate,Self-Employed,1405605.52,1386619.8,Education,773.2,23,365,84.03,2018-03-08,0,0.9864928532722325,60.833333333333336,84.03
CUST00242,42,Female,West,Post-Graduate,Unemployed,1327078.24,230625.12,Home,805.3,24,347,75.5,2026-02-21,0,0.17378411690331083,57.833333333333336,75.5
CUST00243,54,Female,East,Primary,Unemployed,1476443.36,1605022.63,Education,572.3,12,449,66.22,2023-09-26,0,1.0870871673668536,74.83333333333333,66.22
CUST00244,30,Male,South,Secondary,Self-Employed,1255330.86,849270.75,Business,720.8,19,415,90.39,2025-03-16,0,0.6765314046370213,69.16666666666667,90.39
CUST00245,61,Other,West,Secondary,Salaried,2604739.18,422638.89,Car,489.4,17,197,117.15,2019-10-17,1,0.16225766220478166,32.833333333333336,117.15
CUST00246,39,Other,North,Post-Graduate,Salaried,2595108.3,1383357.64,Education,472.7,13,57,94.39,2023-06-30,1,0.5330635488314688,9.5,94.39
CUST00247,26,Male,East,Graduate,Salaried,2562682.69,1968641.95,Business,404.0,19,310,44.18,2018-01-27,1,0.7681957495877104,51.666666666666664,44.18
CUST00248,65,Male,South,Post-Graduate,Salaried,1158136.74,1812926.65,Business,383.6,2,183,116.62,2024-08-17,1,1.5653822103942578,30.5,116.62
CUST00249,58,Female,North,Secondary,Unemployed,200907.76,1863081.74,Car,352.5,17,210,43.57,2025-10-11,1,9.273318959904783,35.0,43.57
CUST00250,35,Male,West,Primary,Salaried,2034325.41,54886.5,Car,400.6,7,64,70.78,2021-08-18,1,0.026980196840779767,10.666666666666666,70.78
CUST00251,69,Male,West,Secondary,Unemployed,857383.41,1957697.07,Other,750.3,14,497,117.11,2022-01-19,0,2.283339107296233,82.83333333333333,117.11
CUST00252,37,Male,East,Post-Graduate,Unemployed,2051151.37,1073250.22,Business,659.8,7,199,23.51,2022-11-24,0,0.523242816545519,33.166666666666664,23.51
CUST00253,40,Female,East,Secondary,Self-Employed,1441059.4,1890129.09,Car,773.4,7,489,68.06,2021-04-26,0,1.31162469083509,81.5,68.06
CUST00254,60,Other,North,Post-Graduate,Self-Employed,1323556.29,369042.93,Business,793.5,6,224,22.32,2019-02-21,0,0.278826773585882,37.333333333333336,22.32
CUST00255,55,Female,West,Secondary,Unemployed,1510673.85,1717776.84,Car,555.7,20,64,9.72,2023-08-14,0,1.1370931190739815,10.666666666666666,9.72
CUST00256,29,Male,North,Post-Graduate,Salaried,1440861.9,475833.04,Business,360.7,13,439,61.13,2026-01-06,1,0.330241947545424,73.16666666666667,61.13
CUST00257,55,Other,North,Post-Graduate,Salaried,277864.57,1102352.11,Car,353.5,6,328,82.49,2024-02-07,1,3.967228027668299,54.666666666666664,82.49
CUST00258,32,Other,East,Secondary,Self-Employed,2234341.25,1085370.0,Other,475.4,9,45,16.83,2021-07-08,1,0.48576733746467776,7.5,16.83
CUST00259,58,Other,West,Primary,Salaried,2046348.64,1400042.38,Business,552.1,18,349,91.33,2018-05-18,0,0.684166105732599,58.166666666666664,91.33
CUST00260,41,Female,South,Secondary,Unemployed,555017.84,717027.54,Other,512.9,12,176,96.64,2025-01-20,1,1.291899986494128,29.333333333333332,96.64
CUST00261,29,Other,South,Graduate,Unemployed,1765011.99,1894329.87,Home,658.0,10,115,113.54,2024-04-05,0,1.073267422959546,19.166666666666668,113.54
CUST00262,45,Male,South,Secondary,Self-Employed,2155572.56,170647.12,Car,415.0,18,193,99.11,2025-11-09,1,0.07916556518051054,32.166666666666664,99.11
CUST00263,30,Other,South,Secondary,Unemployed,2586469.14,294232.04,Car,585.2,9,206,31.9,2023-01-24,0,0.1137581869621688,34.333333333333336,31.9
CUST00264,48,Male,East,Primary,Salaried,2312069.84,1588437.36,Car,572.3,18,316,67.76,2020-02-06,0,0.6870196274001827,52.666666666666664,67.76
CUST00265,25,Other,East,Post-Graduate,Unemployed,1246909.32,1505554.26,Business,376.5,3,287,104.33,2019-11-04,1,1.2074288289063393,47.833333333333336,104.33
CUST00266,23,Other,West,Post-Graduate,Salaried,1435684.36,330893.93,Education,733.8,16,210,50.87,2021-12-23,0,0.23047818811650214,35.0,50.87
CUST00267,58,Female,North,Graduate,Salaried,1751463.31,222836.78,Home,660.6,18,262,102.54,2021-09-15,0,0.12722891694488306,43.666666666666664,102.54
CUST00268,29,Male,West,Secondary,Self-Employed,2314369.15,1712981.67,Car,372.4,5,407,92.31,2024-07-25,1,0.7401505805588534,67.83333333333333,92.31
CUST00269,28,Other,North,Primary,Self-Employed,2196678.76,1407428.67,Business,512.0,15,127,102.25,2021-08-21,1,0.6407075516130543,21.166666666666668,102.25
CUST00270,36,Male,East,Graduate,Self-Employed,2891426.8,329212.28,Car,619.0,22,492,97.13,2023-01-17,0,0.11385807173122973,82.0,97.13
CUST00271,41,Male,South,Graduate,Unemployed,1429227.74,1688447.82,Business,682.1,11,108,14.14,2020-07-01,0,1.1813707310214956,18.0,14.14
CUST00272,20,Other,West,Graduate,Salaried,1540739.42,425643.92,Business,837.2,9,401,96.57,2025-03-28,0,0.27625951181284114,66.83333333333333,96.57
CUST00273,59,Female,South,Graduate,Salaried,2516146.66,1355021.35,Home,362.8,1,482,113.54,2025-10-13,1,0.5385303533936293,80.33333333333333,113.54
CUST00274,18,Female,North,Secondary,Unemployed,2250810.15,1030315.52,Education,820.9,7,144,105.66,2020-08-02,0,0.4577531872246089,24.0,105.66
CUST00275,49,Female,North,Post-Graduate,Salaried,2536563.9,1513717.71,Car,723.8,12,250,115.34,2022-04-13,0,0.5967591472858224,41.666666666666664,115.34
CUST00276,68,Male,East,Secondary,Unemployed,1190928.88,1712567.12,Home,468.2,15,255,87.5,2021-10-03,1,1.4380095644334365,42.5,87.5
CUST00277,41,Other,West,Post-Graduate,Salaried,2666275.97,801539.33,Other,443.7,17,257,100.91,2020-05-02,1,0.3006212931514362,42.833333333333336,100.91
CUST00278,43,Female,South,Post-Graduate,Unemployed,2104581.46,129691.27,Car,538.8,5,84,6.16,2018-07-03,1,0.061623307277447935,14.0,6.16
CUST00279,45,Other,East,Graduate,Unemployed,2631189.09,590853.34,Home,544.4,20,416,43.66,2018-04-09,1,0.22455753645588428,69.33333333333333,43.66
CUST00280,28,Other,East,Secondary,Unemployed,2715497.54,1972009.2,Business,395.4,18,48,92.12,2023-01-20,1,0.726205482034795,8.0,92.12
CUST00281,65,Female,East,Secondary,Self-Employed,2846477.14,637774.53,Business,314.9,20,24,117.18,2019-10-09,1,0.2240574923429738,4.0,117.18
CUST00282,54,Male,North,Graduate,Salaried,2856450.84,379192.8,Other,382.6,9,463,113.46,2024-04-09,1,0.13274963275755167,77.16666666666667,113.46
CUST00283,36,Male,North,Graduate,Self-Employed,230374.79,944271.04,Business,446.2,15,457,78.5,2018-04-10,1,4.098847100414069,76.16666666666667,78.5
CUST00284,61,Other,East,Graduate,Self-Employed,189319.59,611649.31,Car,718.1,11,442,21.5,2025-05-11,0,3.230776645987877,73.66666666666667,21.5
CUST00285,19,Female,South,Primary,Unemployed,2104427.96,1808155.52,Education,542.4,9,301,117.43,2025-08-19,1,0.8592147388119667,50.166666666666664,117.43
CUST00286,24,Other,North,Secondary,Salaried,337386.94,625572.34,Other,501.9,9,424,36.32,2024-09-28,1,1.8541688068897983,70.66666666666667,36.32
CUST00287,30,Male,West,Post-Graduate,Unemployed,635721.08,440877.01,Other,674.8,24,90,5.14,2023-11-25,0,0.6935069857994957,15.0,5.14
CUST00288,68,Male,South,Primary,Unemployed,599022.87,1201083.0,Other,637.4,5,89,70.33,2022-04-02,1,2.0050703573304305,14.833333333333334,70.33
CUST00289,69,Other,North,Primary,Self-Employed,1794921.63,678581.95,Other,374.0,13,98,32.64,2018-06-10,1,0.37805658957934557,16.333333333333332,32.64
CUST00290,69,Other,East,Secondary,Unemployed,2815424.77,1669373.66,Education,390.3,22,400,28.98,2021-11-06,1,0.5929384715898482,66.66666666666667,28.98
CUST00291,26,Other,East,Graduate,Self-Employed,2571163.85,1550032.58,Home,504.5,19,83,11.49,2022-09-30,1,0.6028525097690682,13.833333333333334,11.49
CUST00292,68,Other,North,Post-Graduate,Self-Employed,365267.51,796951.17,Education,775.6,14,211,78.0,2021-04-29,0,2.181828791725823,35.166666666666664,78.0
CUST00293,41,Male,North,Secondary,Self-Employed,495398.02,596413.5,Home,593.6,8,421,70.85,2022-06-12,0,1.2039077184846236,70.16666666666667,70.85
CUST00294,22,Female,North,Graduate,Salaried,2431109.3,84916.12,Other,684.0,20,249,20.09,2021-11-09,0,0.034928960207589184,41.5,20.09
CUST00295,22,Other,East,Post-Graduate,Self-Employed,2885100.73,400177.08,Business,347.7,20,174,111.38,2023-02-03,1,0.13870471690601943,29.0,111.38
CUST00296,25,Male,North,Primary,Unemployed,2522400.06,1063005.85,Other,658.5,21,273,104.36,2021-07-29,0,0.42142634979163457,45.5,104.36
CUST00297,66,Female,South,Secondary,Self-Employed,1299395.44,815327.48,Other,354.8,8,201,119.98,2023-10-26,1,0.6274667856307083,33.5,119.98
CUST00298,58,Male,East,Primary,Self-Employed,206174.62,1989791.96,Home,526.4,22,235,64.99,2020-11-23,1,9.651003406723873,39.166666666666664,64.99
CUST00299,39,Other,North,Graduate,Unemployed,1272173.57,1875530.6,Education,469.2,5,274,48.72,2023-07-14,1,1.4742725711555225,45.666666666666664,48.72
CUST00300,44,Male,North,Primary,Salaried,1821053.26,1884066.45,Other,439.8,3,302,65.25,2023-04-06,1,1.0346026068452276,50.333333333333336,65.25
CUST00301,58,Other,East,Secondary,Self-Employed,747968.39,1440406.47,Home,339.9,11,469,31.2,2021-09-29,1,1.9257584802480756,78.16666666666667,31.2
CUST00302,25,Other,South,Secondary,Self-Employed,2621624.53,25646.85,Home,569.1,6,231,73.25,2022-09-30,0,0.009782808219299046,38.5,73.25
CUST00303,25,Male,North,Graduate,Self-Employed,1337370.73,715132.03,Education,463.2,19,241,26.05,2020-12-15,1,0.53472983515947,40.166666666666664,26.05
CUST00304,37,Male,South,Secondary,Unemployed,1717678.28,314811.73,Education,760.7,23,372,80.31,2021-12-25,0,0.1832774703304742,62.0,80.31
CUST00305,25,Other,South,Graduate,Self-Employed,1769709.21,1908726.37,Home,684.3,3,465,21.07,2023-08-13,1,1.0785536737981942,77.5,21.07
CUST00306,19,Male,East,Post-Graduate,Unemployed,2128037.37,1944888.21,Home,718.3,8,354,106.58,2018-07-27,0,0.9139351768056592,59.0,106.58
CUST00307,66,Male,West,Primary,Self-Employed,2025036.03,761119.84,Education,310.8,12,422,16.34,2024-12-06,1,0.37585496194850415,70.33333333333333,16.34
CUST00308,40,Female,West,Primary,Unemployed,2290432.18,455638.31,Education,379.7,8,43,114.45,2022-06-30,1,0.19893115106337703,7.166666666666667,114.45
CUST00309,32,Other,South,Primary,Salaried,1374324.21,1044128.71,Car,799.1,10,111,78.29,2026-02-24,0,0.7597397341927055,18.5,78.29
CUST00310,60,Male,North,Post-Graduate,Unemployed,2652428.25,456182.05,Other,586.8,2,278,41.81,2020-06-17,1,0.17198657494316763,46.333333333333336,41.81
