runs,strike_rate,boundaries,innings,team,area_sqft,price_lakhs,bedrooms,floor
3486,142.47,334,94,MI,873.88,217.07,3,4
3179,116.46,301,190,MI,999.75,257.83,3,9
1740,109.03,198,197,RR,1415.64,305.61,4,20
339,126.89,20,144,RR,1128.88,260.21,1,51
6036,136.31,591,176,SRH,1137.67,312.1,3,43
2220,128.18,219,85,DC,1053.22,327.13,4,48
966,123.45,101,39,MI,1219.33,290.3,1,33
2337,134.39,248,100,MI,781.38,257.66,4,51
3149,117.12,265,33,GT,561.7,248.71,5,50
3082,140.25,301,101,LSG,1092.32,310.35,5,15
857,130.8,91,23,CSK,1578.36,371.95,5,44
0,134.8,3,10,RR,865.91,226.81,5,44
4068,156.77,417,69,SRH,1417.83,342.6,2,20
4403,109.35,441,100,CSK,1317.86,233.37,1,4
4190,127.4,417,34,GT,1526.61,356.57,3,22
2357,122.04,230,180,GT,1003.02,248.95,5,16
1275,152.61,136,138,SRH,989.39,267.87,5,14
3403,131.94,291,147,PBKS,1105.63,263.54,3,3
2677,135.59,261,186,LSG,938.46,173.95,1,44
3132,138.34,282,96,MI,1233.53,307.78,3,57
2611,115.46,262,1,LSG,776.0,232.49,5,35
1476,143.18,161,69,GT,250.0,143.11,3,36
3072,152.14,305,4,KKR,825.71,231.78,3,59
2597,135.24,258,16,PBKS,1072.32,217.12,1,17
1629,160.82,169,24,MI,1122.86,264.78,3,15
2316,129.52,252,80,KKR,1051.62,330.55,5,59
2952,86.05,292,2,KKR,907.17,176.39,1,20
1854,134.1,197,128,RCB,626.11,226.17,1,34
4358,141.79,460,160,KKR,821.42,229.12,3,29
964,117.91,94,84,MI,847.89,260.68,5,13
52,104.76,16,152,DC,250.0,108.54,4,3
2982,123.27,263,140,RCB,1212.97,353.72,4,36
1141,139.85,110,178,CSK,455.96,138.6,1,32
3058,144.11,291,163,DC,685.73,192.19,4,1
3527,143.4,348,124,RR,1274.74,267.06,4,21
1814,151.04,209,33,GT,313.81,149.77,3,54
3852,127.69,410,161,MI,716.09,208.21,1,4
1106,132.09,92,189,RCB,736.76,220.38,2,50
3193,101.41,341,179,RCB,443.03,149.69,1,51
0,106.02,0,171,KKR,1048.92,277.45,1,3
2292,184.39,261,101,PBKS,776.25,199.07,3,37
2381,147.54,228,12,DC,1004.8,284.09,4,30
2807,137.37,317,67,KKR,1654.39,394.89,1,29
2761,161.22,294,65,GT,1033.47,285.21,2,46
5011,129.15,512,161,DC,851.29,215.66,1,17
4324,124.0,420,168,PBKS,747.31,192.87,3,26
1038,131.15,97,74,RCB,959.24,233.67,1,26
3010,123.49,297,43,GT,1138.7,242.34,1,7
1710,118.28,136,44,MI,918.01,285.43,3,16
4220,125.44,416,29,RR,566.03,194.28,3,58
3050,161.79,292,141,CSK,1383.36,335.34,3,14
2317,153.03,261,12,RCB,317.47,137.7,4,20
4458,153.75,457,95,CSK,250.0,125.09,3,52
3812,146.85,375,46,PBKS,1234.94,327.68,3,1
2199,127.4,224,130,CSK,1729.77,422.61,5,8
2308,106.84,190,35,KKR,660.48,163.17,3,12
3484,143.12,335,81,MI,1174.47,307.2,4,19
2375,136.24,232,90,RR,1033.56,281.27,3,31
1201,124.34,135,8,GT,480.16,202.37,5,51
2011,127.26,196,93,RCB,712.29,204.76,1,54
2927,158.41,321,154,KKR,1387.93,354.83,4,34
2884,144.76,276,90,KKR,1370.21,312.39,4,34
627,149.9,49,162,RCB,1615.85,434.83,2,39
2081,104.2,224,115,SRH,855.07,276.77,5,56
1530,118.28,156,105,SRH,1238.35,340.37,5,19
4259,125.72,406,135,DC,250.0,98.73,4,44
2589,139.71,287,196,DC,1129.46,316.93,5,49
3089,123.95,298,58,RR,1083.88,310.06,3,54
1590,132.29,175,114,SRH,479.44,100.36,2,23
3345,127.16,324,75,SRH,1556.11,362.82,1,27
1690,157.14,173,157,GT,625.01,147.29,1,17
2392,149.34,228,120,RR,1354.97,342.81,5,9
1168,114.14,120,164,PBKS,1204.52,313.16,2,35
2910,122.01,260,21,GT,1131.81,308.63,2,50
0,135.8,38,164,MI,456.75,204.42,5,22
5809,134.28,585,138,MI,514.59,112.06,1,7
3590,106.46,356,101,MI,1108.72,364.68,2,39
2155,127.26,217,152,GT,987.48,255.2,4,40
4031,152.28,386,192,DC,710.91,188.39,5,44
3289,140.98,360,177,RR,958.19,288.1,4,43
1715,105.81,157,99,LSG,792.39,197.32,3,25
2023,105.66,236,36,KKR,588.83,113.14,1,34
789,134.87,88,96,PBKS,940.53,201.58,1,33
2205,118.82,206,152,KKR,974.93,265.07,4,20
1870,147.33,206,151,PBKS,264.64,83.5,1,31
1990,149.02,232,190,SRH,278.27,27.84,1,10
1535,146.41,153,37,PBKS,934.33,215.35,2,23
2782,160.7,266,12,GT,250.0,129.33,5,28
1811,109.63,158,113,KKR,443.06,102.95,1,13
1260,103.79,132,183,LSG,250.0,105.79,4,8
2955,130.14,263,13,RR,1094.1,295.57,2,22
2781,126.78,250,23,PBKS,742.45,270.64,4,59
676,130.09,67,99,DC,763.19,277.88,3,27
2457,138.37,229,105,RR,963.33,263.58,3,35
3275,124.55,367,30,DC,793.72,205.65,1,26
1174,156.69,122,17,RR,284.04,120.0,2,30
2319,141.81,241,113,SRH,1149.42,312.87,4,57
811,136.45,84,62,MI,731.32,185.06,3,2
5358,118.53,559,84,KKR,1073.79,224.83,1,17
3968,159.23,393,112,RCB,991.79,260.92,5,38
1448,144.76,118,86,DC,1054.27,248.19,5,14
3191,130.64,337,141,SRH,1317.46,320.86,3,7
2153,122.51,201,187,RR,1251.03,401.14,5,38
2453,159.78,235,19,GT,1694.42,373.85,1,14
3798,150.83,379,177,CSK,1264.2,323.45,1,51
3700,138.11,363,100,PBKS,1599.38,381.6,3,52
1934,157.61,157,140,DC,1083.57,223.69,2,6
1452,144.32,158,189,GT,920.38,229.3,3,17
3676,128.87,339,147,RCB,691.07,208.8,4,1
1747,147.31,164,76,RR,848.45,160.01,2,33
4683,133.47,476,9,SRH,1666.72,402.04,4,2
4888,128.1,483,199,DC,1290.15,292.04,3,12
2808,128.9,297,28,DC,1196.64,358.95,4,58
1752,135.76,196,128,LSG,527.42,254.64,5,56
0,132.81,0,52,LSG,876.27,147.42,2,26
1935,191.76,178,83,RR,713.16,168.66,1,28
720,147.33,68,111,RCB,793.08,262.31,5,34
2266,159.19,215,144,GT,842.25,248.89,3,51
3352,140.34,314,117,CSK,1401.23,376.23,5,55
2476,107.85,246,69,LSG,879.9,219.33,1,35
2846,160.27,276,99,RR,852.75,229.2,1,26
1887,127.1,156,140,KKR,729.4,190.95,2,1
1171,108.96,83,25,KKR,1247.16,331.12,4,29
3944,121.48,418,180,MI,1171.3,282.43,4,59
1368,116.05,137,123,SRH,572.58,253.96,5,14
740,85.7,111,53,DC,1351.76,301.06,3,7
2802,141.04,316,151,PBKS,250.0,130.35,3,26
1313,130.05,144,144,DC,1062.93,226.31,3,23
2840,125.68,275,57,CSK,1023.27,305.34,4,53
2964,169.08,324,39,RR,1565.24,440.4,5,31
3183,142.38,323,109,RR,1622.62,443.9,2,59
2009,129.78,225,181,RR,377.88,166.22,4,30
2333,127.32,220,42,CSK,1641.42,413.63,4,39
1663,153.93,144,186,DC,771.98,294.34,5,47
3423,162.41,356,167,LSG,1308.28,354.7,5,3
1955,133.94,214,142,MI,250.0,66.94,4,5
581,151.22,79,122,DC,250.0,117.94,2,28
2005,127.59,242,133,DC,523.52,204.65,5,41
2615,142.77,263,163,SRH,1345.65,260.43,3,5
1876,118.72,178,75,KKR,822.99,254.43,4,57
1757,88.04,194,146,GT,1049.33,363.52,4,28
3048,171.46,314,76,RCB,314.83,128.22,3,56
3278,120.08,354,9,SRH,1014.49,251.58,2,35
584,125.72,67,74,MI,969.63,251.85,3,46
3973,95.43,423,186,RR,628.29,217.34,5,8
1744,117.76,133,145,KKR,1086.08,312.94,3,24
2589,151.24,252,7,SRH,1118.75,301.9,4,33
2986,135.5,308,174,SRH,727.98,249.35,4,54
3427,168.0,347,141,KKR,1583.23,380.77,2,33
1558,107.14,158,168,PBKS,774.89,303.04,3,42
2573,122.55,245,170,RR,1311.56,279.88,3,13
1800,121.58,173,137,RCB,864.03,266.05,1,27
1940,126.91,180,178,SRH,601.05,169.67,2,34
2850,130.9,304,27,GT,841.25,249.87,4,10
1400,120.1,155,122,DC,1071.06,323.03,3,59
3167,142.36,308,194,CSK,270.52,96.99,3,4
1962,147.38,160,5,DC,756.7,296.09,5,35
2398,142.08,230,29,KKR,250.0,61.71,1,32
2395,164.12,269,165,MI,561.89,174.68,2,14
1610,141.35,167,166,LSG,250.0,100.46,2,59
2729,111.58,258,83,MI,613.37,207.21,4,39
5616,135.74,515,136,SRH,1397.86,381.67,1,58
4242,137.57,433,109,MI,504.05,180.13,4,33
1712,131.12,150,65,CSK,1114.53,276.43,5,10
0,103.73,0,86,PBKS,794.1,176.9,2,41
123,110.23,29,145,DC,482.41,131.24,3,46
0,167.24,0,71,RR,1474.06,292.34,1,40
1599,134.82,161,45,DC,1390.49,242.06,1,1
1863,141.0,198,132,RR,449.23,152.41,2,50
1570,128.64,136,36,DC,670.97,243.43,5,46
0,132.55,0,70,GT,372.78,103.98,1,50
2121,149.61,203,159,RR,749.18,269.06,5,9
3706,115.82,340,19,RR,1126.13,283.32,1,9
4398,151.61,400,189,KKR,1069.12,284.41,3,15
3069,142.82,316,108,LSG,1060.59,282.87,4,48
2295,153.98,227,182,DC,1437.88,270.84,1,27
905,137.42,121,167,CSK,749.5,196.16,2,18
3272,125.46,300,91,RR,864.6,191.54,1,59
50,147.95,4,90,MI,1074.05,256.95,3,25
1367,127.62,157,19,LSG,429.1,149.2,2,45
880,133.58,107,39,RCB,1497.88,355.11,3,34
3084,139.86,319,126,CSK,816.56,201.8,2,53
3199,130.76,355,195,PBKS,942.13,231.81,4,2
1476,167.73,150,173,RR,1234.17,321.73,4,33
2263,107.56,267,141,RR,864.66,244.96,3,23
3695,99.29,414,126,RCB,1098.08,225.93,1,18
1396,168.41,117,58,DC,524.61,126.18,3,3
1561,111.31,174,148,CSK,1323.56,270.6,3,34
3868,120.86,411,61,PBKS,1512.53,416.88,5,1
2503,139.46,234,127,RR,581.63,127.66,2,39
3360,117.01,360,105,DC,531.35,177.42,4,2
2599,159.74,259,167,MI,250.0,133.2,5,21
3756,99.51,385,1,MI,250.0,147.54,3,9
2873,129.68,288,131,KKR,781.64,192.03,1,48
1823,143.91,169,92,DC,1208.77,342.89,4,38
2597,119.61,291,190,MI,1161.46,297.53,2,29
3865,136.2,379,191,CSK,1013.89,232.85,2,18
2066,171.29,209,113,PBKS,769.43,179.68,1,14
3701,149.9,365,153,PBKS,1324.5,372.91,4,55
2167,126.18,224,56,GT,1282.67,369.67,3,39
1950,115.28,196,161,CSK,1004.0,230.38,5,54
3446,149.67,345,166,CSK,1188.57,297.45,5,2
1516,88.64,97,117,CSK,1268.3,361.05,5,26
4174,125.31,402,134,MI,1499.23,367.89,4,8
3835,127.45,441,58,DC,1280.17,367.85,4,29
1115,140.35,131,44,RR,447.27,98.46,2,41
3613,126.87,349,173,RR,543.46,228.9,5,26
3563,98.42,350,160,RR,1074.92,319.12,4,14
2350,107.82,267,173,CSK,1326.9,270.55,1,28
2664,101.68,268,61,KKR,365.99,111.34,1,11
761,132.67,95,47,CSK,1364.73,343.42,4,6
3842,153.15,372,149,PBKS,1021.7,352.53,5,21
1598,152.2,166,80,LSG,844.52,217.39,4,37
54,143.46,29,118,DC,809.24,169.46,2,3
1819,119.65,191,164,KKR,1455.69,363.92,5,43
1426,137.58,130,147,MI,708.21,177.25,3,35
2753,129.95,286,20,RCB,800.85,194.05,5,10
4234,119.59,427,185,RR,549.29,204.24,3,38
2867,139.94,305,146,KKR,825.4,253.09,1,35
3436,127.73,388,47,DC,906.53,225.69,2,54
5181,145.77,529,49,LSG,618.56,191.76,4,5
2184,142.19,206,14,GT,966.41,339.59,3,35
46,129.16,0,143,LSG,1045.62,339.22,5,49
1353,139.08,138,159,MI,607.58,122.65,2,11
2867,113.48,296,1,GT,706.28,257.85,5,20
1374,131.36,144,117,CSK,1736.53,471.92,5,18
3486,138.51,349,54,RCB,373.36,164.43,2,52
1108,129.36,105,118,DC,1012.71,299.25,2,55
1103,118.02,93,3,DC,1841.61,402.65,5,39
889,165.43,66,144,LSG,872.15,239.58,5,5
5276,151.71,516,185,PBKS,742.75,249.18,1,48
2249,160.04,207,12,DC,1226.98,345.6,5,51
2092,149.07,222,74,RCB,647.03,200.75,5,2
3524,118.9,370,16,PBKS,469.89,220.48,5,55
3280,108.46,323,102,SRH,1079.49,272.31,2,14
4261,143.41,445,152,LSG,1317.3,322.52,4,32
4798,125.96,486,156,RR,886.76,222.17,2,5
3942,136.5,399,117,CSK,722.0,271.74,3,49
3107,161.12,264,8,GT,250.0,145.24,5,52
1962,148.27,223,122,CSK,840.23,193.09,1,27
3645,118.33,386,92,LSG,754.42,236.42,5,40
4049,151.19,368,164,CSK,1062.61,259.43,5,13
2081,133.95,205,90,LSG,408.79,122.32,3,28
2247,150.48,180,136,SRH,1695.18,396.09,3,46
3949,148.55,376,186,SRH,967.02,179.75,1,4
0,147.76,0,60,MI,1641.12,393.66,3,36
3237,135.92,353,178,LSG,541.3,135.34,2,12
1611,125.68,167,28,SRH,321.2,106.23,2,35
1574,123.68,139,101,CSK,1245.38,414.06,5,44
1577,129.03,169,41,RCB,250.0,71.05,3,9
515,84.73,31,192,DC,1105.64,333.42,5,55
2158,125.19,223,155,RCB,1288.18,313.31,2,38
3453,117.56,339,191,KKR,740.17,259.16,5,1
1484,131.07,173,145,KKR,1296.67,311.3,4,14
2654,133.81,250,161,KKR,1150.01,286.68,3,53
1050,151.73,102,157,CSK,1361.21,292.58,1,58
180,122.12,31,141,DC,1434.25,302.12,2,15
0,129.43,32,46,KKR,661.82,169.29,2,10
2785,137.35,284,35,RCB,767.83,239.52,2,51
3614,131.22,316,134,RR,1201.3,283.04,4,49
3012,142.6,298,82,GT,1241.63,326.54,3,39
896,141.62,111,115,RCB,936.54,219.46,3,34
4378,120.86,472,197,KKR,1152.71,291.44,3,14
3369,150.26,348,47,KKR,789.48,213.7,2,40
3785,99.11,398,153,PBKS,250.0,105.93,2,2
3721,150.84,352,194,KKR,1775.55,486.33,5,52
3311,149.51,348,10,LSG,1204.03,361.02,4,45
2149,118.89,213,56,RR,651.36,176.95,1,47
1511,158.42,128,30,KKR,1658.88,409.31,5,22
3094,152.36,298,109,DC,748.08,232.15,4,14
1776,169.96,151,5,PBKS,839.88,178.51,2,26
2761,164.1,268,119,KKR,777.34,223.07,2,26
2536,160.22,265,33,GT,571.04,174.52,4,4
1859,153.58,179,118,RCB,1033.18,325.53,5,44
2770,95.44,309,65,LSG,1229.43,305.51,3,33
2984,141.23,311,146,PBKS,1308.89,349.85,5,30
2259,116.02,216,177,RCB,705.54,247.84,5,28
0,119.37,13,11,KKR,928.69,194.48,4,15
2372,121.66,229,85,PBKS,319.45,179.82,1,47
1834,134.33,211,26,RR,1136.31,291.61,4,45
1035,162.68,134,63,SRH,721.81,130.35,3,17
4718,126.82,470,86,SRH,1606.67,403.48,4,42
1545,128.25,146,59,DC,1183.43,283.04,3,6
4047,163.83,412,27,DC,600.23,183.72,2,7
2512,128.78,266,177,DC,1060.67,299.6,4,32
2317,91.7,241,161,MI,1349.4,300.17,4,9
3191,115.41,312,98,MI,415.86,180.04,5,47
4631,130.17,440,105,RCB,899.9,244.35,5,8
2511,100.08,259,99,SRH,1184.22,292.96,4,55
1892,114.59,209,129,MI,1175.25,291.38,4,21
3210,156.45,359,149,KKR,1429.39,372.35,5,40
3753,195.24,359,55,PBKS,668.66,187.15,4,16
3120,109.04,317,6,KKR,1135.69,268.21,3,4
3551,122.05,388,197,MI,747.5,199.33,3,2
3775,108.8,375,95,RCB,546.36,179.86,5,54
3819,138.06,378,133,CSK,1169.08,239.87,1,46
2461,157.81,266,102,LSG,812.91,188.44,1,21
4158,163.88,434,3,SRH,1618.5,318.83,2,29
2148,190.13,211,181,KKR,759.77,257.1,5,12
4140,122.27,387,23,MI,949.63,262.89,3,51
4437,143.38,472,53,PBKS,520.72,137.66,1,49
3560,139.43,362,165,KKR,829.82,185.19,1,40
3769,118.69,355,83,GT,1003.83,229.56,3,32
3711,96.16,404,145,DC,1031.57,268.7,4,29
2606,103.61,257,85,SRH,1342.7,276.77,1,50
3211,123.62,310,78,PBKS,645.75,130.17,3,28
4455,124.98,457,110,DC,1650.57,428.45,3,9
1309,120.0,108,1,CSK,705.0,213.39,3,55
4055,154.68,380,51,PBKS,845.41,206.1,2,10
0,130.41,0,173,SRH,738.69,149.39,1,50
1842,138.27,157,4,LSG,1028.55,274.99,4,15
2687,159.05,249,190,PBKS,1125.29,249.72,2,39
2428,149.5,270,193,DC,1163.76,317.66,5,40
3735,121.1,341,113,DC,1818.85,377.97,5,15
663,138.45,107,32,LSG,791.99,279.82,5,12
3203,159.48,340,34,CSK,1488.96,366.16,3,13
1499,124.77,179,92,RR,1413.04,299.9,1,28
3607,141.84,382,95,CSK,797.82,266.87,5,30
1147,159.55,94,72,MI,872.26,273.33,1,41
2953,153.37,285,39,MI,1001.13,311.96,5,59
4176,135.36,429,154,LSG,692.24,162.79,3,8
1670,117.84,166,162,DC,1231.91,315.83,4,40
2482,146.99,264,182,KKR,676.05,225.61,4,5
2361,117.45,252,118,DC,1077.67,225.23,2,7
2075,138.42,211,3,CSK,320.12,159.63,2,7
2395,133.68,229,123,CSK,852.44,261.66,4,27
623,114.79,49,50,RCB,797.08,208.94,3,30
3098,129.42,313,12,PBKS,1524.82,363.16,5,5
2188,140.24,192,193,RR,985.14,325.24,5,50
2334,155.15,246,54,MI,959.7,248.94,3,15
3584,99.92,356,133,KKR,1157.87,275.02,2,59
1748,90.03,195,57,SRH,621.16,212.05,5,34
2570,155.86,222,145,RR,702.87,237.54,4,49
0,140.68,0,112,RCB,1073.95,231.81,4,12
4952,133.13,513,47,PBKS,1271.06,357.93,4,41
4065,139.37,397,151,LSG,383.12,83.58,1,44
2089,123.96,208,85,SRH,1439.29,338.53,5,41
4792,134.78,528,142,SRH,1182.16,227.75,2,31
3002,135.16,286,66,DC,939.96,217.99,2,6
0,147.7,19,75,DC,1306.25,299.33,2,35
1522,163.34,142,179,CSK,760.48,219.37,2,44
3147,123.17,282,103,RCB,767.44,160.46,1,39
1881,125.71,181,166,LSG,1050.82,229.2,2,5
1901,138.85,176,192,RCB,1278.76,357.95,5,52
2997,156.78,282,38,DC,1163.62,290.87,4,24
3638,136.48,345,50,PBKS,974.96,253.48,4,32
1573,154.22,172,98,MI,992.02,316.9,4,42
4836,139.78,463,82,DC,818.0,217.61,4,39
2319,91.43,251,30,SRH,1412.83,380.63,4,18
2457,176.8,240,79,MI,250.0,126.06,4,34
2376,117.95,261,91,GT,881.25,247.37,3,38
978,122.26,124,179,MI,966.18,259.08,3,14
1635,111.7,171,191,DC,837.8,228.58,5,38
736,114.45,24,52,KKR,1423.37,351.79,5,6
872,174.8,99,166,KKR,631.72,203.0,4,30
1270,156.19,129,79,MI,881.46,204.12,1,49
2019,176.86,223,30,LSG,993.38,329.11,5,31
1435,123.11,154,106,LSG,711.29,211.29,3,29
1877,151.28,163,51,CSK,1017.93,270.9,5,32
2615,116.69,263,81,MI,1283.31,338.49,4,8
1576,151.63,139,133,MI,1359.84,293.21,3,5
2441,135.05,233,29,CSK,870.07,188.9,4,48
4441,107.04,478,132,RR,757.09,311.83,4,38
1829,93.15,196,138,PBKS,919.64,248.55,4,31
2142,154.13,231,184,CSK,676.31,216.6,5,21
2938,110.68,259,145,CSK,759.65,254.57,5,31
3637,142.15,350,74,DC,1086.67,300.24,4,21
1939,109.61,203,17,DC,1101.73,243.25,5,4
1537,98.48,150,84,CSK,666.11,216.13,5,24
3330,101.68,343,69,LSG,654.29,215.68,4,53
3404,145.29,315,34,CSK,966.65,313.85,5,11
1694,135.14,151,6,LSG,939.05,242.04,3,53
2825,97.46,247,53,CSK,884.04,195.82,3,36
3962,151.09,350,194,DC,432.38,159.14,4,11
4419,138.38,388,126,KKR,1051.95,279.99,3,22
3906,167.18,399,43,KKR,1416.61,289.85,1,14
2979,114.57,280,115,KKR,907.97,252.45,4,43
2041,125.47,173,111,CSK,1599.26,360.38,2,25
2184,136.88,255,151,GT,506.41,143.45,3,50
2346,133.32,229,183,GT,851.94,238.7,4,37
2596,158.56,264,80,KKR,587.2,207.29,5,43
3440,111.73,362,95,DC,703.65,166.68,2,58
2178,132.19,173,118,RR,1647.73,333.54,3,17
2168,107.81,235,144,MI,1513.12,385.73,4,1
3431,137.47,356,8,SRH,556.31,176.24,1,23
989,138.06,102,132,LSG,983.5,239.09,2,14
3023,145.64,305,104,LSG,922.7,273.49,3,15
2568,157.39,287,132,SRH,1027.96,206.13,1,40
2392,108.76,220,184,RR,1348.72,339.77,5,34
1477,137.22,137,25,KKR,991.39,228.28,5,9
2046,92.65,218,195,MI,617.59,198.92,3,59
3069,144.28,301,96,CSK,982.06,298.94,3,37
2507,115.68,261,195,DC,1176.22,270.33,2,48
3558,136.43,392,155,MI,1180.01,274.49,1,3
3459,132.94,352,93,RR,1324.2,311.04,4,28
1083,146.91,142,160,SRH,855.85,194.69,1,7
0,102.58,5,178,RCB,250.0,132.13,3,45
2671,120.82,313,61,RR,580.51,117.08,2,46
2099,125.02,228,122,GT,1293.22,419.4,5,54
2228,141.94,225,51,LSG,885.52,256.01,2,17
2479,113.62,238,147,MI,1186.27,313.49,2,51
1548,100.86,146,21,SRH,947.03,172.45,1,54
2736,151.66,299,5,LSG,993.67,280.0,4,56
2846,137.21,332,92,SRH,1521.93,344.8,1,20
1870,129.61,201,170,RR,379.89,55.57,1,25
2834,138.35,244,61,SRH,1080.14,327.95,4,56
1151,165.25,113,22,RR,734.35,170.16,2,33
2121,148.64,221,149,MI,918.91,250.85,3,29
2091,113.9,201,70,PBKS,990.34,205.57,4,3
4170,148.94,408,1,PBKS,935.42,219.67,2,37
2803,128.04,303,133,LSG,1168.4,342.47,5,53
3818,127.57,389,12,RCB,1369.5,313.96,1,33
2530,147.4,248,90,DC,1611.58,378.57,3,48
1750,177.57,186,46,SRH,740.77,233.67,3,31
2328,119.07,244,34,KKR,876.46,225.29,4,10
1422,130.51,104,177,RR,271.11,74.84,3,11
2277,146.39,254,78,RR,1657.53,357.54,1,50
4086,144.95,447,45,CSK,667.53,247.81,5,58
3274,126.15,364,155,RCB,1348.6,309.78,3,48
3260,138.3,329,73,SRH,823.34,224.49,1,26
3453,121.66,346,26,MI,619.93,140.98,3,33
2390,113.15,240,47,SRH,1031.5,224.26,4,3
2474,164.99,230,121,KKR,1259.35,345.48,5,18
2369,111.4,262,56,RCB,516.19,171.8,5,19
3427,134.44,358,94,GT,995.65,285.22,3,58
2262,105.08,222,107,MI,1320.74,318.03,4,18
1262,117.52,159,63,CSK,866.73,208.66,2,10
1865,111.75,170,48,RCB,1132.23,290.08,5,35
5332,153.92,555,61,PBKS,506.99,159.18,1,56
3673,129.45,372,81,KKR,1308.41,304.22,5,40
1820,142.0,196,26,SRH,948.66,252.99,4,26
211,180.79,0,36,KKR,841.44,197.37,1,10
3122,133.16,314,1,LSG,507.23,172.43,3,44
3373,144.22,344,8,LSG,1370.4,343.64,1,49
4098,140.98,398,113,LSG,1260.95,284.3,4,28
2588,153.5,242,99,RCB,660.01,124.47,1,28
2194,142.31,225,180,CSK,814.33,242.42,4,37
3597,134.7,383,47,RR,340.39,186.44,4,26
3409,102.83,376,127,MI,1142.12,295.24,1,13
3529,145.46,332,56,RCB,1291.73,244.94,1,20
1014,155.0,75,14,PBKS,680.77,239.6,4,43
4044,134.46,385,28,SRH,1673.64,428.53,3,39
2773,129.79,293,78,KKR,1252.2,271.78,1,9
2387,139.82,256,130,CSK,607.12,260.24,5,59
1921,112.43,216,109,CSK,1083.54,331.02,4,4
4018,154.61,375,154,PBKS,1318.21,276.61,1,13
937,136.85,124,14,GT,404.47,148.68,4,52
321,157.11,28,187,RCB,865.84,264.06,4,23
820,136.18,72,56,RR,250.0,159.73,4,34
3846,117.77,378,115,RCB,1066.12,307.61,5,15
1986,123.29,208,7,PBKS,1913.81,419.55,3,20
0,132.5,0,3,RR,549.53,186.23,5,48
2006,134.22,205,111,RCB,301.74,191.28,1,55
3879,113.96,379,151,RR,1324.26,254.52,2,38
1063,120.95,125,107,CSK,1236.34,278.3,2,9
2719,105.61,250,18,KKR,870.34,208.12,3,28
1410,148.67,110,38,RCB,1036.15,245.65,3,42
4845,144.5,486,115,CSK,673.99,216.65,3,37
1795,147.96,178,15,GT,1493.36,355.46,5,23
831,133.32,70,192,KKR,250.0,124.07,1,57
2668,152.05,255,119,DC,901.74,226.81,5,6
2017,118.1,190,28,KKR,824.72,278.72,5,51
1584,89.4,163,39,DC,653.06,272.09,3,46
3262,91.26,341,185,SRH,747.89,151.66,2,6
2434,137.75,240,17,DC,1141.74,265.25,1,57
1731,154.46,169,86,PBKS,1420.05,349.91,4,57
1603,122.83,137,126,RCB,1052.3,237.89,1,51
1340,147.19,160,44,RR,1030.98,275.98,3,59
2436,141.46,244,25,RCB,787.5,180.04,1,28
2221,178.87,236,145,RR,250.0,63.17,3,18
1906,130.44,170,13,DC,1038.73,285.13,5,16
2228,165.75,239,25,LSG,980.14,198.47,2,11
1178,130.89,145,68,DC,1422.37,324.89,3,27
2745,170.13,259,138,PBKS,1094.85,307.55,2,50
1401,153.28,151,67,RCB,885.13,180.43,1,50
5605,102.68,543,109,DC,957.58,184.2,1,5
2253,112.05,215,146,PBKS,1388.65,337.93,5,47
2164,150.06,226,111,PBKS,1066.25,261.25,3,38
3371,145.9,308,111,GT,336.17,199.74,4,32
3122,145.88,302,34,GT,756.95,258.41,3,4
560,119.22,45,111,RR,1019.15,304.49,4,16
3448,142.25,323,8,MI,1117.14,287.69,4,49
1417,126.81,120,168,CSK,850.03,230.35,2,13
1935,183.7,209,113,RR,860.79,197.74,1,14
1693,129.66,153,83,GT,809.71,265.67,2,45
2268,101.65,220,42,DC,1102.55,225.88,3,17
3824,142.29,383,169,DC,407.87,123.52,1,32
1399,144.24,166,101,KKR,779.13,153.17,2,11
1804,121.3,178,6,DC,1881.35,444.39,2,16
2396,139.9,247,180,CSK,848.89,219.22,5,20
3020,120.59,318,26,CSK,896.83,260.68,5,12
2851,184.53,312,64,LSG,1092.8,274.22,1,2
2423,157.33,261,187,KKR,790.4,218.89,3,52
1507,134.9,170,184,LSG,777.73,196.2,2,52
2616,160.63,241,59,KKR,747.26,173.9,1,57
4877,153.95,500,109,MI,710.42,201.14,3,35
1630,151.08,162,198,GT,782.47,149.1,1,42
3892,137.27,390,121,SRH,1230.84,272.12,1,9
2783,140.55,265,33,SRH,396.01,91.69,2,9
3021,148.54,311,181,SRH,645.02,154.3,1,46
2181,116.01,214,150,MI,772.96,241.5,2,37
369,126.95,19,21,GT,1164.14,331.96,3,13
3417,114.33,293,198,KKR,1104.37,315.1,1,23
693,119.49,76,70,CSK,914.79,192.39,1,26
2697,89.62,264,112,GT,692.19,250.29,5,50
1291,139.17,108,4,RR,867.19,247.69,3,22
3974,155.88,382,94,MI,981.35,285.13,4,58
1744,141.21,147,75,RR,1095.44,210.86,2,38
2753,131.35,277,190,SRH,1108.55,335.51,5,53
423,168.13,9,62,RCB,1014.61,303.89,4,51
889,116.37,62,94,LSG,1114.51,259.91,2,28
1432,111.93,161,95,DC,931.13,214.71,5,31
2760,145.54,265,152,SRH,1211.73,196.9,1,1
3447,127.03,337,55,PBKS,623.78,191.03,5,25
2087,87.5,207,137,DC,437.86,165.23,4,34
806,135.15,73,131,RR,1065.55,275.76,3,24
1840,152.24,167,31,DC,1008.2,254.05,4,26
