product,category,price,rating,stock,discount
Tablet,Sports,31425.96,1.0,83,0.11
Smartwatch,Sports,100575.28,2.2,238,0.5
Smartwatch,Electronics,3577.5,4.9,406,0.26
Tablet,Electronics,148904.4,4.7,92,0.38
Phone,Electronics,23354.7,2.3,212,0.05
Phone,Accessories,117392.84,4.8,132,0.32
Phone,Electronics,109817.51,4.6,365,0.35
Tablet,Electronics,1286.57,2.3,390,0.35
Phone,Sports,27946.1,,67,0.3
Camera,Sports,8247.85,4.7,429,0.25
Headphones,Sports,12614.49,3.6,111,0.02
Tablet,Sports,110378.89,2.4,332,0.43
Tablet,Electronics,125442.39,1.5,135,0.41
Phone,Electronics,140271.61,1.4,45,0.1
Smartwatch,Accessories,67288.39,2.2,95,0.23
Laptop,Electronics,42593.51,4.0,116,0.11
Phone,Home,37344.14,5.0,379,0.32
Camera,Home,130431.28,2.2,113,0.46
Tablet,Accessories,115173.28,4.0,309,0.29
Phone,Sports,91954.28,,253,0.08
Laptop,Home,79449.48,4.1,397,0.38
Laptop,Electronics,126563.71,2.6,257,0.11
Laptop,Home,85648.55,3.2,349,0.02
Phone,Electronics,105203.57,2.0,400,0.11
Laptop,Sports,4162.25,2.4,143,0.38
Laptop,Accessories,142256.09,2.3,435,0.19
Headphones,Accessories,149576.33,1.1,1,0.43
Camera,Electronics,17715.78,3.3,469,0.25
Smartwatch,Home,71627.97,2.6,434,0.5
Laptop,Sports,106706.6,3.5,145,
Laptop,Home,84785.61,1.2,492,0.01
Smartwatch,Sports,105330.7,2.5,166,0.46
Headphones,Electronics,90036.94,4.5,182,0.25
Phone,Electronics,462.39,4.4,166,0.13
Headphones,Accessories,10262.15,3.7,286,0.3
Tablet,Home,48533.77,1.1,383,0.07
Smartwatch,Accessories,26212.22,3.4,480,0.07
Phone,Electronics,126691.88,2.9,148,0.02
Smartwatch,Accessories,121316.52,4.5,445,0.3
Smartwatch,Sports,123936.56,1.8,441,0.43
Smartwatch,Sports,1296.85,2.8,243,0.37
Tablet,Sports,92490.97,4.4,263,0.09
Headphones,Home,80325.21,3.2,94,0.39
Camera,Electronics,114535.7,1.5,199,0.43
Phone,Home,47584.82,3.8,415,0.33
Laptop,Home,109388.77,3.4,248,0.03
Tablet,Home,38947.81,2.3,15,0.15
Smartwatch,Accessories,35314.76,2.7,238,0.46
Tablet,Electronics,58900.28,4.4,192,0.25
Tablet,Electronics,55816.57,2.9,26,0.01
Headphones,Electronics,142857.41,2.5,239,0.11
Headphones,Home,15953.13,1.7,24,0.48
Headphones,Sports,7164.64,2.8,83,0.26
Headphones,Accessories,18670.95,4.0,255,0.47
Phone,Sports,107480.27,3.4,58,0.07
Headphones,Electronics,49984.22,2.1,222,0.5
Tablet,Home,123537.48,4.5,451,0.02
Headphones,Electronics,120.35,1.1,64,0.05
Camera,Accessories,75235.84,3.6,40,0.12
Tablet,Sports,60008.86,1.9,363,
Laptop,Sports,143930.13,2.6,201,0.08
Laptop,Home,30254.63,3.6,377,0.06
Smartwatch,Accessories,1477.77,2.4,40,0.25
Tablet,Home,97157.31,1.6,163,0.33
Camera,Home,41834.76,3.6,214,0.41
Phone,Home,113396.25,1.9,416,0.04
Headphones,Accessories,70715.71,4.0,84,0.46
Headphones,Electronics,33791.56,2.2,428,0.42
Phone,Home,105560.7,4.1,394,0.45
Tablet,Sports,43394.92,4.3,283,0.14
Phone,Electronics,128787.24,3.7,262,0.25
Phone,Home,92120.99,3.5,396,0.04
Tablet,Home,6049.42,3.0,369,0.33
Headphones,Sports,21995.51,4.3,289,0.21
Headphones,Home,74687.55,4.7,13,0.23
Tablet,Accessories,99143.66,4.1,356,0.38
Tablet,Accessories,91806.88,1.1,300,0.18
Laptop,Accessories,68493.39,2.2,89,0.23
Headphones,Electronics,83551.41,2.5,86,0.43
Smartwatch,Home,59491.47,1.8,397,0.17
Laptop,Accessories,144875.05,1.3,281,0.17
Phone,Home,91560.6,1.6,184,0.25
Smartwatch,Electronics,59433.64,3.2,187,0.23
Smartwatch,Home,74529.38,4.2,196,0.35
Tablet,Sports,79714.8,3.0,104,0.22
Camera,Home,140023.25,2.1,204,0.35
Headphones,Sports,33935.22,2.4,48,0.34
Smartwatch,Sports,89494.59,1.2,337,0.28
Laptop,Home,40150.64,4.8,146,0.22
Camera,Home,128863.69,2.3,260,0.14
Smartwatch,Electronics,29091.37,1.0,470,0.24
Smartwatch,Sports,118653.48,2.4,149,0.21
Laptop,Accessories,78073.23,3.8,53,0.48
Phone,Electronics,54054.18,2.8,80,0.34
Phone,Home,129410.36,2.5,143,0.12
Camera,Accessories,84439.3,2.9,443,0.37
Tablet,Accessories,10412.07,1.5,61,0.31
Phone,Accessories,38866.73,4.3,175,0.5
Smartwatch,Home,42228.36,3.9,90,0.48
Laptop,Accessories,138756.3,3.7,275,0.31
Phone,Home,144757.41,2.7,388,0.07
Laptop,Electronics,140289.41,2.7,209,0.21
Tablet,Sports,4396.8,3.5,236,0.4
Phone,Sports,128455.05,4.0,170,0.21
Headphones,Sports,27264.37,4.1,145,0.21
Laptop,Accessories,104825.8,,393,0.03
Headphones,Home,142607.54,3.4,489,0.43
Tablet,Home,148779.49,2.3,454,
Laptop,Sports,129156.13,3.5,240,0.4
Phone,Electronics,120095.02,3.6,29,0.07
Laptop,Sports,120306.56,2.7,325,0.16
Headphones,Home,92720.14,1.7,406,0.13
Tablet,Sports,29014.27,2.3,350,0.41
Tablet,Home,75526.57,1.3,37,0.42
Smartwatch,Sports,79098.27,2.8,68,0.01
Laptop,Sports,3646.81,3.5,461,0.48
Headphones,Accessories,120764.48,4.0,390,0.42
Laptop,Accessories,107575.04,2.5,470,0.01
Smartwatch,Electronics,71953.57,4.8,205,0.19
Smartwatch,Home,78169.4,4.4,146,0.36
Phone,Electronics,148142.44,3.8,338,0.06
Tablet,Home,116299.16,2.2,229,0.1
Phone,Sports,103334.17,3.5,74,0.25
Smartwatch,Sports,84946.75,3.9,219,0.43
Phone,Home,133618.16,2.7,408,0.09
Laptop,Accessories,84400.59,3.8,239,0.34
Phone,Sports,137634.78,1.0,293,0.27
Laptop,Home,37783.73,3.6,262,0.21
Laptop,Electronics,143039.36,5.0,359,0.25
Headphones,Home,61395.52,4.9,430,0.49
Laptop,Electronics,135740.23,4.4,154,0.35
Camera,Sports,138428.62,1.2,64,0.03
Laptop,Sports,21457.33,4.1,22,0.48
Phone,Electronics,79713.55,1.6,288,0.15
Tablet,Electronics,45634.8,3.9,444,0.13
Tablet,Accessories,66154.84,2.7,452,0.16
Headphones,Accessories,29893.74,2.1,188,0.08
Tablet,Home,122579.68,2.3,320,0.19
Laptop,Sports,42608.62,3.4,167,0.09
Headphones,Home,58246.82,3.8,207,0.19
Tablet,Home,16821.77,3.3,117,0.12
Tablet,Accessories,8276.05,1.7,184,0.03
Phone,Sports,20041.42,4.3,212,0.12
Camera,Electronics,144185.39,1.4,497,0.49
Camera,Electronics,96528.66,1.7,89,0.31
Camera,Sports,11247.17,4.9,172,0.44
Smartwatch,Electronics,6762.74,3.4,451,0.23
Camera,Accessories,148542.3,4.2,414,0.29
Laptop,Accessories,114702.52,2.5,94,0.15
Laptop,Electronics,10285.74,1.9,198,0.03
Headphones,Electronics,54776.28,3.1,170,0.34
Smartwatch,Home,33792.59,4.8,482,0.28
Laptop,Home,58140.3,4.2,137,0.03
Phone,Sports,22379.2,1.6,51,0.23
Laptop,Electronics,148135.59,1.2,85,0.13
Smartwatch,Sports,51363.35,3.5,71,0.28
Headphones,Electronics,108759.0,2.7,276,0.09
Tablet,Accessories,23632.78,1.3,207,0.48
Headphones,Electronics,140256.86,2.1,164,0.07
Phone,Accessories,106400.66,1.5,121,0.46
Smartwatch,Accessories,88565.93,4.6,74,0.22
Laptop,Accessories,118717.51,1.3,414,0.44
Headphones,Electronics,46162.57,3.7,170,0.47
Tablet,Sports,147131.51,4.9,39,0.08
Phone,Electronics,56361.12,4.8,11,0.07
Laptop,Home,124381.2,4.2,46,0.4
Smartwatch,Sports,102088.93,4.4,300,0.26
Tablet,Sports,105039.77,1.6,361,0.45
Phone,Sports,118524.3,4.4,187,0.06
Laptop,Electronics,99543.16,2.5,168,0.09
Camera,Home,38594.75,2.1,114,0.34
Smartwatch,Accessories,106463.63,1.3,15,0.0
Laptop,Sports,12906.91,2.1,288,0.18
Camera,Electronics,140400.6,4.8,174,0.4
Headphones,Electronics,142638.95,1.5,308,0.31
Laptop,Home,28256.88,3.9,237,0.47
Camera,Electronics,46114.68,1.8,223,0.05
Smartwatch,Home,110613.6,5.0,376,0.17
Tablet,Electronics,96763.82,4.4,143,0.25
Camera,Sports,72402.71,2.9,147,0.41
Headphones,Electronics,81932.77,3.8,202,0.49
Smartwatch,Accessories,129619.73,1.9,282,0.05
Laptop,Electronics,35758.64,4.0,76,0.07
Camera,Sports,5460.59,,384,0.41
Camera,Electronics,17175.98,2.0,61,0.37
Laptop,Electronics,103136.26,3.1,477,0.4
Laptop,Sports,58625.27,1.8,254,0.29
Laptop,Sports,59413.87,1.1,451,0.42
Smartwatch,Electronics,45589.61,1.7,461,0.05
Camera,Accessories,92178.01,2.6,456,0.29
Tablet,Sports,142358.96,2.5,245,0.14
Smartwatch,Home,3636.17,3.6,52,0.04
Laptop,Accessories,63072.35,3.8,272,0.03
Camera,Accessories,1271.03,2.3,379,0.29
Camera,Home,34195.34,1.2,218,0.21
Tablet,Accessories,45618.72,4.3,278,0.44
Camera,Accessories,3136.9,2.0,230,0.01
Phone,Home,24976.68,4.3,225,0.46
Smartwatch,Home,101301.09,4.7,422,0.35
Headphones,Accessories,31685.11,1.2,21,0.19
Phone,Sports,42465.94,3.8,364,0.27
Headphones,Home,29683.7,4.8,27,0.38
Laptop,Accessories,98144.58,1.3,408,0.1
Tablet,Accessories,123316.47,2.0,466,0.29
Phone,Electronics,86765.88,4.5,60,0.49
Tablet,Sports,46534.6,1.8,93,0.25
Smartwatch,Sports,113205.36,3.6,33,0.5
Smartwatch,Home,9531.93,2.7,105,0.35
Phone,Home,34848.12,2.8,143,0.14
Smartwatch,Electronics,51912.45,3.2,41,0.11
Camera,Home,110738.99,,28,0.19
Phone,Home,147141.92,3.6,265,0.04
Laptop,Sports,112741.72,2.2,319,0.39
Camera,Sports,24757.09,1.3,198,0.05
Camera,Home,7534.62,3.5,151,0.05
Camera,Accessories,137064.05,2.2,111,0.12
Smartwatch,Home,2496.99,2.6,234,0.48
Phone,Electronics,41919.39,4.5,400,0.1
Phone,Accessories,129229.28,4.5,431,0.43
Tablet,Accessories,71121.43,2.8,66,0.04
Smartwatch,Home,142044.81,3.3,221,0.29
Tablet,Accessories,145016.57,2.1,151,0.28
Camera,Accessories,136097.38,3.4,420,0.16
Headphones,Accessories,61494.63,3.8,210,0.48
Smartwatch,Sports,70492.49,3.7,362,0.48
Laptop,Home,144904.56,4.1,227,0.21
Camera,Accessories,95991.76,2.5,259,0.17
Headphones,Electronics,87885.12,4.3,443,0.25
Smartwatch,Electronics,115155.19,1.9,446,0.41
Laptop,Accessories,80111.02,3.7,109,0.48
Phone,Sports,148143.16,1.2,227,0.27
Tablet,Accessories,11370.21,1.3,491,0.35
Tablet,Accessories,5138.86,3.3,291,0.2
Camera,Home,107234.75,2.8,72,0.29
Smartwatch,Electronics,134855.0,3.3,23,0.09
Smartwatch,Accessories,3838.68,3.9,87,0.27
Phone,Accessories,74608.58,1.3,464,0.05
Tablet,Accessories,57641.83,2.7,387,0.09
Headphones,Electronics,28648.81,1.4,224,0.16
Headphones,Home,13452.56,4.3,320,0.17
Headphones,Sports,131074.21,1.1,262,0.39
Headphones,Sports,108798.44,3.6,222,0.49
Camera,Sports,26410.37,2.2,365,0.02
Camera,Home,23211.94,4.9,6,0.19
Tablet,Electronics,140909.55,4.4,285,0.01
Headphones,Electronics,13025.58,3.4,128,0.38
Tablet,Sports,2887.56,4.0,494,0.04
Phone,Accessories,7771.97,1.2,55,0.31
Phone,Sports,2614.25,4.7,84,0.32
Headphones,Home,138685.49,2.5,265,0.3
Smartwatch,Accessories,43056.79,2.5,124,0.42
Laptop,Accessories,71110.3,1.0,397,0.27
Smartwatch,Sports,53955.4,4.5,267,0.32
Smartwatch,Accessories,44107.92,4.4,234,0.05
Camera,Accessories,80277.83,3.3,134,0.12
Smartwatch,Accessories,8487.82,4.9,406,0.27
Laptop,Electronics,19608.6,2.7,442,0.03
Phone,Accessories,31863.63,1.9,270,0.2
Phone,Sports,13081.83,3.4,22,0.04
Camera,Accessories,35496.13,4.4,393,0.08
Smartwatch,Home,132718.59,4.1,330,0.48
Laptop,Home,44713.25,4.1,146,0.4
Laptop,Electronics,75937.69,4.7,212,0.24
Camera,Accessories,44395.56,4.9,246,0.01
Phone,Electronics,133815.88,2.3,369,0.08
Smartwatch,Sports,75139.64,,280,0.22
Smartwatch,Sports,67822.75,4.6,398,0.33
Laptop,Home,33538.48,3.0,33,0.23
Phone,Sports,6873.38,4.7,198,0.49
Phone,Electronics,83727.71,4.4,342,0.04
Tablet,Home,148654.25,4.0,466,0.01
Phone,Home,84496.83,2.1,124,0.15
Headphones,Sports,105603.4,1.9,330,0.14
Tablet,Electronics,50890.93,1.9,116,0.01
Phone,Sports,138029.17,3.9,284,0.14
Tablet,Home,82091.62,3.4,148,0.07
Headphones,Electronics,58490.23,2.2,445,0.2
Phone,Home,146045.56,3.9,174,0.25
Camera,Electronics,45050.98,1.2,16,0.04
Camera,Home,71235.32,2.1,279,0.04
Laptop,Accessories,129764.4,3.7,249,0.28
Laptop,Accessories,72063.54,2.2,498,0.41
Tablet,Sports,88677.19,4.1,441,0.12
Phone,Electronics,33193.64,1.6,160,0.36
Headphones,Accessories,95523.22,3.5,459,0.19
Camera,Home,27971.14,2.1,228,0.2
Laptop,Electronics,85076.3,4.6,295,0.21
Phone,Home,34625.76,2.1,242,0.07
Headphones,Home,128924.65,3.3,33,0.17
Tablet,Home,19972.65,4.0,338,0.05
Phone,Sports,56540.52,4.1,403,0.13
Headphones,Sports,148960.82,1.2,344,0.07
Laptop,Electronics,137211.03,2.0,231,0.16
Phone,Sports,693.29,1.8,136,0.1
Tablet,Accessories,9448.22,1.6,218,0.28
Smartwatch,Sports,117643.76,4.2,204,0.15
Camera,Home,46072.77,1.7,132,0.38
Laptop,Home,144375.31,3.0,491,0.35
Phone,Sports,84882.21,1.1,60,0.16
Headphones,Sports,143215.71,2.5,155,0.22
Smartwatch,Home,5169.22,1.8,399,0.11
Laptop,Accessories,37243.66,3.0,463,0.28
Tablet,Sports,4310.0,2.4,148,
Headphones,Accessories,49964.67,5.0,214,0.42
Camera,Sports,114710.36,1.9,75,0.34
Phone,Electronics,121356.86,2.7,326,0.23
Phone,Home,117432.86,4.4,398,0.41
Laptop,Electronics,40885.52,1.9,323,0.17
Smartwatch,Accessories,65482.51,2.4,35,0.3
Camera,Accessories,137689.53,2.7,495,0.12
Laptop,Home,91370.47,2.3,279,0.2
Laptop,Sports,23485.14,4.3,435,0.02
Laptop,Home,56859.93,1.6,180,0.26
Laptop,Home,78761.9,4.5,414,0.43
Smartwatch,Sports,147208.9,2.4,423,0.37
Laptop,Electronics,44339.91,3.0,153,0.42
Tablet,Sports,68090.45,3.6,135,0.27
Headphones,Sports,120210.44,2.6,143,0.13
Tablet,Home,107722.47,3.3,417,0.1
Smartwatch,Electronics,115576.25,2.6,226,0.14
Tablet,Sports,94966.55,3.0,8,0.44
Headphones,Home,134562.42,3.3,486,0.02
Laptop,Home,65371.96,3.4,303,0.35
Laptop,Electronics,19159.24,1.3,15,
Phone,Sports,42131.78,4.5,469,0.06
Headphones,Home,111926.17,1.6,396,0.18
Tablet,Electronics,86523.98,1.8,445,0.28
Tablet,Electronics,7693.4,4.4,254,0.45
Headphones,Electronics,123699.6,1.7,337,0.02
Camera,Sports,59828.86,2.8,467,0.01
Headphones,Accessories,22947.36,3.4,190,0.48
Camera,Home,13285.19,4.6,318,0.46
Headphones,Sports,85742.73,2.6,423,0.16
Tablet,Accessories,68681.53,2.6,474,0.04
Phone,Electronics,18873.5,4.4,65,0.46
Smartwatch,Electronics,57617.52,2.5,272,0.32
Headphones,Electronics,9832.16,1.5,84,0.32
Tablet,Electronics,117051.67,3.1,280,0.06
Headphones,Electronics,39994.88,3.5,185,0.42
Laptop,Home,27292.45,3.6,365,0.11
Laptop,Sports,22918.12,4.7,384,0.25
Laptop,Accessories,121003.96,2.9,176,0.47
Phone,Sports,29130.36,3.1,127,0.05
Camera,Electronics,31245.22,1.5,347,0.22
Headphones,Electronics,60035.44,4.9,394,
Smartwatch,Accessories,25606.74,4.9,247,0.09
Camera,Home,75329.6,4.5,16,0.09
Phone,Electronics,8102.2,2.7,307,0.26
Smartwatch,Accessories,39379.54,3.6,181,0.17
Laptop,Accessories,36283.48,4.0,350,0.24
Smartwatch,Electronics,41519.58,1.4,372,0.35
Phone,Accessories,98707.12,4.0,24,0.4
Headphones,Home,67231.91,5.0,202,0.45
Tablet,Home,53854.4,1.4,181,0.33
Laptop,Sports,22530.19,4.2,172,0.31
Tablet,Accessories,112207.58,2.9,153,0.21
Laptop,Home,80076.14,2.6,162,0.04
Smartwatch,Sports,29978.49,1.5,307,0.2
Laptop,Electronics,79468.98,4.6,100,0.25
Laptop,Sports,22965.03,1.9,83,0.5
Headphones,Home,83108.2,2.2,67,0.32
Tablet,Sports,110484.99,2.1,435,0.0
Headphones,Electronics,15031.61,2.2,482,0.37
Camera,Sports,126361.63,1.4,156,0.31
Tablet,Sports,107281.17,1.3,288,0.12
Camera,Sports,67094.6,1.2,349,0.16
Camera,Accessories,67632.98,3.4,328,0.19
Tablet,Sports,22812.1,3.7,144,0.45
Tablet,Home,119502.89,2.8,354,0.11
Phone,Electronics,86041.25,4.0,7,0.06
Laptop,Electronics,116374.62,1.2,446,0.2
Headphones,Electronics,130361.69,4.5,199,0.44
Smartwatch,Sports,134939.01,2.8,88,0.04
Phone,Electronics,108535.27,2.3,481,0.22
Laptop,Home,77363.47,3.2,370,0.48
Headphones,Electronics,128079.51,2.8,267,0.44
Smartwatch,Electronics,26005.5,3.3,254,0.42
Headphones,Home,10559.31,1.3,84,0.5
Tablet,Accessories,142308.2,1.2,149,0.39
Phone,Electronics,103972.08,3.7,418,0.43
Headphones,Accessories,108475.25,4.1,409,0.01
Tablet,Home,92518.82,2.7,100,0.44
Smartwatch,Electronics,19711.0,1.3,346,0.21
Headphones,Electronics,44637.12,3.2,440,0.2
Camera,Sports,60149.53,4.9,354,0.09
Tablet,Sports,38207.37,4.8,79,0.01
Phone,Accessories,14020.91,2.4,412,0.25
Headphones,Home,135132.51,3.6,157,0.25
Camera,Accessories,90627.46,3.8,235,0.37
Smartwatch,Sports,139733.35,4.7,16,0.2
Smartwatch,Sports,77062.99,3.2,209,0.47
Camera,Electronics,66275.12,2.0,153,0.4
Smartwatch,Electronics,82523.73,3.2,110,0.42
Smartwatch,Electronics,112660.08,4.4,188,0.42
Smartwatch,Electronics,94658.27,2.4,475,0.2
Laptop,Electronics,52664.13,1.4,364,0.43
Smartwatch,Sports,96595.14,4.0,174,0.38
Tablet,Home,33568.73,3.4,376,0.33
Tablet,Accessories,118534.58,2.7,402,0.36
Tablet,Electronics,106481.5,3.2,72,0.19
Headphones,Sports,77960.17,2.6,144,0.18
Headphones,Accessories,14839.29,1.1,331,0.15
Headphones,Home,76439.0,2.4,444,0.08
Phone,Home,71366.19,2.1,294,0.4
Tablet,Home,44636.01,1.1,440,0.48
Smartwatch,Accessories,47837.01,3.9,153,0.25
Headphones,Sports,123645.34,4.1,28,0.34
Headphones,Sports,137386.92,3.4,230,0.37
Smartwatch,Home,116305.08,2.5,279,0.22
Tablet,Sports,95468.55,4.8,293,0.03
Laptop,Accessories,13896.41,2.6,360,0.39
Smartwatch,Home,75903.43,2.9,274,0.3
Laptop,Sports,67216.1,4.3,79,0.11
Camera,Home,132796.18,3.1,21,0.0
Camera,Electronics,112580.5,1.0,308,0.23
Headphones,Sports,123441.46,4.8,472,0.32
Laptop,Home,50652.82,2.3,148,0.48
Smartwatch,Accessories,18463.11,2.6,286,0.13
Smartwatch,Home,2847.02,3.0,468,0.13
Laptop,Accessories,74039.01,1.0,44,0.2
Camera,Accessories,5716.1,3.0,445,0.06
Laptop,Electronics,84152.45,4.7,468,0.1
Tablet,Accessories,141009.56,2.9,401,0.33
Laptop,Electronics,85324.82,2.5,471,0.36
Laptop,Electronics,132941.15,2.1,444,0.08
Camera,Home,87533.64,1.7,154,0.18
Tablet,Sports,75014.62,3.5,184,0.11
Smartwatch,Accessories,46344.35,1.3,393,0.26
Laptop,Electronics,12150.25,3.8,78,0.34
Camera,Electronics,21168.78,1.7,480,0.03
Headphones,Home,102492.77,4.9,335,0.26
Phone,Electronics,316.5,,479,0.07
Phone,Electronics,141203.56,2.9,326,0.21
Smartwatch,Accessories,30928.92,3.0,357,0.18
Smartwatch,Home,79885.37,4.0,449,0.03
Camera,Accessories,147688.84,1.4,452,0.05
Smartwatch,Accessories,132929.86,1.8,162,0.18
Headphones,Accessories,103005.19,2.5,291,0.16
Laptop,Electronics,100037.34,4.4,130,0.02
Smartwatch,Accessories,117000.97,4.4,127,0.11
Camera,Home,97138.24,1.1,301,0.38
Camera,Accessories,147517.47,4.6,449,0.07
Laptop,Sports,61622.72,3.4,469,0.25
Phone,Accessories,128568.75,1.6,368,0.34
Laptop,Electronics,109584.14,3.2,335,0.42
Laptop,Home,75162.76,1.0,310,0.46
Tablet,Sports,67717.23,2.8,213,0.49
Smartwatch,Accessories,45652.11,4.2,427,0.38
Smartwatch,Sports,91111.64,2.4,390,0.49
Camera,Sports,78635.98,1.9,396,0.45
Tablet,Electronics,31337.25,1.9,441,0.23
Headphones,Electronics,106105.64,2.3,499,0.19
Smartwatch,Accessories,123196.3,3.5,58,0.38
Headphones,Electronics,35115.92,3.6,379,0.26
Headphones,Electronics,6204.44,4.2,321,0.43
Phone,Home,109772.22,2.7,24,0.26
Tablet,Electronics,42178.1,2.9,366,0.47
Smartwatch,Sports,109475.03,,60,0.07
Laptop,Home,5469.54,2.0,85,0.25
Camera,Home,34865.02,5.0,169,0.26
Headphones,Accessories,108070.71,3.5,118,0.02
Tablet,Electronics,143536.83,2.1,83,0.21
Headphones,Accessories,92449.73,1.2,60,
Camera,Sports,508.01,3.4,269,0.42
Tablet,Electronics,23906.31,4.5,240,0.03
Smartwatch,Electronics,38968.89,2.1,415,0.14
Headphones,Sports,128797.28,3.3,386,0.08
Headphones,Home,108116.73,3.9,451,0.39
Camera,Electronics,63233.08,1.1,348,0.26
Tablet,Home,25055.11,2.8,341,0.45
Tablet,Sports,139905.35,2.4,330,0.47
Laptop,Electronics,101149.03,3.9,276,0.34
Camera,Sports,141521.36,2.6,478,0.03
Phone,Electronics,5999.13,1.7,382,
Tablet,Home,35416.37,5.0,128,0.38
Camera,Electronics,70706.78,2.9,57,0.17
Camera,Home,53919.3,3.2,274,0.41
Camera,Sports,53299.42,4.5,481,0.2
Headphones,Accessories,79278.52,1.5,68,0.04
Laptop,Home,137140.28,4.1,156,0.32
Laptop,Sports,126641.86,2.0,314,0.1
Headphones,Sports,597.12,4.8,63,0.31
Smartwatch,Accessories,79288.05,2.4,229,0.21
Phone,Accessories,40503.23,4.4,301,0.19
Smartwatch,Home,17359.89,4.3,127,0.22
Headphones,Home,82055.93,2.5,447,0.3
Smartwatch,Electronics,75069.6,3.9,416,0.28
Tablet,Electronics,100064.8,1.8,300,0.23
Headphones,Accessories,99448.81,2.7,330,0.47
Laptop,Electronics,123832.83,4.3,111,0.17
Phone,Electronics,108356.54,,296,0.43
Phone,Sports,19886.02,4.1,276,0.18
Camera,Accessories,39357.98,4.8,466,0.35
Laptop,Electronics,48901.71,3.1,377,0.4
Tablet,Home,32474.09,1.1,433,0.32
Phone,Electronics,35160.47,3.5,250,0.12
Smartwatch,Accessories,143905.82,2.1,488,0.48
Laptop,Electronics,42056.18,2.6,480,0.28
Headphones,Electronics,96982.7,1.8,427,0.44
Headphones,Accessories,112724.95,4.8,401,0.01
Smartwatch,Sports,146040.59,2.6,197,0.49
Camera,Home,60253.63,2.2,241,0.39
Camera,Accessories,36422.42,3.7,472,0.1
Phone,Electronics,149946.28,2.2,167,0.26
Tablet,Home,57897.85,1.5,89,0.42
Laptop,Home,110055.12,1.8,383,0.34
Phone,Accessories,73649.94,1.8,231,0.34
Tablet,Sports,123606.6,1.4,357,
Phone,Home,136221.6,3.3,384,0.11
Phone,Home,91717.33,4.4,62,0.23
Laptop,Electronics,40670.5,4.6,322,0.31
Phone,Sports,39785.68,4.3,250,0.29
Smartwatch,Accessories,137854.25,2.5,448,0.23
Tablet,Electronics,63754.21,1.5,253,0.41
Camera,Accessories,105359.89,1.9,50,0.41
Laptop,Home,102460.55,1.3,101,0.45
Camera,Electronics,108035.43,1.1,465,0.05
Tablet,Electronics,100785.63,4.9,424,0.32
Laptop,Accessories,144204.54,2.8,484,0.28
Smartwatch,Electronics,9825.66,1.5,259,0.5
Laptop,Home,111109.73,3.9,144,0.11
Tablet,Accessories,95136.75,4.7,370,0.02
Laptop,Home,96762.21,3.1,3,0.1
Laptop,Home,122829.25,1.2,134,0.1
Camera,Home,38926.69,1.5,180,0.45
Smartwatch,Sports,94077.51,4.9,232,0.17
Camera,Sports,118503.58,2.4,152,0.06
Tablet,Home,31315.84,1.4,478,0.29
Tablet,Home,86231.12,2.3,387,0.29
Camera,Accessories,142598.05,2.8,356,0.05
Phone,Accessories,136617.07,3.1,461,0.32
Headphones,Sports,22617.96,1.4,230,0.05
Smartwatch,Home,44879.33,2.4,97,0.11
Phone,Home,10533.33,1.8,54,0.49
Headphones,Home,84997.04,4.1,13,0.06
Headphones,Accessories,18492.98,3.3,313,0.23
Headphones,Home,62011.84,3.3,135,0.18
Laptop,Accessories,124554.19,4.2,39,0.25
Tablet,Sports,31236.94,1.8,127,0.33
Laptop,Sports,139730.89,3.4,288,0.07
Tablet,Electronics,103303.08,,194,0.43
Camera,Home,35993.58,2.4,416,0.5
Camera,Accessories,28704.6,3.8,311,0.26
Tablet,Home,45090.88,2.3,136,0.1
Camera,Home,147491.37,3.5,84,0.3
Tablet,Accessories,113114.4,1.7,377,0.42
Smartwatch,Sports,43067.69,2.6,61,0.13
Tablet,Sports,82741.36,3.5,182,0.03
Camera,Accessories,26988.31,4.4,193,0.17
Phone,Accessories,147479.33,3.6,170,0.11
Phone,Sports,110167.49,2.7,76,0.47
Laptop,Home,81805.42,4.6,87,0.14
Phone,Sports,107996.95,4.2,11,0.11
Headphones,Accessories,102655.47,3.1,214,0.1
Phone,Sports,83278.92,2.2,246,0.28
Phone,Electronics,71940.61,2.7,478,0.03
Phone,Home,40999.09,2.2,98,0.22
Camera,Accessories,64700.94,1.2,93,0.14
Laptop,Sports,15696.83,1.7,341,0.31
Laptop,Accessories,103954.63,4.2,295,0.42
Smartwatch,Sports,105848.65,4.1,231,0.19
Tablet,Home,91946.47,4.3,436,0.1
Laptop,Sports,39777.03,4.8,348,0.47
Laptop,Accessories,54617.28,5.0,1,0.48
Camera,Home,23810.33,1.9,429,0.19
Phone,Sports,109568.56,3.9,385,0.38
Headphones,Home,5588.25,1.5,386,0.1
Headphones,Sports,13783.97,3.6,391,0.02
Camera,Home,51903.02,1.1,157,0.22
Tablet,Sports,14981.85,2.5,177,0.06
Phone,Electronics,87789.05,1.8,356,0.17
Tablet,Accessories,137914.8,2.9,453,0.43
Smartwatch,Electronics,131001.94,1.4,363,0.24
Smartwatch,Home,101497.53,1.2,113,0.48
Laptop,Home,95004.01,1.6,214,0.42
Tablet,Accessories,79432.1,2.8,399,0.44
Tablet,Home,26595.61,4.2,272,0.16
Camera,Electronics,104605.87,4.0,166,0.01
Headphones,Electronics,35195.37,1.9,177,0.18
