area_sqft,price_lakhs
687.26,107.89
1353.95,257.71
892.0,179.58
550.24,73.86
723.33,181.36
1194.22,237.59
1091.36,186.19
816.37,121.39
771.61,100.88
762.88,172.03
577.16,124.18
1465.38,264.7
787.19,150.52
1326.01,182.98
1432.46,200.33
1249.41,236.85
748.93,141.29
1041.31,190.94
891.53,198.77
583.7,122.96
1013.53,169.93
487.34,75.38
1315.69,251.45
737.38,146.43
970.41,221.29
999.15,162.08
809.38,121.72
1105.34,202.92
733.78,133.32
1204.95,245.61
428.91,80.89
944.23,181.16
1578.63,240.84
549.88,130.6
662.79,119.31
1079.87,151.52
962.85,183.42
1022.72,166.24
1071.22,168.81
1122.15,209.65
1288.39,206.17
1043.44,201.36
815.56,137.24
1135.4,201.92
1564.96,292.02
853.58,120.16
558.91,102.38
1287.48,267.56
857.87,165.18
250.0,61.39
1196.6,228.1
712.64,89.78
868.31,166.51
1016.19,182.06
966.67,161.79
1148.31,253.25
747.58,66.81
1079.59,277.63
809.16,168.34
1158.58,230.37
1115.38,163.62
572.6,94.42
1280.09,174.93
712.41,110.06
1182.82,203.58
1028.55,193.3
1543.36,267.54
821.79,142.51
777.74,141.32
893.2,134.28
793.89,132.93
1179.98,189.94
334.29,45.39
531.21,87.37
526.27,101.42
1232.61,215.68
1498.71,259.4
863.44,125.41
840.91,115.88
924.52,164.36
1306.66,225.91
575.43,113.24
983.43,135.52
1241.32,240.55
1075.38,174.76
966.35,163.49
1250.37,230.74
250.0,27.65
1137.26,167.53
671.07,112.96
259.28,20.0
1078.92,156.19
1380.78,264.72
851.89,154.08
1233.51,228.74
1464.3,277.67
1360.22,252.67
1473.99,248.23
1159.74,203.84
926.4,147.54
339.31,69.39
813.88,113.8
604.86,87.07
1659.83,300.08
838.44,144.42
943.12,143.18
1093.02,124.2
915.26,154.76
1493.27,267.23
682.07,137.11
968.11,164.46
640.14,138.19
437.99,98.8
685.88,118.04
887.04,175.94
749.74,155.62
657.65,105.75
407.79,60.22
870.91,162.03
373.35,57.73
1166.02,257.34
928.85,184.8
389.86,77.58
791.78,128.57
636.75,157.22
1011.71,170.59
1369.16,256.45
250.0,71.83
940.26,180.52
843.95,134.4
1134.97,209.63
974.62,170.25
636.81,100.17
788.33,174.87
621.39,120.44
1276.6,249.52
907.46,150.96
1565.42,272.87
878.77,156.57
652.06,126.62
370.2,103.47
268.9,47.43
345.55,33.91
993.49,194.47
1078.05,181.72
346.58,57.63
1213.26,258.69
730.93,117.1
951.38,158.12
1464.28,245.72
1213.89,194.47
806.01,129.7
588.08,111.87
250.0,20.0
648.3,96.6
826.1,141.08
554.49,124.35
854.06,202.93
926.9,142.78
821.3,162.36
672.5,134.74
959.03,170.89
1054.68,233.73
518.36,90.23
1393.83,267.51
865.49,184.19
906.6,158.48
1147.88,179.3
981.63,136.28
1233.6,233.22
1000.49,180.7
685.65,113.67
1026.53,186.87
499.7,116.35
938.0,187.98
888.37,151.32
827.16,145.6
855.01,180.98
250.0,29.06
707.95,123.19
932.5,188.32
955.95,195.9
540.31,94.67
1343.0,291.94
596.84,110.95
1239.31,190.56
1049.52,216.65
673.82,108.04
1521.36,290.92
482.23,91.69
1221.7,287.68
1250.2,215.0
665.28,119.01
1387.36,248.1
812.48,140.39
1001.04,149.92
991.11,146.43
852.99,145.17
1183.78,213.77
1177.72,201.31
288.01,42.0
1356.52,260.52
318.13,45.91
1261.39,190.8
1294.35,248.37
518.16,120.42
756.21,149.99
513.0,81.87
824.78,144.57
792.19,132.95
1172.88,222.09
1358.61,274.23
1388.49,259.87
703.24,125.75
826.77,150.33
310.8,66.03
617.95,156.7
1237.7,242.32
1465.45,239.55
467.98,60.11
692.64,169.66
890.76,178.26
998.06,153.9
616.64,89.56
1048.42,187.92
734.16,160.43
894.94,138.26
1091.2,205.55
902.25,197.15
747.26,115.94
861.64,146.56
869.07,217.63
770.5,135.96
809.42,143.04
1459.53,264.91
1096.32,194.54
796.58,162.98
1143.93,212.07
783.16,128.21
1310.59,221.68
1029.37,193.08
862.44,125.43
1056.7,211.46
350.19,118.53
505.63,96.29
482.13,50.43
950.03,167.88
1506.38,259.62
1680.96,305.21
1123.32,201.53
1075.3,225.01
269.63,36.33
710.06,126.48
624.28,89.45
682.7,131.41
841.15,173.17
734.77,166.86
250.0,54.68
1161.77,215.61
524.54,75.2
983.74,124.02
1625.93,278.74
578.22,98.09
250.0,42.07
799.9,103.96
1285.34,224.41
1585.42,231.83
469.66,52.32
1073.84,220.56
737.14,165.56
862.92,151.57
1825.52,334.59
373.96,77.12
988.81,187.76
1063.69,169.07
1280.03,234.37
934.29,174.65
1007.82,187.06
762.92,118.27
994.19,150.41
779.88,135.38
1117.55,166.79
770.64,118.7
1031.99,197.35
889.76,187.06
1294.12,254.5
882.01,142.22
279.44,40.32
1341.67,229.68
582.99,109.87
671.18,99.05
691.52,125.72
1381.05,245.79
250.0,59.8
1998.21,331.57
1269.62,204.57
978.13,183.63
880.79,161.7
999.94,151.2
1082.39,148.16
1125.83,215.72
1094.46,199.99
931.35,161.47
830.93,162.44
847.05,132.24
831.78,160.07
1296.82,260.18
1107.74,209.05
250.0,20.0
1129.57,225.62
968.16,146.49
893.45,151.92
764.02,148.1
1293.44,251.38
1231.63,220.46
629.49,164.47
1042.47,157.71
559.92,151.73
417.13,30.6
680.65,121.44
1201.84,177.75
1233.59,230.3
1079.58,155.75
1153.78,219.05
1080.66,178.93
675.48,78.08
1051.17,227.0
1180.14,229.58
1164.0,222.07
1316.12,282.59
1147.91,195.42
1023.01,214.34
1274.55,203.96
890.72,160.53
591.34,65.71
842.93,198.35
639.28,109.16
663.69,100.58
849.42,200.71
622.65,128.16
792.21,123.55
250.0,30.93
974.65,180.63
900.42,223.36
614.02,90.25
1130.74,221.57
1228.15,213.57
337.35,84.65
633.05,106.35
630.8,109.64
571.03,62.0
1190.32,210.52
832.16,215.59
807.42,117.43
250.0,39.56
1122.4,202.69
466.26,109.24
920.98,166.77
997.08,211.34
1376.23,226.7
441.91,79.42
250.0,43.62
964.35,159.0
1530.18,275.85
1333.63,220.77
973.38,194.8
727.93,98.56
1182.49,174.16
559.26,75.58
1066.73,193.67
1076.91,204.88
1271.07,212.4
1865.88,349.53
1037.35,118.3
721.86,120.24
891.05,146.83
280.82,59.03
656.85,143.96
756.75,203.19
716.57,126.14
953.32,71.62
612.15,112.27
1292.36,226.32
900.07,171.83
896.74,172.91
785.24,126.57
954.32,140.53
1188.78,229.77
596.5,136.81
669.66,135.92
793.7,156.04
428.95,79.64
613.26,133.75
733.32,102.65
1206.04,226.38
991.9,158.12
967.76,138.13
1197.81,244.59
851.92,135.03
1036.66,196.67
863.87,175.22
992.88,181.1
696.03,103.82
250.0,82.9
853.0,112.58
1397.96,256.85
1224.18,269.97
1237.89,262.66
1332.65,222.73
931.03,199.21
969.06,150.53
683.82,103.93
789.37,156.46
1115.52,174.92
1321.36,218.7
851.19,146.6
742.43,139.12
900.18,158.07
1110.42,191.8
394.65,47.23
250.0,20.0
707.31,98.95
472.75,115.61
722.15,135.78
848.28,159.7
741.36,157.63
1408.36,246.64
1014.36,201.4
1005.17,200.2
1117.77,181.88
501.41,109.68
1263.69,235.23
873.48,135.97
1134.67,249.45
524.85,116.52
356.18,39.36
1186.26,212.03
1031.74,169.54
584.28,142.6
595.62,88.71
1293.9,247.31
483.71,64.47
1474.94,307.71
584.78,121.05
1123.44,217.18
784.98,148.34
1111.12,201.65
709.56,71.85
843.02,166.12
914.32,167.4
549.23,66.49
1159.29,213.96
720.38,100.03
819.99,190.98
551.98,101.09
250.0,45.09
833.14,164.7
1744.42,302.75
1174.61,207.42
893.26,151.14
807.99,125.54
907.86,145.37
1091.49,195.78
486.72,79.32
1290.01,240.29
1150.38,175.17
1151.37,184.11
1053.47,191.99
906.87,181.21
1135.5,197.75
1107.13,192.38
776.09,139.63
699.24,128.21
935.65,208.68
1442.16,272.79
466.31,68.19
386.37,75.73
957.67,176.71
917.81,125.79
960.67,113.98
985.38,195.45
821.88,124.21
1421.45,284.78
339.68,70.17
610.03,107.71
863.86,152.63
324.88,49.46
838.45,117.16
1481.51,255.56
907.31,127.72
980.75,198.52
458.94,94.27
684.27,118.1
768.68,146.19
788.8,167.89
1348.58,188.2
1095.19,191.98
510.99,85.84
986.28,177.7
1074.38,178.62
1299.05,249.54
1453.19,284.58
544.72,93.89
616.2,136.24
459.85,93.97
818.09,140.5
1063.23,195.47
1245.57,215.62
873.42,170.26
788.05,167.62
953.12,192.74
607.7,116.62
1631.34,324.74
337.32,57.14
964.66,192.8
1608.26,266.01
902.38,177.04
833.49,163.97
774.89,132.33
836.86,162.92
1380.5,247.71
250.0,88.74
1436.7,264.95
401.61,20.0
806.67,114.63
749.76,134.94
1105.99,161.39
340.66,57.36
1061.76,212.4
1608.51,310.6
422.89,94.51
966.4,128.61
668.31,141.51
1049.06,194.71
906.7,222.2
675.48,108.46
1070.76,211.31
1531.52,260.95
833.18,133.33
1151.92,225.89
447.35,42.92
565.25,75.63
1065.34,196.34
1419.44,242.93
1024.46,190.51
790.43,146.54
899.75,155.86
462.36,31.63
1111.58,204.09
1208.82,238.67
741.77,145.08
735.49,86.97
993.06,163.14
747.15,155.64
876.85,191.77
1634.9,294.12
813.54,104.01
774.58,120.19
673.36,101.2
1160.47,211.96
836.57,150.4
672.72,108.64
1362.46,196.32
1396.86,223.85
689.85,132.58
250.0,36.51
1252.63,218.0
660.38,87.52
1176.72,243.32
250.0,20.0
1212.41,257.39
476.09,96.49
1155.77,193.28
905.0,154.02
566.12,96.49
757.54,150.74
1140.21,201.27
937.06,202.53
1104.54,167.99
1591.75,304.63
352.52,85.2
1466.02,238.05
936.52,174.12
585.43,105.89
434.39,90.18
833.81,154.75
1222.58,217.01
855.36,148.83
1428.9,253.95
392.09,51.88
895.77,144.24
461.66,77.12
1027.27,202.37
1210.41,196.5
752.73,150.57
250.0,20.0
969.63,155.69
1052.86,200.8
1041.5,222.6
1332.52,253.33
525.13,79.82
1138.08,234.93
1317.38,244.42
277.49,45.0
1011.88,176.51
723.54,140.23
871.47,167.8
1021.69,154.11
729.47,122.37
663.5,114.68
911.95,148.7
519.46,125.09
519.96,109.02
1137.78,177.69
497.92,124.47
1133.21,222.93
1061.91,172.02
295.97,29.03
662.85,114.55
1317.94,200.87
556.59,128.55
737.46,119.16
1061.72,207.87
1174.19,208.2
811.96,133.88
690.87,132.33
1397.83,255.1
1508.61,264.28
1242.6,219.56
929.86,187.15
617.11,89.89
609.34,156.9
1082.88,198.98
1046.44,188.5
1390.56,259.93
1127.66,197.08
373.92,43.99
1268.18,239.22
550.68,99.23
765.61,155.0
987.57,178.79
1598.48,270.75
1988.47,350.47
1112.35,219.64
835.88,142.67
1087.08,223.41
1210.68,202.65
787.77,139.77
1528.32,310.66
980.52,185.01
1074.21,228.41
1133.07,231.92
1047.56,124.62
1193.63,197.74
683.96,169.26
704.59,109.81
514.95,103.41
1053.83,216.1
1172.63,247.03
1060.22,180.65
1486.07,286.65
898.04,184.3
1134.06,175.46
517.9,118.34
764.52,162.41
1143.44,208.65
1197.19,236.08
797.11,173.54
874.94,142.73
368.74,98.17
775.04,190.45
1211.63,278.17
1101.32,196.35
1075.23,223.48
917.42,164.04
902.47,133.48
668.89,119.41
1144.59,215.74
1047.34,182.63
1072.21,169.46
715.89,142.43
250.0,102.46
1284.0,224.58
732.41,139.0
598.03,108.08
1142.72,225.27
762.8,137.94
1270.98,236.74
1115.95,228.78
1139.25,234.62
421.92,122.13
1324.18,231.44
991.44,164.31
770.75,90.57
950.19,164.81
278.32,34.7
1043.03,192.8
539.72,92.78
426.57,23.62
367.17,27.26
1289.44,212.92
679.76,116.04
1436.8,316.01
712.47,128.71
302.42,56.16
509.22,80.79
1332.53,221.81
845.44,168.11
708.1,157.1
956.01,223.27
1075.62,207.91
1291.09,222.59
1406.97,261.25
774.08,161.1
435.88,96.9
755.29,141.06
991.1,186.43
562.68,112.7
565.0,83.73
1020.33,132.59
882.97,160.53
911.48,184.57
634.53,78.18
819.36,130.74
576.52,46.49
1211.57,202.1
1262.34,191.08
253.83,20.0
574.67,79.79
376.21,55.23
672.49,110.65
870.8,144.56
392.62,67.64
577.35,146.16
548.61,83.71
972.54,212.02
924.27,208.1
647.39,106.24
961.89,140.97
708.66,137.0
804.92,184.76
1485.71,202.97
1369.16,239.83
445.15,83.56
1190.41,257.28
1183.99,167.7
498.11,99.28
1186.57,231.62
1438.28,237.48
507.11,97.57
578.87,112.13
1256.18,256.35
995.02,212.11
1093.02,205.07
1019.21,188.35
1036.74,154.65
435.73,80.18
1266.56,229.42
1309.36,214.09
819.71,168.99
884.78,167.92
364.11,72.52
1079.99,207.97
1100.22,175.89
878.23,121.35
1293.52,247.4
783.07,103.99
1097.61,248.97
543.12,94.88
891.76,155.3
838.98,173.64
978.86,184.39
770.67,182.24
853.98,178.4
1189.12,216.35
747.13,121.52
337.7,92.0
1512.35,244.02
1383.51,246.95
447.71,78.96
1141.4,196.01
723.96,194.4
992.22,220.58
1002.98,202.39
817.96,214.22
625.68,142.95
658.31,125.27
579.33,94.94
608.86,83.25
876.49,140.0
649.48,118.96
1138.72,174.51
1420.54,217.23
696.98,153.78
983.79,141.64
1074.89,192.2
1065.2,213.7
926.58,164.96
1159.94,186.55
1068.79,213.72
466.82,58.48
1204.2,243.01
1210.55,209.03
632.85,129.03
913.28,171.05
1139.17,237.44
826.74,136.13
1275.54,244.54
1727.36,291.37
624.9,84.54
416.63,82.68
1006.34,200.36
1152.55,222.76
819.2,159.26
1408.64,254.03
431.49,106.0
1142.52,186.83
687.95,98.96
1501.78,284.19
1597.38,273.51
631.67,91.29
707.66,143.34
1200.86,241.07
764.5,141.47
884.11,117.15
908.89,217.93
250.0,70.78
895.16,105.34
658.6,76.67
727.41,136.42
1405.27,266.14
460.22,65.61
1184.62,216.62
802.36,162.78
802.08,161.21
1176.63,187.06
1019.02,234.88
1099.71,238.3
1238.86,245.47
784.04,117.9
685.72,152.55
520.2,71.11
611.11,127.78
1932.18,356.87
1335.64,261.1
427.12,66.43
437.14,112.15
1068.65,200.56
1091.54,177.86
1092.11,214.21
810.77,156.3
856.09,176.04
1014.76,168.29
930.06,160.99
250.0,50.36
819.57,132.72
602.01,90.61
961.32,141.09
1944.84,350.3
1028.62,169.13
790.26,125.71
1222.63,205.28
1068.94,157.0
1047.03,174.52
1112.4,204.52
1619.79,275.36
504.19,54.33
1065.77,215.06
575.77,96.54
1094.43,193.28
578.46,81.41
753.92,113.47
796.72,146.4
1241.54,172.87
1221.46,172.89
464.0,94.52
919.23,173.48
651.65,94.52
459.52,73.41
824.04,132.83
792.03,109.62
1749.35,308.01
1051.54,180.92
417.83,101.97
702.33,95.33
1257.48,291.5
1630.95,265.0
344.91,74.55
250.0,46.25
1554.84,343.32
1036.36,206.1
596.1,123.95
1087.12,226.98
250.0,41.18
901.18,149.31
1014.74,196.27
1223.49,210.38
545.14,94.88
929.99,191.15
576.1,69.13
989.38,179.71
586.63,101.43
757.16,128.67
551.46,112.03
1127.9,165.17
1200.46,194.75
817.88,135.6
913.38,131.11
392.99,99.85
795.11,126.85
882.43,208.69
1817.28,314.99
510.81,71.89
1412.46,274.37
1248.9,202.11
998.22,107.44
1515.52,285.67
1030.24,228.75
1036.21,145.59
881.41,169.17
1328.25,266.63
1283.76,234.54
681.01,154.87
438.26,74.55
828.96,128.5
619.99,89.29
877.77,169.95
1333.1,234.63
739.94,123.71
885.01,179.68
920.31,197.0
1196.95,208.58
250.0,20.0
687.65,152.48
973.95,222.2
1320.03,207.15
727.83,116.88
250.0,92.99
1116.9,195.01
677.62,172.67
483.62,83.32
681.48,132.36
835.42,118.29
688.34,71.59
250.0,38.76
1213.97,224.15
1346.21,258.6
1128.03,239.7
501.81,81.85
829.48,157.82
897.72,160.12
1109.58,178.27
1133.92,209.14
643.04,161.37
928.7,189.95
1060.05,202.51
1409.54,237.34
1146.58,194.43
1176.17,216.64
929.34,181.41
1393.66,247.44
1043.42,187.84
598.62,79.87
1391.18,242.69
1144.27,211.42
744.93,139.54
732.18,164.76
1003.8,158.94
1062.11,184.98
969.05,220.14
1008.96,151.26
1494.99,264.04
1275.04,270.27
966.72,217.12
1229.46,220.79
538.62,74.78
1039.27,180.88
1533.26,277.25
823.68,147.97
603.33,145.08
671.77,105.28
518.63,105.66
625.33,112.67
770.32,142.46
408.05,79.9
905.47,149.77
1215.8,244.08
582.29,119.68
1431.75,272.41
1078.78,174.69
1260.7,268.19
669.76,126.34
1199.08,206.7
517.82,70.89
1211.59,202.65
960.14,168.9
1093.64,118.98
488.54,129.68
586.73,122.92
1109.03,230.44
568.08,99.3
1062.12,218.82
421.5,93.84
1196.86,224.2
468.62,76.85
1093.3,209.71
1118.97,217.8
656.13,136.53
1103.71,195.39
991.15,167.45
711.41,131.1
547.01,106.62
250.0,68.5
1022.38,158.51
352.32,33.72
933.37,163.18
807.79,140.08
1137.7,200.05
794.28,194.26
784.69,181.5
1156.15,224.03
1017.27,168.27
1010.65,199.03
1064.24,182.65
362.55,71.06
1164.88,210.0
1114.36,183.72
544.16,52.06
814.57,106.09
886.24,175.9
852.93,157.26
1016.85,207.74
1400.98,267.22
1278.62,279.99
440.72,84.4
1117.72,198.39
1365.13,220.06
1035.38,191.07
1281.84,242.4
1604.29,282.97
1258.3,236.72
987.26,180.8
1265.78,263.71
950.71,171.98
908.37,164.15
777.01,150.9
1447.19,304.52
613.55,111.31
1436.33,245.66
1074.95,200.63
410.24,67.8
1028.68,153.53
250.0,63.37
1118.93,161.11
1209.83,193.99
692.68,112.98
943.24,193.44
1583.96,297.52
722.99,167.13
529.38,107.48
1418.58,250.19
1586.91,245.22
901.29,154.29
1254.01,241.91
1369.52,216.25
640.13,127.48
730.14,135.56
1330.81,236.41
1489.75,264.26
1097.01,184.53
592.06,73.75
1595.47,214.13
714.16,156.83
782.7,146.73
1019.82,197.14
1443.96,270.39
1198.89,224.89
1045.2,246.85
1062.15,200.27
915.23,192.16
1095.35,178.06
250.0,55.66
796.19,195.35
984.46,188.76
497.15,81.61
1035.21,186.17
828.44,104.11
1514.42,250.81
1450.56,275.24
736.97,148.35
847.21,163.75
874.12,140.02
741.92,139.45
968.26,209.75
634.6,73.92
504.28,84.4
1117.95,191.59
1120.34,209.23
618.49,85.04
1213.37,196.47
678.95,136.61
988.61,167.18
1187.12,231.97
888.24,169.5
1059.16,212.6
719.25,104.31
831.24,184.16
827.95,157.54
638.7,139.42
838.13,116.11
357.98,60.83
728.1,132.22
800.29,155.9
810.34,177.29
815.48,138.5
878.38,122.84
1067.8,142.66
1206.08,209.45
672.58,138.32
478.88,98.47
535.28,95.85
729.48,149.35
776.83,185.33
630.5,158.83
446.36,112.22
740.36,151.61
963.5,157.69
1108.26,249.19
704.9,157.49
755.45,141.37
575.66,76.97
889.0,178.41
603.05,132.08
1100.59,199.61
274.95,20.0
774.13,128.15
1005.39,191.73
964.34,204.25
1842.56,332.8
1022.43,165.62
548.58,44.32
866.59,205.05
278.31,50.88
871.79,138.73
608.43,63.59
1220.39,207.55
707.66,166.02
859.13,123.72
677.55,144.5
1508.6,248.53
787.57,143.0
1541.39,300.27
1184.95,181.07
1068.72,214.38
1029.06,193.17
1037.83,194.72
250.0,43.91
802.39,160.01
1195.81,211.32
882.89,120.85
408.18,71.08
881.66,206.44
1496.44,265.18
1336.41,237.72
878.3,128.23
1233.01,288.43
771.72,94.68
303.64,52.24
576.44,90.72
1447.01,249.06
804.1,122.57
814.82,147.02
795.06,123.55
1566.45,255.06
1469.09,199.96
1676.57,274.06
844.33,158.88
1003.47,215.93
369.18,44.69
1416.93,270.49
491.28,83.59
975.87,161.82
515.94,83.47
693.9,100.32
606.96,88.08
687.24,109.93
711.31,127.82
708.11,98.4
1191.67,217.68
513.3,75.9
977.19,186.24
1326.29,262.68
720.38,135.15
648.73,57.47
819.32,133.8
1312.9,221.29
967.94,172.96
714.07,115.14
1069.36,188.68
514.2,91.92
1138.48,225.25
1043.01,176.38
792.27,86.05
606.49,126.19
589.66,107.26
1087.19,176.5
1330.14,215.23
676.94,124.49
1060.44,179.67
250.0,91.82
695.38,147.24
889.13,165.34
581.61,129.89
572.22,107.0
666.28,106.14
1002.27,154.13
834.43,176.83
250.0,28.1
250.0,72.58
687.6,141.13
1060.19,197.44
250.0,56.56
725.09,120.08
715.81,128.15
1385.92,242.7
765.24,137.84
1034.05,161.1
949.44,182.53
250.0,73.98
1168.87,214.15
975.39,213.39
1077.89,223.24
2274.18,447.22
250.0,35.75
1503.64,241.91
799.39,171.19
1000.57,206.36
884.07,165.96
751.52,101.2
700.56,131.43
1015.33,174.39
368.99,89.27
1162.7,228.22
754.33,126.4
504.48,71.63
742.5,110.94
1340.0,228.37
712.63,130.38
1025.46,179.3
644.17,73.4
1165.27,244.61
1139.93,170.25
1547.01,255.11
838.55,142.26
1134.03,187.32
934.32,160.82
1353.56,244.78
648.41,113.87
1160.75,178.88
831.86,137.19
877.53,145.76
932.11,136.58
988.28,140.58
859.32,140.01
975.15,165.74
1452.34,328.75
1244.91,244.4
1204.2,238.46
740.56,123.7
588.77,156.78
1234.36,232.38
1206.62,229.45
1415.43,265.11
688.61,146.66
819.66,154.29
326.18,64.89
762.64,161.88
1248.8,223.18
736.73,78.19
1124.17,209.37
833.32,98.42
1013.42,173.76
498.31,98.55
929.82,175.61
250.0,29.88
834.59,107.5
329.33,30.19
1322.1,182.18
1172.09,175.63
1063.33,170.21
1432.35,253.55
567.88,116.01
1511.58,261.65
1226.27,227.96
817.21,142.97
1297.47,285.33
512.8,56.72
611.42,162.1
686.99,103.55
714.86,143.49
530.2,76.98
1328.08,222.84
809.4,148.66
1023.38,157.03
700.38,122.66
262.79,52.54
994.52,123.45
250.0,20.0
875.98,137.42
421.09,130.07
1595.55,264.94
1218.98,224.78
937.01,194.37
1342.3,227.83
603.79,90.76
1090.22,202.6
969.93,152.92
992.41,195.78
1345.32,265.39
1156.37,212.7
1001.05,206.11
320.79,79.5
563.98,79.18
857.05,99.58
932.68,106.24
504.43,106.0
1744.09,295.41
1430.74,251.56
1110.74,226.12
925.21,155.78
825.73,139.94
566.83,92.96
927.12,147.08
990.21,166.05
465.38,114.24
1016.96,159.48
845.66,160.93
250.0,64.18
598.87,137.13
755.24,176.28
1560.69,275.57
1094.79,211.42
432.58,85.33
1070.11,226.75
358.44,63.8
1278.94,267.33
735.11,153.3
867.23,145.64
1364.03,222.49
449.49,70.4
411.01,66.47
695.74,95.62
1263.43,229.04
368.23,63.89
250.0,20.0
742.09,95.06
1093.11,208.28
1320.09,246.86
737.89,119.74
756.0,114.01
1303.87,254.47
250.0,22.96
764.02,155.88
966.65,210.57
1057.23,213.07
721.57,98.07
912.05,143.37
250.0,32.75
669.61,122.77
1058.73,194.62
556.2,74.4
920.64,190.26
1056.41,205.41
780.11,136.98
959.66,161.17
563.04,109.73
827.69,142.88
1113.58,202.03
954.94,177.0
694.71,104.31
978.48,229.82
1150.11,191.84
250.0,30.16
1305.68,207.43
782.31,135.24
1048.92,226.04
1319.04,212.74
419.91,79.09
651.7,142.35
799.01,109.47
625.69,116.92
1507.23,280.28
600.13,140.09
705.56,130.12
971.54,184.43
479.25,46.15
761.51,155.39
1011.11,222.82
783.5,166.77
867.31,149.08
714.73,125.31
369.94,66.49
1012.56,232.03
1514.23,310.4
906.44,144.08
978.84,154.48
1142.45,234.81
455.73,76.56
1495.88,280.48
970.82,183.61
1471.15,301.53
643.44,89.45
1536.32,287.28
1171.3,247.66
1093.56,253.83
981.91,190.77
813.01,127.7
1320.19,235.08
949.13,162.68
250.0,73.19
508.98,105.78
834.95,170.17
1008.5,184.72
880.19,167.06
1326.64,236.34
250.0,42.18
950.26,131.92
263.71,49.94
1165.9,230.52
866.94,172.63
1046.86,193.99
597.64,107.64
1347.81,228.54
1264.6,220.86
1104.24,227.58
854.67,169.1
1102.95,198.18
652.59,142.21
1199.44,253.98
1477.32,282.6
1274.71,245.35
644.64,98.19
1026.5,203.6
447.4,80.81
1100.34,195.66
1057.71,214.13
250.0,39.46
493.38,65.59
800.9,172.77
794.7,148.68
476.68,68.3
1036.14,187.57
988.02,187.25
832.01,128.71
635.47,108.89
1267.05,227.44
1479.39,216.56
730.75,174.76
685.74,164.75
1071.92,196.57
774.69,145.7
851.21,160.17
1158.88,185.87
250.0,58.48
1361.41,225.3
925.44,119.96
755.98,134.6
868.77,152.4
886.85,201.15
294.08,36.54
1423.23,250.89
914.46,155.84
1055.05,175.33
1233.04,200.34
542.59,80.48
1065.72,197.93
806.33,124.41
1196.37,272.4
250.0,41.26
865.32,216.05
689.01,109.21
1051.29,144.93
1064.52,204.33
652.33,101.74
650.74,95.74
861.27,113.36
586.18,97.67
1194.69,247.52
770.78,143.14
250.0,42.02
768.81,131.03
536.51,132.74
329.05,53.99
466.9,60.71
938.29,162.82
1365.02,248.95
1009.61,168.76
687.72,68.58
1059.57,183.19
739.32,149.41
656.89,105.05
495.97,76.26
286.86,73.31
763.53,156.23
955.32,163.88
866.18,144.07
754.41,97.52
568.99,107.42
1112.89,191.48
439.0,124.71
1171.61,226.76
549.22,127.48
636.65,91.24
386.63,79.21
724.51,131.57
1241.36,210.21
1080.47,184.68
1242.45,173.37
1082.75,225.05
513.72,50.2
784.22,143.59
626.93,128.79
1365.7,277.1
481.12,127.98
1212.79,234.58
1212.53,226.74
1540.37,316.23
756.61,125.98
1149.31,191.24
1698.58,307.14
683.83,102.67
362.74,46.19
250.0,56.24
1149.45,205.41
250.0,29.91
769.69,140.61
1053.06,199.22
964.81,160.4
1048.91,202.69
977.8,173.13
1347.6,261.47
566.69,107.48
663.05,72.11
629.57,128.42
1190.57,229.91
1215.14,190.03
1057.93,180.08
1314.22,225.23
487.69,70.37
1483.53,232.41
1433.13,276.15
1157.47,221.08
