match_id,team1,team2,winner,venue,runs,wickets,overs
482,KKR,PBKS,PBKS,Kotla,206,3,18.9
483,MI,RR,MI,Chepauk,167,5,19.2
484,KKR,RCB,SRH,Chepauk,171,5,13.4
485,RCB,SRH,SRH,Eden Gardens,226,0,12.1
486,SRH,DC,RCB,Eden Gardens,97,9,13.2
487,KKR,PBKS,KKR,Wankhede,138,2,14.6
488,RR,KKR,KKR,Narendra Modi Stadium,104,2,10.8
489,RCB,RCB,CSK,Narendra Modi Stadium,183,6,16.4
490,SRH,KKR,PBKS,Narendra Modi Stadium,165,7,17.9
491,PBKS,SRH,KKR,Kotla,189,1,19.4
492,KKR,CSK,SRH,Wankhede,200,2,13.1
493,RCB,RR,KKR,Chinnaswamy,81,5,13.9
494,KKR,SRH,DC,Eden Gardens,216,3,11.6
495,PBKS,DC,PBKS,Wankhede,126,1,19.6
496,SRH,MI,RR,Narendra Modi Stadium,192,9,14.4
497,RCB,MI,SRH,Chepauk,232,4,19.5
498,KKR,DC,DC,Chepauk,163,0,17.0
499,CSK,MI,RCB,Kotla,204,9,16.9
500,DC,RR,DC,Chinnaswamy,154,0,14.0
501,MI,DC,CSK,Kotla,121,9,15.6
502,KKR,MI,DC,Kotla,204,6,14.0
503,MI,SRH,RCB,Wankhede,214,6,10.2
504,RCB,SRH,SRH,Kotla,116,8,10.9
505,CSK,KKR,SRH,Eden Gardens,175,7,19.5
506,PBKS,CSK,MI,Chepauk,159,9,13.1
507,PBKS,KKR,PBKS,Chepauk,92,8,14.4
508,PBKS,CSK,RCB,Chinnaswamy,96,4,12.9
509,SRH,PBKS,PBKS,Chepauk,185,2,11.3
510,RCB,RR,SRH,Eden Gardens,133,6,13.5
511,RCB,RCB,SRH,Chinnaswamy,112,4,18.1
512,PBKS,DC,CSK,Chepauk,221,9,12.9
513,MI,RCB,KKR,Eden Gardens,206,9,17.2
514,KKR,PBKS,RCB,Narendra Modi Stadium,219,6,15.0
515,RR,DC,DC,Kotla,232,7,18.2
516,KKR,PBKS,KKR,Wankhede,80,7,17.3
517,PBKS,RR,KKR,Eden Gardens,143,9,16.7
518,PBKS,CSK,RCB,Kotla,219,5,19.1
519,RR,RR,CSK,Narendra Modi Stadium,116,3,17.4
520,RR,RR,RCB,Chepauk,89,1,11.2
521,RR,CSK,RR,Kotla,232,8,17.5
522,DC,DC,CSK,Kotla,233,8,11.4
523,DC,CSK,KKR,Kotla,135,0,13.4
524,RR,SRH,RR,Eden Gardens,125,8,11.9
525,RCB,SRH,DC,Wankhede,115,6,19.6
526,RR,CSK,RR,Chepauk,125,5,13.3
527,RR,KKR,PBKS,Eden Gardens,95,0,15.0
528,PBKS,CSK,CSK,Kotla,227,5,14.4
529,MI,MI,SRH,Eden Gardens,221,9,12.1
530,SRH,KKR,CSK,Narendra Modi Stadium,118,9,17.9
531,PBKS,KKR,KKR,Chepauk,160,2,12.0
532,RR,RR,RR,Kotla,170,9,13.2
533,KKR,CSK,RR,Wankhede,159,5,11.5
534,MI,RR,RCB,Chinnaswamy,94,8,19.3
535,SRH,PBKS,KKR,Chinnaswamy,176,6,19.2
536,RCB,SRH,SRH,Wankhede,201,2,16.3
537,PBKS,RR,RCB,Narendra Modi Stadium,122,3,13.1
538,SRH,RR,PBKS,Eden Gardens,83,8,14.8
539,RCB,PBKS,CSK,Chinnaswamy,97,3,17.6
540,PBKS,MI,RCB,Eden Gardens,210,1,13.1
541,MI,MI,DC,Chepauk,163,3,19.7
542,DC,MI,CSK,Wankhede,181,0,10.0
543,CSK,PBKS,DC,Wankhede,168,1,19.2
544,PBKS,CSK,RCB,Wankhede,138,6,14.6
545,MI,PBKS,KKR,Chepauk,158,0,11.7
546,SRH,PBKS,PBKS,Narendra Modi Stadium,218,0,14.4
547,PBKS,PBKS,RR,Chinnaswamy,124,2,18.8
548,PBKS,SRH,SRH,Narendra Modi Stadium,160,7,17.8
549,KKR,PBKS,DC,Narendra Modi Stadium,108,2,18.5
550,KKR,SRH,MI,Wankhede,156,6,19.1
551,PBKS,RR,RCB,Wankhede,203,1,11.6
552,MI,RCB,KKR,Chepauk,94,1,18.7
553,SRH,KKR,RCB,Eden Gardens,204,0,10.4
554,SRH,SRH,CSK,Chepauk,178,6,19.5
555,MI,PBKS,DC,Narendra Modi Stadium,102,7,10.6
556,RCB,SRH,SRH,Chinnaswamy,118,4,15.1
557,MI,RR,RR,Kotla,145,8,15.8
558,KKR,PBKS,RR,Kotla,211,4,12.3
559,DC,MI,PBKS,Chepauk,226,1,17.7
560,PBKS,MI,RR,Eden Gardens,148,2,19.9
561,PBKS,DC,KKR,Wankhede,170,6,15.0
562,DC,PBKS,PBKS,Narendra Modi Stadium,169,2,14.1
563,KKR,MI,RCB,Kotla,101,2,19.0
564,KKR,SRH,RR,Eden Gardens,109,6,13.4
565,SRH,RCB,SRH,Wankhede,169,9,20.0
566,DC,PBKS,DC,Wankhede,130,4,11.1
567,KKR,SRH,SRH,Chinnaswamy,104,2,15.9
568,KKR,MI,KKR,Wankhede,208,1,11.2
569,RCB,SRH,RR,Chepauk,158,4,17.6
570,MI,MI,CSK,Chinnaswamy,111,5,13.3
571,MI,SRH,RCB,Narendra Modi Stadium,146,3,12.2
572,MI,MI,SRH,Wankhede,88,7,10.4
573,MI,RCB,RCB,Wankhede,104,7,15.7
574,DC,PBKS,RCB,Eden Gardens,153,3,10.7
575,PBKS,CSK,RCB,Chinnaswamy,228,7,18.8
576,SRH,RR,PBKS,Kotla,169,7,12.0
577,PBKS,RCB,DC,Chepauk,224,2,15.5
578,MI,PBKS,SRH,Kotla,211,0,10.7
579,MI,KKR,SRH,Narendra Modi Stadium,155,2,13.3
580,CSK,KKR,RCB,Eden Gardens,183,8,18.6
581,KKR,DC,MI,Chepauk,105,5,18.8
582,PBKS,RCB,RCB,Wankhede,111,0,13.4
583,CSK,RCB,DC,Chinnaswamy,99,6,12.5
584,RR,MI,RCB,Wankhede,82,1,12.7
585,SRH,SRH,RCB,Chinnaswamy,180,8,12.1
586,MI,SRH,SRH,Kotla,141,4,18.6
587,RR,DC,MI,Chepauk,135,4,16.2
588,RR,DC,RCB,Chinnaswamy,167,3,18.3
589,CSK,RR,PBKS,Wankhede,225,0,11.8
590,KKR,DC,SRH,Kotla,132,2,15.1
591,CSK,DC,SRH,Chepauk,121,3,18.0
592,RCB,KKR,MI,Wankhede,117,1,20.0
593,RCB,DC,MI,Kotla,150,9,14.4
594,RCB,SRH,MI,Wankhede,139,8,15.6
595,DC,PBKS,RCB,Narendra Modi Stadium,91,9,12.1
596,SRH,RCB,SRH,Chinnaswamy,113,4,15.1
597,DC,PBKS,SRH,Kotla,126,9,12.3
598,CSK,CSK,KKR,Eden Gardens,229,4,13.9
599,KKR,DC,DC,Eden Gardens,160,1,15.7
600,SRH,CSK,RR,Eden Gardens,207,6,13.0
601,MI,CSK,CSK,Chinnaswamy,220,8,13.9
602,PBKS,KKR,SRH,Eden Gardens,159,1,18.6
603,RCB,KKR,DC,Wankhede,90,3,10.4
604,SRH,RR,CSK,Wankhede,145,7,15.1
605,SRH,CSK,RCB,Narendra Modi Stadium,187,1,14.1
606,PBKS,PBKS,RCB,Eden Gardens,177,3,17.5
607,RR,MI,CSK,Chepauk,122,2,18.7
608,MI,MI,SRH,Narendra Modi Stadium,204,1,11.8
609,MI,RCB,PBKS,Wankhede,184,1,15.6
610,CSK,KKR,KKR,Eden Gardens,169,8,16.2
611,PBKS,RR,DC,Narendra Modi Stadium,131,3,19.2
612,KKR,CSK,KKR,Chepauk,204,9,14.2
613,MI,KKR,RCB,Kotla,230,0,17.6
614,PBKS,DC,RCB,Kotla,213,2,17.6
615,CSK,PBKS,MI,Kotla,141,4,12.1
616,CSK,DC,RCB,Chinnaswamy,103,5,13.5
617,MI,DC,DC,Wankhede,162,0,11.9
618,CSK,CSK,RCB,Chinnaswamy,195,2,15.5
619,PBKS,MI,KKR,Kotla,145,2,16.3
620,CSK,DC,RR,Narendra Modi Stadium,204,1,18.7
621,KKR,KKR,CSK,Narendra Modi Stadium,101,3,17.6
622,SRH,RCB,RCB,Eden Gardens,210,9,11.2
623,PBKS,SRH,SRH,Narendra Modi Stadium,239,8,19.8
624,RR,PBKS,KKR,Kotla,203,5,18.4
625,PBKS,RR,DC,Chinnaswamy,216,8,17.5
626,MI,SRH,KKR,Chepauk,150,0,15.8
627,KKR,KKR,MI,Kotla,187,6,11.1
628,MI,KKR,MI,Chinnaswamy,134,0,17.5
629,CSK,CSK,DC,Narendra Modi Stadium,126,2,16.8
630,RR,KKR,MI,Wankhede,115,7,18.6
631,SRH,DC,CSK,Narendra Modi Stadium,182,7,15.9
632,PBKS,DC,DC,Kotla,203,2,11.4
633,DC,CSK,MI,Chepauk,184,6,19.7
634,SRH,DC,RCB,Chepauk,171,8,10.7
635,KKR,DC,DC,Chepauk,147,6,16.8
636,KKR,RR,KKR,Eden Gardens,126,5,10.5
637,CSK,MI,RCB,Chinnaswamy,82,4,17.2
638,SRH,SRH,PBKS,Eden Gardens,91,1,18.7
639,CSK,MI,PBKS,Wankhede,182,1,10.5
640,RR,KKR,CSK,Narendra Modi Stadium,202,9,17.9
641,CSK,CSK,DC,Wankhede,117,6,16.0
642,RCB,PBKS,RR,Chinnaswamy,204,7,16.4
643,SRH,PBKS,SRH,Kotla,210,9,13.1
644,RCB,RR,MI,Kotla,134,0,13.6
645,RR,MI,RR,Wankhede,89,4,16.6
646,KKR,CSK,RR,Narendra Modi Stadium,119,1,17.3
647,DC,CSK,RR,Wankhede,239,8,17.9
648,RR,DC,MI,Narendra Modi Stadium,204,2,10.6
649,PBKS,MI,CSK,Chepauk,127,8,14.7
650,DC,DC,DC,Chepauk,96,3,13.2
651,CSK,KKR,RR,Wankhede,124,8,14.8
652,RR,SRH,KKR,Chinnaswamy,162,7,12.3
653,RCB,KKR,SRH,Wankhede,108,1,11.2
654,CSK,PBKS,KKR,Kotla,134,9,11.5
655,CSK,RR,RCB,Wankhede,156,6,12.6
656,DC,DC,SRH,Eden Gardens,208,9,16.0
657,PBKS,KKR,RR,Chepauk,238,2,12.6
658,DC,SRH,MI,Chepauk,154,7,10.9
659,PBKS,RR,CSK,Eden Gardens,207,6,19.2
660,CSK,SRH,PBKS,Kotla,104,5,15.1
661,MI,RCB,PBKS,Narendra Modi Stadium,120,5,12.5
662,SRH,MI,MI,Eden Gardens,162,2,11.0
663,CSK,RCB,DC,Narendra Modi Stadium,195,4,12.6
664,RR,PBKS,CSK,Wankhede,235,6,10.4
665,CSK,PBKS,DC,Kotla,215,7,17.7
666,PBKS,DC,RCB,Chepauk,140,9,18.3
667,CSK,RCB,PBKS,Chinnaswamy,232,0,17.4
668,RR,PBKS,CSK,Chinnaswamy,210,2,19.6
669,PBKS,CSK,RCB,Kotla,206,6,18.4
670,PBKS,PBKS,KKR,Wankhede,234,2,15.8
671,DC,SRH,KKR,Wankhede,226,1,13.8
672,DC,RR,RR,Kotla,152,1,15.4
673,RR,CSK,RCB,Wankhede,167,2,16.9
674,RR,DC,RR,Narendra Modi Stadium,88,7,16.1
675,DC,SRH,RCB,Narendra Modi Stadium,205,8,19.8
676,KKR,DC,DC,Narendra Modi Stadium,116,0,13.7
677,MI,DC,KKR,Chepauk,143,1,14.5
678,RCB,RR,PBKS,Wankhede,132,0,15.2
679,RCB,DC,RCB,Chepauk,195,8,12.2
680,RR,SRH,KKR,Eden Gardens,159,7,17.5
681,RR,MI,MI,Kotla,99,0,12.9
682,SRH,PBKS,DC,Eden Gardens,148,6,14.3
683,CSK,RR,DC,Chepauk,97,0,15.5
684,SRH,RCB,SRH,Eden Gardens,107,1,18.2
685,RR,RR,KKR,Kotla,156,8,18.2
686,PBKS,RR,CSK,Chepauk,202,9,14.4
687,RR,SRH,SRH,Eden Gardens,111,3,17.9
688,RR,MI,SRH,Narendra Modi Stadium,94,2,19.8
689,CSK,SRH,KKR,Kotla,179,0,19.3
690,CSK,SRH,CSK,Chinnaswamy,210,3,16.7
691,DC,RCB,RCB,Chepauk,204,8,16.0
692,RR,RCB,CSK,Eden Gardens,157,0,13.5
693,CSK,RCB,RCB,Narendra Modi Stadium,177,1,15.1
694,KKR,MI,PBKS,Chinnaswamy,88,3,16.1
695,CSK,KKR,MI,Eden Gardens,90,1,11.5
696,RCB,SRH,RR,Narendra Modi Stadium,148,0,14.4
697,CSK,CSK,KKR,Eden Gardens,192,4,11.8
698,RCB,RR,KKR,Eden Gardens,162,0,13.6
699,PBKS,PBKS,DC,Narendra Modi Stadium,148,9,16.5
700,RCB,RR,RCB,Wankhede,238,7,16.0
701,RCB,KKR,CSK,Wankhede,130,0,11.2
702,SRH,SRH,SRH,Chinnaswamy,177,5,18.1
703,DC,RR,CSK,Chinnaswamy,214,4,15.2
704,MI,DC,SRH,Wankhede,107,5,14.3
705,KKR,KKR,DC,Narendra Modi Stadium,182,3,18.5
706,DC,CSK,RCB,Chinnaswamy,89,6,17.2
707,MI,CSK,DC,Narendra Modi Stadium,96,4,17.0
708,RCB,KKR,PBKS,Narendra Modi Stadium,216,0,12.7
709,KKR,RCB,KKR,Narendra Modi Stadium,173,1,16.5
710,CSK,MI,RCB,Chepauk,100,6,18.2
711,RR,RCB,DC,Kotla,117,7,11.8
712,RR,KKR,PBKS,Chinnaswamy,182,7,15.9
713,RR,PBKS,MI,Narendra Modi Stadium,174,6,10.5
714,DC,KKR,SRH,Eden Gardens,222,6,11.2
715,MI,PBKS,SRH,Kotla,100,6,18.2
716,CSK,PBKS,DC,Chinnaswamy,152,2,18.3
717,DC,RCB,PBKS,Eden Gardens,228,7,12.9
718,SRH,KKR,DC,Chinnaswamy,160,7,17.1
719,MI,KKR,RR,Chinnaswamy,238,2,13.1
720,MI,RCB,RR,Kotla,185,0,10.4
721,SRH,CSK,RR,Chinnaswamy,156,1,12.2
722,RCB,SRH,RCB,Kotla,87,5,15.6
723,RCB,CSK,PBKS,Chinnaswamy,159,9,10.9
724,RR,RR,SRH,Eden Gardens,142,6,19.9
725,DC,MI,PBKS,Chepauk,218,7,11.1
726,PBKS,RCB,SRH,Kotla,221,2,10.9
727,RR,KKR,PBKS,Narendra Modi Stadium,84,0,11.1
728,RCB,RR,MI,Kotla,138,7,10.4
729,PBKS,RR,KKR,Chinnaswamy,88,8,14.3
730,CSK,SRH,CSK,Eden Gardens,180,2,10.8
731,RCB,PBKS,RR,Chinnaswamy,119,6,19.1
732,PBKS,KKR,MI,Wankhede,107,4,15.7
733,RR,RCB,MI,Wankhede,84,5,14.0
734,PBKS,MI,DC,Chinnaswamy,236,3,15.2
735,RR,KKR,SRH,Eden Gardens,150,8,19.9
736,RCB,KKR,CSK,Eden Gardens,171,7,10.6
737,RR,SRH,RCB,Chinnaswamy,82,3,16.9
738,RCB,PBKS,MI,Narendra Modi Stadium,190,1,16.3
739,RCB,RCB,MI,Chinnaswamy,214,6,17.1
740,CSK,DC,RCB,Chinnaswamy,233,8,16.7
741,PBKS,MI,RR,Chinnaswamy,213,6,17.1
742,PBKS,CSK,RCB,Kotla,143,8,12.4
743,RR,MI,RCB,Narendra Modi Stadium,213,4,17.4
744,RR,RCB,MI,Chinnaswamy,81,9,14.3
745,KKR,SRH,MI,Eden Gardens,130,6,15.7
746,MI,SRH,KKR,Chinnaswamy,182,3,17.0
747,KKR,RCB,PBKS,Wankhede,86,9,17.7
748,RCB,CSK,RCB,Wankhede,183,3,18.0
749,SRH,CSK,RR,Eden Gardens,164,3,18.4
750,CSK,CSK,RR,Wankhede,128,7,15.8
751,RR,CSK,PBKS,Chepauk,141,9,15.0
752,SRH,DC,RR,Eden Gardens,117,7,18.0
753,DC,MI,SRH,Wankhede,204,7,14.9
754,CSK,DC,SRH,Chinnaswamy,163,2,10.6
755,MI,RR,SRH,Wankhede,173,0,13.8
756,CSK,RR,RCB,Narendra Modi Stadium,217,1,18.7
757,DC,RCB,RCB,Kotla,175,4,13.2
758,DC,KKR,PBKS,Kotla,169,0,18.6
759,MI,RR,PBKS,Kotla,129,4,18.8
760,RCB,RR,SRH,Chinnaswamy,161,0,18.6
761,MI,PBKS,PBKS,Eden Gardens,126,0,18.2
762,SRH,KKR,RR,Narendra Modi Stadium,194,6,11.3
763,SRH,CSK,PBKS,Kotla,180,6,13.5
764,MI,RCB,CSK,Wankhede,98,9,12.6
765,PBKS,SRH,RCB,Wankhede,133,5,14.5
766,SRH,RR,DC,Kotla,214,1,14.0
767,CSK,RR,RR,Chepauk,153,3,13.4
768,RR,RR,CSK,Eden Gardens,195,3,18.3
769,RCB,SRH,SRH,Wankhede,195,9,13.2
770,RCB,SRH,MI,Narendra Modi Stadium,193,8,10.3
771,PBKS,CSK,PBKS,Kotla,221,1,17.0
772,CSK,SRH,SRH,Narendra Modi Stadium,114,7,17.9
773,RCB,RR,CSK,Chinnaswamy,132,3,17.8
774,KKR,SRH,SRH,Narendra Modi Stadium,117,0,14.6
775,KKR,PBKS,KKR,Kotla,193,1,11.8
776,PBKS,RCB,MI,Kotla,218,0,19.5
777,DC,CSK,SRH,Kotla,236,2,13.9
778,DC,DC,DC,Eden Gardens,147,0,13.9
779,DC,CSK,KKR,Wankhede,161,5,13.1
780,RR,RR,MI,Chinnaswamy,230,0,18.5
781,MI,RR,RCB,Eden Gardens,165,9,16.9
782,RR,DC,SRH,Eden Gardens,187,6,19.0
783,RCB,RR,DC,Chinnaswamy,166,9,11.8
784,CSK,SRH,KKR,Eden Gardens,233,3,17.3
785,SRH,MI,RCB,Chinnaswamy,99,1,18.4
786,CSK,MI,SRH,Chinnaswamy,114,6,10.9
787,SRH,MI,MI,Chinnaswamy,185,0,14.6
788,CSK,DC,RR,Narendra Modi Stadium,176,2,11.1
789,SRH,DC,MI,Narendra Modi Stadium,226,1,13.8
790,PBKS,RR,RR,Chepauk,156,8,16.8
791,MI,KKR,DC,Eden Gardens,149,3,17.9
792,DC,SRH,SRH,Eden Gardens,212,8,14.9
793,RR,SRH,RR,Chinnaswamy,83,3,18.2
794,PBKS,SRH,PBKS,Eden Gardens,210,8,14.9
795,CSK,PBKS,KKR,Chepauk,140,0,11.0
796,KKR,SRH,MI,Wankhede,210,0,13.4
797,PBKS,DC,CSK,Eden Gardens,105,2,19.3
798,KKR,DC,RR,Chepauk,118,0,14.8
799,RR,SRH,RR,Eden Gardens,179,0,19.1
800,RR,RCB,RCB,Narendra Modi Stadium,198,2,11.3
801,RR,RCB,CSK,Narendra Modi Stadium,222,3,18.8
802,KKR,MI,PBKS,Wankhede,237,2,15.5
803,PBKS,DC,SRH,Narendra Modi Stadium,196,1,18.6
804,SRH,DC,KKR,Narendra Modi Stadium,136,5,11.4
805,SRH,SRH,PBKS,Kotla,153,6,11.7
806,RCB,KKR,CSK,Wankhede,182,7,13.1
807,CSK,RCB,KKR,Eden Gardens,90,8,16.8
808,DC,RR,RR,Eden Gardens,132,7,15.7
809,KKR,KKR,SRH,Wankhede,142,4,18.8
810,CSK,RCB,DC,Chinnaswamy,81,5,13.5
811,RCB,RR,CSK,Chepauk,113,6,10.6
812,RR,RR,KKR,Eden Gardens,185,7,12.4
813,SRH,PBKS,KKR,Kotla,148,9,18.6
814,SRH,CSK,MI,Chepauk,181,5,12.2
815,CSK,DC,RR,Wankhede,118,6,19.0
816,CSK,SRH,CSK,Chepauk,216,5,18.4
817,SRH,PBKS,CSK,Kotla,98,3,19.1
818,CSK,PBKS,RR,Kotla,147,6,14.5
819,CSK,MI,DC,Eden Gardens,189,6,13.3
820,SRH,KKR,CSK,Narendra Modi Stadium,125,9,14.1
821,PBKS,MI,MI,Chinnaswamy,160,5,11.5
822,RR,KKR,SRH,Wankhede,197,3,19.4
823,MI,DC,MI,Chinnaswamy,219,1,16.2
824,DC,KKR,SRH,Narendra Modi Stadium,87,0,10.5
825,CSK,DC,RCB,Narendra Modi Stadium,195,4,13.7
826,CSK,DC,DC,Chepauk,216,6,15.1
827,CSK,DC,RR,Narendra Modi Stadium,200,7,13.5
828,DC,CSK,RR,Eden Gardens,184,5,17.0
829,CSK,MI,RCB,Eden Gardens,234,4,16.5
830,RR,PBKS,SRH,Eden Gardens,111,3,13.2
831,RCB,RCB,DC,Wankhede,117,8,17.3
832,DC,RR,DC,Chepauk,181,8,12.7
833,CSK,RCB,RCB,Kotla,105,2,16.0
834,PBKS,SRH,RR,Eden Gardens,166,5,17.9
835,CSK,CSK,RR,Wankhede,214,7,17.5
836,RR,SRH,RR,Eden Gardens,223,9,17.1
837,KKR,PBKS,MI,Narendra Modi Stadium,208,8,10.2
838,RR,MI,RCB,Eden Gardens,175,0,13.6
839,DC,CSK,SRH,Narendra Modi Stadium,93,2,15.2
840,KKR,RCB,SRH,Kotla,214,6,11.8
841,CSK,DC,SRH,Chinnaswamy,230,8,14.3
842,CSK,PBKS,KKR,Kotla,147,3,19.7
843,RCB,PBKS,PBKS,Eden Gardens,93,5,12.4
844,PBKS,PBKS,DC,Chinnaswamy,123,6,13.0
845,CSK,KKR,DC,Eden Gardens,150,9,11.2
846,KKR,CSK,CSK,Kotla,233,4,10.1
847,CSK,DC,MI,Kotla,212,5,16.8
848,SRH,PBKS,SRH,Narendra Modi Stadium,168,5,18.9
849,KKR,RR,SRH,Kotla,118,1,18.4
850,DC,SRH,KKR,Narendra Modi Stadium,161,9,15.9
851,PBKS,RR,SRH,Wankhede,173,3,12.6
852,PBKS,DC,RR,Wankhede,197,9,15.7
853,RR,CSK,SRH,Kotla,201,7,19.9
854,MI,KKR,RCB,Kotla,127,6,17.4
855,RCB,RCB,KKR,Kotla,226,5,14.6
856,MI,PBKS,DC,Chepauk,94,7,16.3
857,KKR,RCB,SRH,Chinnaswamy,85,9,17.6
858,PBKS,SRH,PBKS,Wankhede,231,5,19.5
859,SRH,MI,RR,Eden Gardens,145,3,13.9
860,RCB,RR,PBKS,Kotla,166,4,17.4
861,SRH,CSK,KKR,Chepauk,80,2,10.9
862,DC,RCB,PBKS,Chinnaswamy,137,5,10.1
863,DC,PBKS,PBKS,Eden Gardens,146,3,13.4
864,CSK,RR,RCB,Eden Gardens,112,3,15.9
865,DC,SRH,SRH,Wankhede,205,4,10.6
866,CSK,DC,SRH,Wankhede,134,2,11.4
867,KKR,RCB,RR,Wankhede,133,4,12.5
868,RCB,DC,DC,Narendra Modi Stadium,166,8,19.9
869,PBKS,DC,CSK,Kotla,239,9,18.6
870,RCB,RCB,PBKS,Narendra Modi Stadium,80,5,19.7
871,CSK,KKR,DC,Kotla,128,8,13.4
872,CSK,RCB,DC,Eden Gardens,233,4,17.7
873,CSK,RCB,SRH,Chepauk,224,0,17.2
874,PBKS,SRH,MI,Kotla,87,4,18.1
875,PBKS,DC,DC,Chinnaswamy,215,3,10.1
876,MI,PBKS,MI,Narendra Modi Stadium,154,1,15.3
877,MI,CSK,CSK,Wankhede,120,5,17.5
878,KKR,PBKS,PBKS,Narendra Modi Stadium,131,0,18.8
879,DC,PBKS,SRH,Narendra Modi Stadium,94,6,18.8
880,RCB,RR,PBKS,Chepauk,160,3,19.0
881,MI,CSK,MI,Chepauk,193,5,16.6
882,PBKS,CSK,RCB,Chinnaswamy,100,2,17.8
883,SRH,RCB,RR,Kotla,200,2,14.0
884,MI,MI,SRH,Chinnaswamy,158,3,19.9
885,PBKS,DC,MI,Chinnaswamy,149,1,12.4
886,SRH,SRH,MI,Chepauk,82,5,11.2
887,MI,RR,DC,Chinnaswamy,226,1,13.9
888,MI,DC,DC,Eden Gardens,81,1,11.2
889,SRH,SRH,DC,Kotla,213,5,19.7
890,RR,PBKS,RR,Wankhede,197,7,10.4
891,SRH,RR,RR,Eden Gardens,94,0,12.6
892,SRH,RR,MI,Kotla,211,0,18.5
893,RCB,MI,RR,Wankhede,165,0,15.7
894,RCB,RCB,RR,Eden Gardens,132,5,10.1
895,MI,KKR,RR,Chepauk,159,8,19.3
896,KKR,CSK,RR,Wankhede,106,7,16.1
897,SRH,PBKS,RR,Chinnaswamy,131,9,18.6
898,MI,PBKS,RR,Chepauk,228,6,10.6
899,CSK,DC,PBKS,Chinnaswamy,159,9,12.6
900,MI,RR,RCB,Chepauk,127,8,15.9
901,RCB,PBKS,CSK,Chinnaswamy,222,2,13.6
902,RCB,RR,CSK,Chinnaswamy,83,9,11.5
903,KKR,RR,CSK,Chinnaswamy,149,3,12.6
904,RCB,CSK,SRH,Chinnaswamy,124,7,13.7
905,PBKS,SRH,RCB,Narendra Modi Stadium,149,8,11.6
906,DC,MI,CSK,Wankhede,99,6,18.6
907,SRH,MI,SRH,Chepauk,225,9,13.3
908,KKR,KKR,CSK,Eden Gardens,156,9,13.1
909,PBKS,KKR,CSK,Narendra Modi Stadium,88,4,12.1
910,RCB,KKR,KKR,Chinnaswamy,233,3,18.3
911,MI,CSK,RCB,Chepauk,93,5,12.4
912,KKR,CSK,KKR,Wankhede,102,8,16.5
913,CSK,MI,KKR,Kotla,102,5,13.5
914,SRH,RR,CSK,Chepauk,131,4,18.0
915,MI,DC,PBKS,Chinnaswamy,201,1,15.2
916,DC,RCB,KKR,Eden Gardens,166,3,11.5
917,SRH,DC,DC,Eden Gardens,130,1,19.2
918,KKR,SRH,KKR,Kotla,197,6,10.3
919,RR,KKR,DC,Chepauk,213,9,18.3
920,RR,SRH,SRH,Narendra Modi Stadium,196,5,16.8
921,RR,PBKS,PBKS,Narendra Modi Stadium,186,0,11.6
922,MI,RCB,RR,Narendra Modi Stadium,146,5,16.8
923,SRH,DC,MI,Kotla,168,9,14.8
924,CSK,DC,PBKS,Narendra Modi Stadium,234,7,16.3
925,SRH,CSK,RCB,Kotla,143,8,16.2
926,RR,RCB,SRH,Kotla,140,0,19.5
927,DC,RCB,KKR,Kotla,92,2,16.6
928,PBKS,PBKS,DC,Chinnaswamy,233,9,18.3
929,CSK,CSK,SRH,Chepauk,112,4,19.8
930,KKR,RCB,CSK,Chinnaswamy,224,9,13.7
931,DC,RCB,KKR,Eden Gardens,189,1,15.4
932,KKR,RR,RCB,Wankhede,207,7,11.2
933,SRH,CSK,PBKS,Kotla,146,1,12.6
934,DC,SRH,SRH,Wankhede,109,0,18.4
935,RR,DC,DC,Eden Gardens,143,3,15.1
936,RR,KKR,CSK,Eden Gardens,85,5,11.0
937,DC,KKR,CSK,Kotla,200,1,15.4
938,MI,DC,KKR,Kotla,199,7,16.2
939,MI,RR,MI,Chepauk,227,4,19.4
940,DC,RCB,PBKS,Narendra Modi Stadium,191,5,14.0
941,DC,CSK,KKR,Kotla,215,1,12.0
942,CSK,KKR,PBKS,Chepauk,238,5,11.8
943,RCB,PBKS,PBKS,Narendra Modi Stadium,181,2,16.3
944,RCB,MI,KKR,Chepauk,152,1,16.1
945,MI,MI,SRH,Chinnaswamy,135,9,16.0
946,RCB,RCB,RR,Wankhede,137,9,15.2
947,KKR,RCB,DC,Chinnaswamy,151,0,10.9
948,RCB,SRH,SRH,Chepauk,187,0,18.1
949,PBKS,KKR,DC,Wankhede,131,9,15.5
950,KKR,RR,CSK,Chinnaswamy,194,5,12.9
951,CSK,RR,DC,Wankhede,177,1,17.4
952,SRH,RCB,DC,Kotla,231,2,14.6
953,RCB,SRH,PBKS,Chepauk,222,8,11.3
954,PBKS,KKR,RCB,Narendra Modi Stadium,190,4,17.4
955,SRH,CSK,KKR,Wankhede,195,1,16.0
956,SRH,RCB,RR,Wankhede,144,7,17.5
957,KKR,CSK,CSK,Kotla,233,0,15.8
958,DC,PBKS,KKR,Chepauk,225,5,19.7
959,PBKS,MI,DC,Wankhede,162,7,16.5
960,DC,MI,MI,Kotla,220,3,16.1
961,SRH,KKR,PBKS,Eden Gardens,165,5,10.6
962,KKR,MI,PBKS,Eden Gardens,91,9,19.9
963,DC,DC,KKR,Chinnaswamy,116,7,13.3
964,SRH,SRH,MI,Chepauk,167,7,18.7
