ticket_id,city,match,ticket_price,quantity
607,Delhi,CSK vs CSK,3133.6,4
608,Chennai,KKR vs RR,3826.15,3
609,Kolkata,RR vs RCB,2764.48,6
610,Ahmedabad,KKR vs CSK,4100.74,6
611,Ahmedabad,RCB vs SRH,929.62,6
612,Mumbai,KKR vs RCB,1547.99,3
613,Mumbai,RCB vs CSK,2354.48,3
614,Surat,RCB vs PBKS,4804.25,1
615,Pune,PBKS vs PBKS,2139.41,7
616,Delhi,RR vs RR,3566.31,1
617,Pune,RCB vs PBKS,3784.37,4
618,Hyderabad,CSK vs PBKS,1039.41,5
619,Delhi,PBKS vs SRH,4266.73,4
620,Chennai,SRH vs MI,1899.52,3
621,Hyderabad,RR vs CSK,4581.27,6
622,Kolkata,SRH vs PBKS,1300.3,3
623,Surat,PBKS vs MI,634.75,5
624,Bangalore,MI vs RR,445.78,6
625,Ahmedabad,SRH vs CSK,2026.2,3
626,Delhi,CSK vs DC,3649.21,1
627,Chennai,PBKS vs MI,1013.93,3
628,Mumbai,PBKS vs KKR,1306.56,4
629,Ahmedabad,RR vs PBKS,1653.14,2
630,Hyderabad,RCB vs MI,1485.87,5
631,Chennai,PBKS vs CSK,4293.83,3
632,Hyderabad,RR vs CSK,4339.78,3
633,Kolkata,RCB vs MI,4380.13,2
634,Chennai,KKR vs PBKS,1634.37,4
635,Ahmedabad,PBKS vs RCB,4817.22,5
636,Kolkata,RR vs RR,2363.31,5
637,Bangalore,SRH vs DC,3699.4,7
638,Surat,DC vs RR,957.78,3
639,Chennai,MI vs RR,4241.41,5
640,Kolkata,CSK vs RR,4081.07,4
641,Surat,CSK vs DC,4017.06,5
642,Ahmedabad,SRH vs SRH,1713.55,1
643,Kolkata,RCB vs RR,3931.9,4
644,Pune,CSK vs RCB,3688.79,6
645,Mumbai,RR vs SRH,2972.07,7
646,Kolkata,DC vs RCB,3813.41,7
647,Delhi,CSK vs SRH,2340.01,7
648,Chennai,DC vs RR,985.78,6
649,Mumbai,RCB vs CSK,3252.79,1
650,Bangalore,DC vs RR,343.5,2
651,Delhi,MI vs RR,822.06,3
652,Pune,SRH vs RCB,2228.69,3
653,Pune,KKR vs RR,3858.49,6
654,Kolkata,PBKS vs KKR,1982.12,4
655,Kolkata,KKR vs RCB,3499.19,7
656,Hyderabad,RCB vs CSK,2481.29,5
657,Hyderabad,SRH vs CSK,3543.53,7
658,Surat,MI vs RR,3601.26,5
659,Bangalore,RCB vs DC,2992.87,6
660,Hyderabad,RCB vs RCB,4719.01,7
661,Surat,RCB vs RCB,3930.15,7
662,Ahmedabad,PBKS vs MI,1253.13,3
663,Ahmedabad,DC vs RR,4149.37,3
664,Kolkata,KKR vs PBKS,2501.12,7
665,Ahmedabad,SRH vs PBKS,2069.68,2
666,Bangalore,KKR vs KKR,2344.09,6
667,Ahmedabad,SRH vs PBKS,1086.68,7
668,Mumbai,KKR vs RR,3257.8,6
669,Bangalore,PBKS vs PBKS,3439.46,5
670,Chennai,SRH vs DC,4641.82,5
671,Bangalore,DC vs RCB,1989.57,1
672,Hyderabad,KKR vs RCB,4445.21,1
673,Delhi,SRH vs MI,1336.17,7
674,Surat,PBKS vs RR,3509.87,1
675,Surat,CSK vs CSK,4167.54,7
676,Chennai,SRH vs CSK,2919.02,3
677,Ahmedabad,RCB vs SRH,1520.6,3
678,Hyderabad,PBKS vs RCB,2793.51,7
679,Ahmedabad,DC vs CSK,3398.87,7
680,Bangalore,KKR vs PBKS,406.63,5
681,Pune,RR vs MI,2730.12,4
682,Ahmedabad,DC vs MI,4646.15,6
683,Hyderabad,DC vs RR,1083.11,1
684,Ahmedabad,KKR vs DC,4896.74,3
685,Bangalore,CSK vs RR,1376.0,1
686,Delhi,KKR vs MI,3161.72,5
687,Kolkata,RR vs CSK,3495.15,6
688,Bangalore,RR vs RCB,2351.68,2
689,Surat,RCB vs MI,1136.49,4
690,Surat,SRH vs PBKS,4366.0,5
691,Delhi,RCB vs PBKS,1254.98,2
692,Kolkata,PBKS vs MI,950.57,3
693,Bangalore,CSK vs MI,2034.57,5
694,Mumbai,SRH vs KKR,3792.58,3
695,Pune,RCB vs DC,2404.15,7
696,Mumbai,CSK vs SRH,373.79,3
697,Kolkata,KKR vs SRH,2192.16,1
698,Mumbai,CSK vs MI,625.84,6
699,Kolkata,KKR vs DC,2647.39,2
700,Bangalore,PBKS vs CSK,4873.59,1
701,Chennai,CSK vs PBKS,2213.61,2
702,Pune,MI vs KKR,3192.51,6
703,Surat,RCB vs SRH,2071.42,4
704,Kolkata,DC vs MI,3953.53,2
705,Ahmedabad,RR vs KKR,3511.03,6
706,Bangalore,DC vs RCB,941.29,4
707,Surat,CSK vs RR,2928.46,3
708,Mumbai,CSK vs MI,4984.37,6
709,Delhi,DC vs PBKS,923.94,5
710,Bangalore,MI vs DC,4574.95,2
711,Ahmedabad,RR vs SRH,601.85,2
712,Pune,MI vs RR,1111.85,1
713,Delhi,CSK vs RR,1052.63,5
714,Bangalore,KKR vs CSK,4901.1,6
715,Ahmedabad,RR vs RCB,2823.31,6
716,Surat,MI vs RR,3884.36,3
717,Kolkata,RR vs RCB,3049.95,4
718,Mumbai,PBKS vs PBKS,1048.22,2
719,Delhi,RCB vs RCB,3395.38,4
720,Mumbai,CSK vs PBKS,4760.09,2
721,Kolkata,MI vs SRH,1382.95,7
722,Pune,KKR vs MI,1531.83,2
723,Hyderabad,KKR vs MI,3969.21,7
724,Chennai,RR vs SRH,2032.34,6
725,Kolkata,DC vs PBKS,722.32,5
726,Ahmedabad,SRH vs MI,3333.68,3
727,Kolkata,KKR vs SRH,838.55,7
728,Delhi,RR vs MI,1937.23,2
729,Surat,RR vs SRH,3679.6,1
730,Chennai,CSK vs RR,3607.77,1
731,Ahmedabad,DC vs DC,1021.68,6
732,Kolkata,PBKS vs DC,2374.74,6
733,Surat,RR vs RCB,2208.28,5
734,Mumbai,PBKS vs PBKS,1475.4,5
735,Delhi,RR vs SRH,1771.25,3
736,Kolkata,CSK vs DC,2464.5,2
737,Kolkata,CSK vs DC,3636.42,1
738,Mumbai,RCB vs SRH,4742.52,5
739,Ahmedabad,RR vs CSK,2618.43,4
740,Ahmedabad,CSK vs RR,3031.68,4
741,Hyderabad,SRH vs SRH,1428.0,1
742,Mumbai,PBKS vs DC,4881.58,3
743,Pune,RCB vs PBKS,3094.2,6
744,Chennai,RR vs PBKS,3863.73,2
745,Bangalore,MI vs RR,3817.64,1
746,Kolkata,DC vs SRH,4455.34,7
747,Kolkata,MI vs CSK,1642.94,2
748,Mumbai,DC vs RR,4657.29,1
749,Kolkata,RCB vs MI,4493.36,1
750,Chennai,RCB vs PBKS,1012.17,1
751,Ahmedabad,MI vs RCB,2639.32,7
752,Surat,CSK vs KKR,2643.6,3
753,Delhi,RR vs RR,3921.27,3
754,Chennai,DC vs MI,1619.58,1
755,Bangalore,RCB vs PBKS,802.19,2
756,Chennai,RR vs RR,4937.61,6
757,Bangalore,PBKS vs CSK,3796.92,5
758,Hyderabad,RCB vs RR,894.2,1
759,Ahmedabad,DC vs RR,3679.63,6
760,Pune,SRH vs KKR,843.15,6
761,Bangalore,CSK vs MI,1509.25,4
762,Bangalore,RCB vs PBKS,2022.05,4
763,Chennai,DC vs CSK,4746.5,5
764,Chennai,SRH vs SRH,2989.21,6
765,Pune,PBKS vs KKR,2680.66,2
766,Pune,SRH vs PBKS,2241.95,4
767,Ahmedabad,KKR vs CSK,422.9,3
768,Bangalore,RCB vs CSK,3843.87,1
769,Bangalore,PBKS vs RCB,1008.86,3
770,Delhi,PBKS vs CSK,2460.91,6
771,Bangalore,RR vs RR,2159.4,4
772,Chennai,CSK vs SRH,735.33,3
773,Surat,SRH vs RCB,2094.16,4
774,Bangalore,RCB vs RR,2890.42,5
775,Ahmedabad,KKR vs CSK,4232.27,1
776,Bangalore,KKR vs RCB,2887.03,7
777,Mumbai,KKR vs PBKS,4535.51,4
778,Kolkata,MI vs RR,3459.64,6
779,Delhi,RR vs PBKS,3790.09,4
780,Surat,RCB vs CSK,2368.35,3
781,Pune,CSK vs SRH,4840.69,1
782,Bangalore,DC vs PBKS,2049.41,6
783,Hyderabad,DC vs DC,2731.47,7
784,Pune,CSK vs RCB,3794.46,1
785,Chennai,RR vs CSK,4096.08,7
786,Hyderabad,PBKS vs PBKS,1674.83,3
787,Ahmedabad,RR vs RCB,3308.85,1
788,Surat,RCB vs RCB,3460.88,4
789,Chennai,DC vs MI,449.73,2
790,Surat,CSK vs RCB,3470.6,4
791,Delhi,SRH vs RCB,651.77,5
792,Bangalore,RCB vs RR,2017.99,6
793,Hyderabad,KKR vs RR,1773.55,3
794,Mumbai,SRH vs CSK,4922.82,5
795,Surat,SRH vs KKR,2062.26,3
796,Hyderabad,SRH vs RCB,3888.83,1
797,Hyderabad,SRH vs CSK,3714.95,1
798,Pune,RCB vs RCB,631.23,6
799,Bangalore,RCB vs RR,1114.01,3
800,Hyderabad,MI vs MI,3663.84,5
801,Pune,CSK vs MI,3245.56,7
802,Delhi,SRH vs KKR,398.77,7
803,Delhi,DC vs MI,3088.76,4
804,Bangalore,PBKS vs SRH,3423.56,7
805,Mumbai,SRH vs PBKS,3897.09,5
806,Delhi,KKR vs DC,1550.12,4
807,Mumbai,SRH vs PBKS,2031.17,6
808,Delhi,CSK vs MI,1539.95,2
809,Pune,RCB vs PBKS,346.37,6
810,Bangalore,DC vs PBKS,739.75,5
811,Bangalore,PBKS vs KKR,1513.89,5
812,Pune,RR vs RCB,1197.57,1
813,Delhi,RR vs RR,1974.81,5
814,Bangalore,RR vs DC,4006.21,4
815,Surat,RCB vs RR,1619.17,7
816,Mumbai,CSK vs RR,2623.49,4
817,Bangalore,KKR vs PBKS,3626.76,3
818,Mumbai,CSK vs SRH,1438.84,4
819,Chennai,PBKS vs KKR,4677.97,5
820,Surat,RCB vs CSK,1801.8,6
821,Mumbai,MI vs SRH,3256.57,7
822,Delhi,DC vs DC,2713.73,5
823,Ahmedabad,KKR vs RCB,4190.43,5
824,Kolkata,RR vs RR,1163.16,5
825,Chennai,KKR vs RCB,4860.88,6
826,Bangalore,PBKS vs PBKS,3425.58,1
827,Mumbai,PBKS vs SRH,3854.43,7
828,Hyderabad,PBKS vs MI,3348.63,5
829,Hyderabad,CSK vs DC,3071.0,6
830,Delhi,PBKS vs KKR,475.76,6
831,Mumbai,KKR vs RR,4339.26,4
832,Bangalore,MI vs MI,3000.61,1
833,Kolkata,SRH vs PBKS,2571.76,4
834,Mumbai,PBKS vs SRH,2079.28,1
835,Hyderabad,MI vs CSK,3644.13,6
836,Delhi,DC vs RCB,4262.82,1
837,Chennai,SRH vs RR,2389.35,7
838,Bangalore,DC vs RR,4304.77,3
839,Mumbai,MI vs DC,1102.9,5
840,Ahmedabad,MI vs KKR,785.35,6
841,Mumbai,RR vs SRH,3671.52,3
842,Kolkata,CSK vs DC,3530.68,4
843,Surat,PBKS vs SRH,451.79,1
844,Chennai,CSK vs RCB,2523.03,5
845,Delhi,CSK vs DC,1446.93,3
846,Pune,RR vs RR,1789.54,2
847,Mumbai,RR vs RCB,1938.2,6
848,Hyderabad,KKR vs DC,3718.79,2
849,Mumbai,MI vs MI,1956.79,2
850,Hyderabad,MI vs RCB,2928.14,1
851,Surat,RR vs PBKS,996.43,7
852,Hyderabad,PBKS vs RCB,833.21,5
853,Ahmedabad,RCB vs RR,3453.91,6
854,Kolkata,RR vs RCB,300.95,2
855,Delhi,DC vs SRH,500.29,4
856,Ahmedabad,RR vs PBKS,318.36,3
857,Pune,SRH vs PBKS,2910.58,1
858,Chennai,MI vs RR,3562.21,6
859,Chennai,RR vs CSK,2213.85,2
860,Kolkata,DC vs SRH,3387.02,3
861,Delhi,MI vs PBKS,325.03,2
862,Bangalore,SRH vs KKR,4877.47,5
863,Surat,MI vs PBKS,1830.86,5
864,Ahmedabad,RCB vs DC,3865.25,4
865,Bangalore,RCB vs KKR,745.37,3
866,Pune,MI vs CSK,1312.7,1
867,Surat,KKR vs MI,3775.87,6
868,Delhi,PBKS vs RR,4400.74,1
869,Ahmedabad,DC vs RCB,711.34,3
870,Delhi,DC vs KKR,2411.08,1
871,Delhi,DC vs PBKS,3955.04,1
872,Hyderabad,MI vs RCB,3050.43,3
873,Pune,KKR vs RR,2324.45,6
874,Hyderabad,PBKS vs DC,4978.83,2
875,Hyderabad,RR vs RCB,4596.87,2
876,Kolkata,PBKS vs RR,1380.18,2
877,Mumbai,RR vs SRH,1202.0,3
878,Surat,PBKS vs KKR,3100.19,7
879,Kolkata,KKR vs SRH,1696.63,2
880,Mumbai,SRH vs KKR,3107.27,1
881,Mumbai,SRH vs SRH,2821.6,2
882,Bangalore,KKR vs PBKS,4348.31,4
883,Hyderabad,RR vs PBKS,4397.4,1
884,Hyderabad,RR vs SRH,2455.73,1
885,Ahmedabad,SRH vs CSK,592.92,3
886,Delhi,DC vs DC,4115.8,1
887,Bangalore,RR vs RCB,4964.21,4
888,Ahmedabad,SRH vs MI,3920.42,4
889,Chennai,SRH vs CSK,3817.74,1
890,Chennai,RR vs PBKS,3081.82,1
891,Bangalore,SRH vs PBKS,3521.34,5
892,Mumbai,KKR vs KKR,4522.18,2
893,Hyderabad,SRH vs SRH,1729.66,6
894,Surat,RCB vs CSK,1770.44,6
895,Kolkata,KKR vs KKR,2263.36,5
896,Chennai,MI vs KKR,500.42,6
897,Mumbai,KKR vs MI,3967.52,2
898,Hyderabad,CSK vs DC,4128.29,1
899,Mumbai,RR vs PBKS,4481.59,4
900,Pune,CSK vs RCB,1500.99,7
901,Pune,MI vs RCB,337.68,2
902,Bangalore,DC vs PBKS,4521.06,4
903,Delhi,PBKS vs KKR,1065.91,4
904,Ahmedabad,SRH vs RR,3999.95,3
905,Surat,SRH vs MI,3380.72,7
906,Ahmedabad,CSK vs KKR,2910.23,2
907,Surat,MI vs RCB,1555.83,6
908,Kolkata,DC vs RCB,4549.43,6
909,Hyderabad,MI vs DC,1176.78,4
910,Ahmedabad,PBKS vs RCB,1911.75,1
911,Hyderabad,SRH vs MI,4398.8,5
912,Ahmedabad,MI vs SRH,3999.05,7
913,Kolkata,CSK vs RR,2403.83,5
914,Mumbai,SRH vs PBKS,3032.93,3
915,Mumbai,PBKS vs RCB,764.41,6
916,Mumbai,PBKS vs SRH,2627.67,4
917,Bangalore,KKR vs CSK,4352.76,5
918,Hyderabad,RR vs RCB,1946.41,3
919,Mumbai,PBKS vs SRH,2884.6,1
920,Chennai,RCB vs MI,4240.78,5
921,Kolkata,RR vs SRH,1213.82,2
922,Kolkata,KKR vs RCB,4173.88,1
923,Ahmedabad,DC vs DC,2885.37,5
924,Mumbai,RR vs CSK,4845.37,1
925,Pune,DC vs CSK,1563.04,6
926,Hyderabad,RCB vs RCB,4689.73,4
927,Surat,PBKS vs RR,1851.23,2
928,Ahmedabad,KKR vs MI,2968.09,4
929,Mumbai,SRH vs DC,2397.16,1
930,Chennai,KKR vs PBKS,1053.97,6
931,Mumbai,SRH vs RR,1873.53,1
932,Delhi,SRH vs MI,4517.41,1
933,Pune,SRH vs RR,1913.69,3
934,Hyderabad,KKR vs MI,2205.38,2
935,Ahmedabad,CSK vs PBKS,2335.1,2
936,Delhi,SRH vs RCB,2359.35,5
937,Ahmedabad,DC vs SRH,4802.4,4
938,Pune,CSK vs SRH,2404.66,5
939,Ahmedabad,RR vs KKR,2781.68,7
940,Surat,KKR vs RCB,2961.55,3
941,Chennai,PBKS vs RCB,1884.71,7
942,Pune,PBKS vs RR,3440.76,4
943,Hyderabad,DC vs PBKS,4094.85,1
944,Mumbai,KKR vs KKR,4976.49,7
945,Pune,CSK vs PBKS,4759.7,2
946,Mumbai,RR vs CSK,2797.61,6
947,Bangalore,CSK vs MI,4297.61,7
948,Bangalore,KKR vs RCB,3611.18,7
949,Bangalore,RCB vs RR,1394.85,4
950,Mumbai,PBKS vs CSK,1450.91,5
951,Kolkata,KKR vs PBKS,1574.66,2
952,Chennai,CSK vs PBKS,4104.45,5
953,Delhi,MI vs PBKS,4982.81,5
954,Hyderabad,RCB vs DC,1943.06,7
955,Mumbai,PBKS vs MI,926.69,3
956,Bangalore,PBKS vs SRH,4127.75,7
957,Ahmedabad,MI vs DC,4568.19,6
958,Mumbai,SRH vs MI,2654.71,5
959,Ahmedabad,KKR vs CSK,2313.02,2
960,Bangalore,MI vs DC,4203.72,5
961,Mumbai,RR vs CSK,2426.19,5
962,Pune,MI vs CSK,1247.29,3
963,Ahmedabad,PBKS vs MI,3032.25,5
964,Kolkata,SRH vs DC,3600.67,4
965,Kolkata,RCB vs RCB,1145.24,2
966,Mumbai,DC vs RR,4655.8,5
967,Hyderabad,DC vs PBKS,1850.85,7
968,Chennai,DC vs DC,442.71,1
969,Surat,CSK vs RCB,4247.66,5
970,Delhi,RR vs CSK,1095.61,6
971,Hyderabad,RCB vs DC,691.91,4
972,Mumbai,RCB vs KKR,3553.27,6
973,Pune,MI vs MI,3428.0,6
974,Pune,SRH vs PBKS,3711.96,2
975,Kolkata,DC vs DC,798.01,5
976,Chennai,KKR vs KKR,1250.71,3
977,Delhi,PBKS vs RR,3164.92,3
978,Delhi,RCB vs SRH,706.71,1
979,Mumbai,KKR vs CSK,2507.99,3
980,Ahmedabad,MI vs DC,2601.88,4
981,Kolkata,MI vs KKR,3934.4,3
982,Pune,KKR vs CSK,4091.1,5
983,Hyderabad,CSK vs MI,1708.77,2
984,Pune,PBKS vs MI,4887.82,3
985,Delhi,KKR vs MI,1514.28,7
986,Kolkata,DC vs PBKS,1710.8,4
987,Bangalore,KKR vs KKR,2221.78,1
988,Ahmedabad,MI vs RCB,3530.32,1
989,Bangalore,SRH vs KKR,1378.13,7
990,Kolkata,RR vs RR,4485.98,6
991,Ahmedabad,KKR vs SRH,3821.93,4
992,Surat,RCB vs KKR,1509.19,7
993,Chennai,DC vs SRH,3420.88,5
994,Ahmedabad,SRH vs MI,869.36,7
995,Ahmedabad,RCB vs DC,4787.94,1
996,Chennai,PBKS vs MI,2182.86,7
997,Mumbai,RR vs DC,4942.37,6
998,Kolkata,RR vs DC,4410.53,6
999,Hyderabad,DC vs RCB,4070.44,5
1000,Mumbai,SRH vs DC,4650.66,1
1001,Kolkata,RCB vs PBKS,2647.92,4
1002,Hyderabad,KKR vs KKR,4707.77,7
1003,Mumbai,SRH vs RCB,2653.67,7
1004,Pune,PBKS vs MI,770.8,7
1005,Bangalore,DC vs DC,4449.43,4
1006,Delhi,RCB vs DC,4206.34,5
1007,Pune,KKR vs SRH,2025.65,5
1008,Ahmedabad,KKR vs RR,631.28,4
1009,Bangalore,CSK vs PBKS,3440.82,3
1010,Mumbai,RR vs CSK,1880.41,2
1011,Bangalore,KKR vs MI,2734.58,5
1012,Hyderabad,SRH vs DC,4357.59,2
1013,Pune,MI vs CSK,2257.27,4
1014,Mumbai,KKR vs KKR,3243.61,3
1015,Bangalore,PBKS vs KKR,4476.91,1
1016,Bangalore,RR vs SRH,1166.15,6
1017,Mumbai,MI vs KKR,1663.67,4
1018,Chennai,KKR vs CSK,2297.57,6
1019,Delhi,PBKS vs KKR,686.65,4
1020,Mumbai,KKR vs DC,3045.75,4
1021,Surat,KKR vs RR,3030.26,4
1022,Kolkata,SRH vs DC,4391.06,7
1023,Surat,PBKS vs RR,4475.32,4
1024,Pune,SRH vs SRH,1617.27,1
1025,Bangalore,RR vs PBKS,4499.44,6
1026,Delhi,PBKS vs CSK,3253.84,6
1027,Ahmedabad,PBKS vs RR,1723.63,4
1028,Pune,KKR vs RR,343.3,4
1029,Surat,RR vs DC,958.21,7
1030,Bangalore,MI vs KKR,604.25,5
1031,Delhi,RCB vs MI,378.87,6
1032,Pune,SRH vs DC,2813.91,7
1033,Pune,SRH vs RCB,1652.25,3
1034,Surat,KKR vs RR,1117.58,2
1035,Chennai,KKR vs DC,852.86,3
1036,Delhi,KKR vs PBKS,3282.2,7
1037,Delhi,RR vs SRH,2571.19,5
1038,Mumbai,PBKS vs PBKS,543.51,7
1039,Delhi,PBKS vs RCB,4694.33,2
1040,Chennai,RR vs RCB,1377.06,7
1041,Ahmedabad,RCB vs PBKS,2056.73,2
1042,Chennai,RCB vs MI,1226.21,4
1043,Chennai,MI vs CSK,2836.25,7
1044,Hyderabad,MI vs MI,2647.26,1
1045,Bangalore,DC vs RCB,2878.92,7
1046,Mumbai,KKR vs CSK,4309.91,4
1047,Pune,RCB vs MI,1402.23,6
1048,Bangalore,KKR vs PBKS,4528.38,5
1049,Pune,RR vs MI,2499.45,6
1050,Delhi,PBKS vs PBKS,4897.58,3
1051,Surat,MI vs MI,1776.28,5
1052,Ahmedabad,DC vs MI,4363.68,4
1053,Kolkata,MI vs SRH,3617.78,1
1054,Delhi,SRH vs MI,3729.11,5
1055,Bangalore,DC vs RCB,1958.92,7
1056,Mumbai,CSK vs CSK,1338.16,5
1057,Chennai,RCB vs KKR,4651.18,5
1058,Mumbai,KKR vs SRH,1264.77,6
1059,Bangalore,RR vs SRH,1920.06,1
1060,Chennai,DC vs CSK,3433.76,3
1061,Hyderabad,RR vs DC,680.71,4
1062,Surat,PBKS vs KKR,4179.02,3
1063,Pune,KKR vs SRH,1521.16,6
1064,Mumbai,CSK vs MI,1367.05,2
1065,Hyderabad,CSK vs DC,1314.76,4
1066,Chennai,DC vs DC,3425.98,4
1067,Mumbai,PBKS vs MI,3920.66,6
1068,Bangalore,MI vs RCB,3784.21,6
1069,Delhi,CSK vs PBKS,3416.15,2
1070,Delhi,DC vs RR,1089.57,1
1071,Mumbai,CSK vs MI,3084.38,1
1072,Bangalore,KKR vs KKR,1415.15,3
1073,Kolkata,PBKS vs SRH,4381.96,4
1074,Kolkata,MI vs CSK,4499.51,4
1075,Delhi,SRH vs MI,3546.54,7
1076,Chennai,RCB vs RR,3337.0,7
1077,Chennai,MI vs KKR,578.66,7
1078,Ahmedabad,RCB vs DC,4887.33,6
1079,Hyderabad,CSK vs SRH,2938.69,6
1080,Kolkata,RCB vs KKR,1339.38,2
1081,Delhi,DC vs RR,1810.58,5
1082,Pune,DC vs RCB,3220.08,5
1083,Mumbai,CSK vs RR,4179.71,4
1084,Bangalore,MI vs CSK,1782.19,5
1085,Delhi,DC vs KKR,2469.42,1
1086,Hyderabad,CSK vs RR,4318.23,6
1087,Pune,DC vs RR,3392.27,5
1088,Delhi,MI vs SRH,770.72,3
1089,Surat,PBKS vs PBKS,3133.2,4
1090,Pune,KKR vs RR,2716.91,4
1091,Surat,DC vs DC,1189.7,6
1092,Kolkata,RCB vs DC,4073.13,5
1093,Pune,CSK vs SRH,4055.1,6
1094,Mumbai,KKR vs CSK,3319.53,6
1095,Delhi,CSK vs SRH,4100.26,6
1096,Ahmedabad,RCB vs DC,596.69,7
1097,Mumbai,RCB vs DC,2604.73,3
1098,Delhi,RR vs RR,4732.07,1
1099,Kolkata,CSK vs CSK,3283.63,3
1100,Surat,MI vs SRH,3071.24,5
1101,Mumbai,PBKS vs RR,1349.87,7
1102,Chennai,SRH vs CSK,2750.93,1
1103,Pune,RCB vs CSK,2770.35,5
1104,Ahmedabad,RCB vs DC,2709.27,6
1105,Kolkata,PBKS vs DC,3075.36,5
1106,Chennai,CSK vs MI,597.31,5
1107,Kolkata,CSK vs RR,2501.76,5
1108,Delhi,CSK vs RR,1357.25,5
1109,Kolkata,DC vs MI,3317.3,6
1110,Chennai,SRH vs DC,4442.01,5
1111,Delhi,DC vs CSK,4977.82,1
1112,Pune,KKR vs RCB,2396.83,7
1113,Mumbai,DC vs RCB,2732.19,1
1114,Delhi,RCB vs SRH,2639.73,7
1115,Mumbai,SRH vs SRH,2457.08,3
1116,Chennai,PBKS vs RCB,541.19,5
1117,Chennai,CSK vs RCB,3093.37,7
1118,Chennai,DC vs SRH,4603.32,7
1119,Mumbai,DC vs SRH,1550.49,2
1120,Surat,PBKS vs CSK,1302.27,4
1121,Hyderabad,RR vs SRH,4334.82,7
1122,Ahmedabad,KKR vs PBKS,2642.66,4
1123,Hyderabad,KKR vs PBKS,3618.69,3
1124,Mumbai,CSK vs RCB,852.3,1
1125,Ahmedabad,SRH vs MI,3524.39,4
1126,Bangalore,DC vs RR,3932.16,2
1127,Chennai,DC vs RR,943.9,7
1128,Hyderabad,PBKS vs RR,4860.67,4
1129,Chennai,DC vs RCB,4855.51,1
1130,Delhi,SRH vs RR,468.74,6
1131,Ahmedabad,KKR vs PBKS,3394.11,5
1132,Pune,RR vs RCB,2135.59,5
1133,Ahmedabad,DC vs RR,4165.27,5
1134,Bangalore,SRH vs PBKS,3894.69,3
1135,Pune,KKR vs RR,4249.01,2
1136,Chennai,DC vs SRH,3164.02,5
1137,Surat,DC vs RR,4774.8,3
1138,Bangalore,CSK vs KKR,3770.94,5
1139,Pune,RCB vs MI,588.56,5
1140,Kolkata,PBKS vs KKR,3922.43,2
1141,Bangalore,PBKS vs SRH,646.16,4
1142,Chennai,CSK vs DC,914.41,1
1143,Pune,PBKS vs RCB,3130.3,5
1144,Kolkata,SRH vs KKR,2125.31,6
1145,Delhi,SRH vs RCB,3093.58,1
1146,Ahmedabad,DC vs DC,2873.87,2
1147,Chennai,CSK vs PBKS,933.85,3
1148,Surat,PBKS vs DC,4187.31,1
1149,Hyderabad,DC vs MI,2797.5,7
1150,Delhi,RR vs CSK,2278.69,1
1151,Bangalore,CSK vs KKR,4203.57,3
1152,Ahmedabad,RR vs RCB,4258.74,1
1153,Pune,MI vs DC,2728.28,7
1154,Surat,RR vs DC,4570.37,2
1155,Bangalore,CSK vs MI,4267.97,2
1156,Hyderabad,CSK vs SRH,555.7,7
1157,Chennai,KKR vs KKR,1840.23,1
1158,Hyderabad,PBKS vs RR,2293.19,2
1159,Delhi,DC vs PBKS,2508.27,4
1160,Pune,RCB vs RR,2492.14,6
1161,Pune,MI vs PBKS,2487.43,7
1162,Pune,CSK vs SRH,3186.82,6
1163,Pune,DC vs CSK,4904.12,5
1164,Mumbai,CSK vs RCB,1043.39,7
1165,Bangalore,RR vs SRH,1952.62,5
1166,Delhi,RR vs PBKS,3121.91,2
1167,Ahmedabad,KKR vs PBKS,3470.7,3
1168,Delhi,RR vs PBKS,1479.5,7
1169,Bangalore,CSK vs PBKS,1311.4,3
1170,Delhi,PBKS vs RR,1465.19,2
1171,Bangalore,CSK vs SRH,3370.72,2
1172,Chennai,MI vs CSK,4783.6,4
1173,Chennai,MI vs RR,3163.36,7
1174,Kolkata,CSK vs RCB,594.85,3
1175,Hyderabad,KKR vs RCB,3792.03,7
1176,Hyderabad,RCB vs RR,1306.63,7
1177,Ahmedabad,DC vs PBKS,1261.07,6
1178,Surat,KKR vs DC,617.23,4
1179,Pune,RCB vs RCB,1720.73,2
1180,Delhi,DC vs DC,4129.9,1
1181,Bangalore,MI vs KKR,3261.38,1
1182,Ahmedabad,PBKS vs DC,2164.27,4
1183,Kolkata,DC vs MI,648.89,1
1184,Bangalore,KKR vs KKR,2911.32,1
1185,Pune,SRH vs CSK,2201.39,6
1186,Surat,CSK vs RCB,4787.89,4
1187,Pune,RR vs RR,2570.01,2
1188,Mumbai,KKR vs PBKS,3969.64,3
1189,Delhi,CSK vs SRH,4027.23,6
1190,Delhi,PBKS vs RR,484.43,3
1191,Chennai,DC vs DC,1596.05,4
1192,Hyderabad,CSK vs RR,1386.81,5
1193,Ahmedabad,RR vs PBKS,4980.38,6
1194,Ahmedabad,RCB vs SRH,2750.65,7
1195,Delhi,CSK vs RCB,2844.59,7
1196,Chennai,RR vs CSK,4001.88,4
1197,Mumbai,KKR vs SRH,2332.01,1
1198,Delhi,CSK vs RCB,881.11,2
1199,Pune,RR vs RCB,4656.24,7
1200,Delhi,DC vs DC,3959.79,5
1201,Delhi,RCB vs DC,858.77,5
1202,Hyderabad,DC vs RCB,2449.64,6
