date,product,city,amount
2024-04-23,Tablet,Mumbai,7484.46
2025-10-23,Headphones,Ahmedabad,37632.09
2024-05-07,Phone,Surat,40183.35
2025-07-25,Tablet,Bangalore,18509.0
2025-08-31,Phone,Surat,3814.48
2024-10-11,Laptop,Ahmedabad,47871.77
2024-11-08,Phone,Mumbai,25105.08
2025-12-12,Laptop,Surat,7140.34
2025-12-16,Phone,Mumbai,10323.76
2025-06-30,Tablet,Mumbai,2745.33
2025-11-14,Tablet,Surat,35637.87
2025-07-03,Laptop,Bangalore,35352.66
2024-09-13,Headphones,Bangalore,30323.97
2025-03-10,Laptop,Surat,27541.86
2025-01-01,Laptop,Bangalore,19383.8
2025-01-20,Phone,Delhi,47556.36
2024-09-09,Phone,Mumbai,40125.8
2025-01-31,Laptop,Surat,45427.28
2024-09-03,Tablet,Ahmedabad,15927.14
2025-08-17,Phone,Surat,48925.04
2025-11-15,Headphones,Surat,8684.84
2024-11-19,Phone,Mumbai,3285.49
2025-02-17,Phone,Ahmedabad,16332.1
2025-05-23,Headphones,Mumbai,10463.7
2025-01-18,Laptop,Bangalore,26117.41
2024-07-10,Headphones,Surat,17834.86
2025-12-21,Laptop,Mumbai,9001.43
2024-05-10,Laptop,Delhi,42290.79
2026-01-14,Laptop,Surat,25644.54
2024-12-18,Headphones,Bangalore,5921.73
2026-02-03,Laptop,Mumbai,4228.99
2025-12-09,Tablet,Mumbai,19467.43
2026-02-17,Headphones,Delhi,45445.15
2025-11-02,Tablet,Bangalore,25646.0
2026-03-07,Laptop,Delhi,7387.2
2024-11-15,Phone,Surat,12708.3
2024-09-08,Laptop,Ahmedabad,2949.25
2025-07-10,Tablet,Mumbai,41676.09
2025-03-05,Tablet,Delhi,47329.59
2025-03-28,Headphones,Mumbai,4351.78
2025-05-15,Phone,Mumbai,9062.56
2026-02-22,Headphones,Delhi,8967.91
2024-06-18,Tablet,Mumbai,40283.46
2024-10-03,Laptop,Bangalore,42043.98
2025-04-25,Phone,Bangalore,21254.05
2025-11-10,Laptop,Ahmedabad,48481.85
2025-07-24,Laptop,Bangalore,13344.1
2024-06-06,Phone,Delhi,26493.45
2024-05-20,Headphones,Bangalore,49816.28
2024-11-20,Laptop,Ahmedabad,41441.64
2024-12-24,Tablet,Surat,24615.64
2025-10-30,Laptop,Surat,5872.02
2026-01-16,Phone,Delhi,45265.43
2025-01-06,Phone,Ahmedabad,27335.23
2025-10-28,Phone,Bangalore,15763.2
2025-01-01,Headphones,Ahmedabad,22835.33
2024-11-08,Laptop,Mumbai,15890.95
2026-02-14,Headphones,Ahmedabad,27777.25
2026-02-26,Headphones,Bangalore,14010.32
2024-05-03,Phone,Delhi,22576.19
2024-07-10,Phone,Mumbai,21599.88
2024-07-08,Headphones,Ahmedabad,30995.43
2026-03-09,Laptop,Surat,1201.22
2025-11-16,Tablet,Bangalore,30138.18
2024-09-25,Headphones,Delhi,29859.13
2025-06-30,Laptop,Bangalore,19918.27
2025-06-23,Phone,Ahmedabad,12721.52
2024-07-04,Phone,Delhi,42042.94
2024-12-02,Laptop,Surat,17566.78
2025-08-28,Tablet,Mumbai,15930.61
2025-12-05,Phone,Ahmedabad,23426.76
2025-12-13,Phone,Delhi,14260.5
2024-04-29,Phone,Mumbai,41622.79
2024-04-03,Laptop,Delhi,28464.93
2024-11-25,Headphones,Ahmedabad,37841.77
2025-06-26,Phone,Delhi,37396.42
2024-08-21,Headphones,Surat,39516.26
2024-09-07,Tablet,Delhi,43525.69
2025-08-17,Phone,Ahmedabad,46013.47
2025-02-14,Phone,Delhi,19488.65
2024-11-20,Tablet,Mumbai,22464.02
2024-11-19,Phone,Mumbai,2977.92
2024-04-05,Headphones,Bangalore,46322.47
2025-01-09,Laptop,Bangalore,29563.69
2024-07-28,Headphones,Surat,35759.57
2024-06-03,Laptop,Mumbai,22082.26
2025-07-25,Laptop,Bangalore,23955.47
2024-09-08,Headphones,Delhi,27387.23
2024-04-28,Headphones,Surat,39870.16
2024-09-30,Headphones,Ahmedabad,30841.95
2024-09-23,Headphones,Bangalore,40654.91
2025-09-07,Tablet,Bangalore,11225.96
2025-11-04,Phone,Mumbai,10689.02
2025-06-24,Laptop,Surat,10737.27
2024-10-14,Headphones,Mumbai,739.77
2026-01-23,Headphones,Mumbai,9363.65
2024-10-27,Headphones,Surat,6377.97
2025-05-21,Tablet,Delhi,22960.84
2025-01-15,Headphones,Bangalore,6798.42
2025-06-25,Headphones,Mumbai,21084.66
2026-02-24,Headphones,Bangalore,49975.4
2026-02-09,Phone,Surat,25416.67
2026-01-27,Tablet,Delhi,46270.03
2025-09-28,Headphones,Ahmedabad,35244.46
2024-08-07,Laptop,Delhi,44768.88
2025-10-03,Laptop,Surat,31466.24
2025-11-05,Laptop,Delhi,40599.68
2024-08-27,Tablet,Ahmedabad,15488.62
2025-09-30,Tablet,Mumbai,18909.49
2025-07-10,Laptop,Delhi,48032.86
2024-12-29,Headphones,Surat,13742.92
2025-03-17,Tablet,Delhi,21357.91
2025-09-11,Laptop,Ahmedabad,32732.36
2024-07-22,Laptop,Surat,19923.96
2026-03-02,Headphones,Delhi,1536.78
2025-07-30,Phone,Surat,39715.4
2025-12-24,Tablet,Ahmedabad,17114.63
2024-11-18,Headphones,Mumbai,11769.41
2025-11-22,Laptop,Ahmedabad,25525.5
2025-02-23,Laptop,Mumbai,917.41
2024-09-12,Headphones,Bangalore,43262.71
2024-09-24,Tablet,Ahmedabad,13436.82
2024-07-07,Phone,Mumbai,46175.97
2025-05-20,Phone,Bangalore,34048.96
2024-05-30,Laptop,Bangalore,27658.12
2026-01-19,Tablet,Bangalore,40409.64
2024-06-09,Phone,Surat,49666.2
2025-10-30,Tablet,Ahmedabad,12934.85
2024-07-20,Tablet,Ahmedabad,18077.26
2024-08-04,Laptop,Ahmedabad,24479.02
2024-10-19,Phone,Ahmedabad,27204.14
2025-03-11,Headphones,Surat,27872.05
2025-11-21,Laptop,Ahmedabad,27674.14
2025-06-05,Phone,Mumbai,41497.96
2025-03-03,Phone,Bangalore,20527.73
2025-10-23,Phone,Surat,1043.07
2025-10-24,Phone,Surat,43846.84
2025-09-04,Phone,Ahmedabad,33281.48
2025-06-01,Tablet,Bangalore,9879.34
2025-03-27,Laptop,Mumbai,1965.24
2024-07-19,Tablet,Bangalore,16131.1
2025-03-18,Headphones,Delhi,6660.16
2025-02-14,Phone,Bangalore,44892.86
2025-10-04,Laptop,Mumbai,14254.38
2026-02-20,Phone,Mumbai,35430.47
2025-04-03,Laptop,Mumbai,33070.46
2026-02-06,Tablet,Surat,35841.76
2025-03-23,Laptop,Surat,26737.09
2024-11-12,Headphones,Delhi,36619.2
2026-02-17,Headphones,Bangalore,25863.41
2026-02-12,Laptop,Ahmedabad,19191.55
2025-12-09,Laptop,Delhi,42992.84
2025-12-29,Laptop,Ahmedabad,23206.95
2024-05-26,Laptop,Ahmedabad,28617.84
2026-03-13,Headphones,Delhi,23517.76
2026-01-30,Phone,Bangalore,38887.18
2026-01-03,Laptop,Ahmedabad,27217.82
2025-04-28,Laptop,Surat,23803.56
2025-09-07,Headphones,Surat,13262.36
2025-06-30,Headphones,Delhi,45621.32
2024-08-08,Tablet,Ahmedabad,43226.93
2025-05-07,Laptop,Delhi,21858.94
2025-06-13,Tablet,Surat,33156.11
2024-04-12,Headphones,Delhi,25651.6
2025-01-15,Headphones,Ahmedabad,9221.08
2024-04-27,Phone,Ahmedabad,19113.44
2025-11-11,Laptop,Surat,42734.28
2025-01-07,Tablet,Mumbai,39973.18
2025-05-29,Headphones,Mumbai,5573.32
2026-02-05,Headphones,Bangalore,4228.41
2024-04-19,Tablet,Surat,42749.08
2025-11-13,Phone,Bangalore,45015.76
2025-10-13,Headphones,Surat,15064.54
2025-12-19,Laptop,Ahmedabad,17789.68
2024-12-13,Headphones,Surat,17122.24
2024-07-03,Laptop,Delhi,6784.93
2025-11-01,Tablet,Bangalore,37378.03
2025-11-23,Laptop,Surat,18819.26
2025-09-24,Tablet,Bangalore,41893.24
2024-09-19,Laptop,Surat,43986.7
2025-10-19,Tablet,Mumbai,45683.28
2025-04-07,Laptop,Bangalore,40988.13
2025-07-01,Phone,Ahmedabad,39551.08
2025-03-26,Laptop,Ahmedabad,22749.65
2025-04-07,Laptop,Surat,1833.9
2025-01-03,Phone,Ahmedabad,6047.1
2025-11-17,Headphones,Ahmedabad,26778.33
2025-04-16,Headphones,Bangalore,18321.26
2025-04-29,Laptop,Surat,41539.55
2024-04-11,Phone,Bangalore,28375.42
2025-07-28,Laptop,Surat,5392.26
2024-08-13,Tablet,Ahmedabad,24187.29
2024-03-26,Tablet,Surat,41187.17
2025-05-18,Laptop,Surat,43222.52
2024-12-23,Headphones,Delhi,8719.84
2024-08-04,Headphones,Surat,5464.84
2025-08-21,Laptop,Delhi,19656.03
2025-01-23,Laptop,Bangalore,3743.01
2026-01-30,Tablet,Delhi,36454.8
2024-10-08,Headphones,Bangalore,22652.87
2025-03-23,Laptop,Surat,10312.03
2025-02-07,Tablet,Bangalore,5572.21
2024-10-13,Headphones,Ahmedabad,46403.93
2025-06-09,Phone,Surat,2631.46
2026-02-07,Tablet,Delhi,5344.98
2025-08-03,Headphones,Mumbai,12094.69
2024-04-18,Headphones,Surat,5186.18
2024-11-03,Tablet,Ahmedabad,32392.07
2024-09-01,Phone,Bangalore,11301.84
2024-03-20,Tablet,Delhi,24256.54
2024-10-16,Headphones,Delhi,43082.04
2024-12-04,Laptop,Ahmedabad,41326.22
2025-10-09,Laptop,Ahmedabad,7739.07
2024-10-05,Tablet,Surat,4892.2
2026-02-12,Headphones,Mumbai,33380.44
2025-02-25,Laptop,Mumbai,10910.11
2025-09-22,Headphones,Bangalore,39181.89
2024-09-25,Tablet,Delhi,22007.19
2024-08-18,Laptop,Surat,8148.73
2024-10-11,Headphones,Delhi,48723.7
2025-01-29,Laptop,Surat,3252.9
2024-07-20,Tablet,Ahmedabad,6652.57
2024-05-12,Headphones,Bangalore,40695.83
2024-11-09,Laptop,Ahmedabad,22907.92
2026-02-15,Tablet,Delhi,46933.56
2024-09-06,Laptop,Bangalore,6092.95
2025-01-19,Laptop,Surat,8270.69
2025-03-07,Phone,Surat,590.31
2026-02-07,Phone,Bangalore,11247.23
2024-09-26,Tablet,Ahmedabad,33034.4
2026-02-17,Phone,Bangalore,36304.86
2024-07-03,Tablet,Ahmedabad,21782.01
2024-10-01,Phone,Bangalore,13239.23
2025-04-03,Laptop,Ahmedabad,35958.32
2025-09-02,Tablet,Mumbai,9044.18
2024-11-29,Tablet,Bangalore,38470.75
2026-01-07,Laptop,Ahmedabad,39436.19
2025-07-31,Tablet,Delhi,22333.17
2024-07-16,Tablet,Delhi,10083.57
2024-12-07,Phone,Bangalore,31678.76
2024-04-24,Tablet,Bangalore,42745.99
2025-08-28,Headphones,Surat,26710.61
2026-02-08,Laptop,Ahmedabad,23322.86
2024-12-11,Phone,Bangalore,48971.58
2024-06-18,Phone,Delhi,27102.57
2024-06-04,Headphones,Delhi,2193.71
2024-05-10,Laptop,Delhi,25351.47
2024-11-10,Laptop,Ahmedabad,22540.93
2024-12-09,Phone,Mumbai,14959.15
2026-02-02,Tablet,Bangalore,16209.0
2025-07-23,Phone,Mumbai,46575.86
2024-10-04,Laptop,Ahmedabad,7113.05
2025-06-14,Headphones,Bangalore,38319.84
2024-08-22,Phone,Surat,45169.78
2024-09-02,Laptop,Bangalore,13344.47
2026-01-29,Phone,Bangalore,3807.32
2025-01-08,Tablet,Bangalore,15703.74
2025-01-22,Phone,Bangalore,21927.62
2024-10-03,Phone,Bangalore,47595.5
2024-07-26,Laptop,Ahmedabad,21791.97
2024-10-24,Laptop,Bangalore,5056.81
2024-10-29,Laptop,Ahmedabad,7770.99
2024-03-28,Phone,Bangalore,17960.27
2024-04-28,Tablet,Bangalore,9617.3
2025-10-09,Headphones,Ahmedabad,3498.08
2025-01-04,Headphones,Bangalore,9175.36
2025-02-19,Laptop,Delhi,5721.79
2025-10-23,Laptop,Bangalore,10533.57
2025-02-12,Phone,Surat,49824.49
2024-09-03,Headphones,Ahmedabad,22547.72
2025-02-18,Laptop,Bangalore,33100.67
2025-01-13,Tablet,Bangalore,8681.45
2026-01-24,Tablet,Ahmedabad,42539.94
2025-02-14,Laptop,Mumbai,13711.85
2024-04-01,Laptop,Delhi,49133.28
2024-06-13,Headphones,Delhi,41917.04
2024-10-06,Headphones,Bangalore,47568.14
2024-05-07,Phone,Ahmedabad,33580.95
2025-08-17,Headphones,Surat,33075.54
2024-04-22,Tablet,Bangalore,42134.31
2024-09-19,Tablet,Delhi,35910.43
2025-10-23,Laptop,Bangalore,30506.34
2025-12-07,Headphones,Ahmedabad,18234.31
2024-09-28,Phone,Surat,11531.91
2025-09-29,Tablet,Mumbai,39221.1
2025-04-20,Tablet,Surat,19609.47
2024-08-18,Phone,Bangalore,3529.64
2025-05-06,Phone,Delhi,24241.29
2025-01-16,Tablet,Ahmedabad,33046.83
2025-02-06,Tablet,Bangalore,1640.4
2025-01-25,Phone,Mumbai,35403.49
2024-09-22,Tablet,Ahmedabad,11621.81
2025-04-05,Laptop,Ahmedabad,11506.68
2026-03-01,Laptop,Ahmedabad,28362.63
2026-02-12,Phone,Bangalore,17196.06
2024-03-18,Headphones,Mumbai,22803.9
2026-01-20,Phone,Bangalore,25895.61
2024-09-04,Phone,Ahmedabad,46090.65
2025-11-29,Headphones,Ahmedabad,10642.58
2025-10-14,Headphones,Delhi,23483.2
2024-12-20,Headphones,Surat,39406.36
2025-08-11,Laptop,Bangalore,10655.78
2025-12-14,Tablet,Mumbai,4577.89
2025-06-20,Laptop,Ahmedabad,1379.34
2024-06-04,Tablet,Bangalore,5634.78
2025-10-13,Laptop,Surat,14092.23
2024-10-19,Tablet,Bangalore,20758.19
2025-05-23,Laptop,Surat,29891.81
2024-06-24,Headphones,Bangalore,10404.48
2025-10-23,Phone,Delhi,13849.94
2025-08-17,Laptop,Bangalore,35104.48
2025-05-11,Tablet,Delhi,45495.89
2025-02-02,Headphones,Surat,7207.98
2025-09-20,Laptop,Ahmedabad,23889.5
2026-01-06,Laptop,Ahmedabad,15123.19
2024-11-20,Headphones,Bangalore,26634.53
2025-05-10,Laptop,Mumbai,6396.99
2024-06-04,Phone,Bangalore,13916.43
2025-03-15,Laptop,Delhi,35588.66
2024-05-26,Phone,Delhi,41055.84
2025-06-27,Phone,Surat,31271.45
2025-11-15,Headphones,Bangalore,47250.72
2024-10-05,Laptop,Surat,32818.58
2025-02-10,Headphones,Mumbai,37456.36
2024-03-20,Laptop,Ahmedabad,18192.65
2026-02-15,Laptop,Ahmedabad,8908.48
2025-04-17,Tablet,Bangalore,33064.93
2025-04-01,Laptop,Surat,45994.8
2024-06-16,Headphones,Surat,49104.1
2025-12-01,Phone,Mumbai,22777.33
2024-12-24,Laptop,Surat,27215.49
2025-08-06,Tablet,Delhi,15905.15
2025-08-21,Headphones,Delhi,33789.48
2024-05-28,Laptop,Delhi,38378.43
2025-06-17,Headphones,Bangalore,2539.23
2025-11-08,Tablet,Delhi,42408.13
2025-04-08,Tablet,Delhi,25933.02
2025-01-31,Headphones,Ahmedabad,29195.89
2025-03-11,Laptop,Bangalore,10708.19
2025-06-05,Phone,Delhi,1009.87
2024-04-04,Tablet,Mumbai,47634.06
2025-01-06,Laptop,Delhi,46455.82
2025-08-18,Laptop,Bangalore,38829.84
2024-06-26,Phone,Surat,23943.07
2026-01-13,Tablet,Ahmedabad,16222.24
2024-08-07,Tablet,Ahmedabad,8225.87
2024-05-29,Laptop,Bangalore,4505.56
2025-04-24,Laptop,Delhi,23136.6
2025-04-10,Phone,Mumbai,39716.24
2024-08-21,Phone,Delhi,36433.15
2025-10-16,Tablet,Delhi,37918.73
2025-06-17,Headphones,Mumbai,6373.18
2024-12-07,Tablet,Ahmedabad,43206.08
2024-05-30,Laptop,Delhi,40296.63
2025-04-25,Tablet,Surat,5157.4
2026-02-22,Headphones,Surat,18148.37
2025-06-14,Phone,Bangalore,19073.6
2025-09-01,Headphones,Bangalore,36888.02
2026-02-23,Headphones,Mumbai,43093.93
2025-02-24,Headphones,Mumbai,19098.42
2025-05-01,Phone,Bangalore,6976.52
2025-04-08,Headphones,Delhi,4586.8
2026-02-19,Headphones,Ahmedabad,32122.68
2025-09-17,Headphones,Surat,25149.92
2024-07-27,Laptop,Mumbai,45151.39
2026-02-03,Headphones,Bangalore,47699.64
2024-08-05,Phone,Surat,44953.85
2025-07-23,Headphones,Mumbai,4243.86
2025-10-11,Headphones,Mumbai,14571.06
2025-08-28,Phone,Delhi,12320.97
2026-02-14,Headphones,Mumbai,3898.83
2024-07-14,Phone,Ahmedabad,45954.49
2024-11-05,Headphones,Mumbai,44791.91
2026-01-26,Phone,Ahmedabad,19842.97
2025-08-20,Headphones,Delhi,47956.14
2025-02-03,Headphones,Ahmedabad,28385.61
2024-05-21,Laptop,Surat,21984.57
2025-05-24,Laptop,Mumbai,27707.68
2024-08-02,Headphones,Bangalore,21391.75
2025-03-08,Headphones,Bangalore,14948.42
2025-12-13,Tablet,Ahmedabad,9464.56
2024-03-19,Phone,Delhi,23300.95
2025-02-02,Tablet,Ahmedabad,26773.45
2025-05-12,Laptop,Ahmedabad,41170.27
2025-09-06,Laptop,Ahmedabad,23932.24
2025-02-27,Laptop,Surat,41555.88
2025-01-15,Laptop,Surat,47755.28
2024-12-21,Headphones,Ahmedabad,36213.64
2025-05-01,Laptop,Delhi,6425.87
2024-07-28,Headphones,Mumbai,23332.63
2025-07-17,Headphones,Bangalore,42907.13
2025-12-17,Laptop,Surat,24836.28
2024-03-24,Laptop,Mumbai,40631.02
2024-06-04,Phone,Surat,38906.78
2024-12-06,Tablet,Surat,8412.32
2024-04-28,Laptop,Surat,16809.67
2025-01-01,Phone,Ahmedabad,38313.59
2025-07-20,Phone,Ahmedabad,8379.31
2025-11-12,Tablet,Surat,21428.09
2024-10-05,Headphones,Surat,7299.14
2025-07-01,Laptop,Bangalore,12167.35
2025-12-11,Tablet,Mumbai,14638.24
2025-11-07,Laptop,Mumbai,26748.13
2024-09-08,Phone,Delhi,45639.28
2025-01-25,Phone,Delhi,19585.11
2025-03-09,Headphones,Delhi,42573.3
2025-03-07,Phone,Ahmedabad,34911.3
2026-01-06,Phone,Ahmedabad,39132.46
2025-04-09,Tablet,Bangalore,38229.21
2025-05-26,Laptop,Ahmedabad,15454.84
2025-07-03,Laptop,Delhi,12194.4
2024-06-30,Tablet,Surat,48890.37
2024-05-01,Headphones,Delhi,37022.46
2025-03-04,Laptop,Bangalore,18606.02
2025-03-07,Phone,Surat,27941.93
2026-03-02,Laptop,Ahmedabad,38905.66
2025-01-12,Phone,Surat,3260.53
2024-09-23,Headphones,Bangalore,5402.11
2024-12-01,Tablet,Ahmedabad,1741.43
2025-07-31,Laptop,Mumbai,8621.31
2025-11-03,Tablet,Delhi,6408.04
2025-05-11,Laptop,Delhi,23421.12
2025-03-11,Phone,Bangalore,14716.37
2025-06-26,Tablet,Bangalore,2756.68
2024-09-08,Laptop,Delhi,22747.47
2024-05-14,Phone,Surat,29139.55
2025-08-13,Tablet,Mumbai,18826.4
2025-02-21,Tablet,Mumbai,13387.28
2025-08-28,Laptop,Bangalore,19827.55
2025-04-06,Laptop,Bangalore,26234.96
2024-09-30,Laptop,Surat,22083.37
2025-09-28,Phone,Bangalore,5117.14
2024-10-13,Laptop,Mumbai,23113.49
2024-07-11,Tablet,Delhi,36156.5
2024-07-21,Tablet,Mumbai,41089.85
2024-07-24,Laptop,Surat,22257.15
2024-10-03,Laptop,Delhi,49692.76
2026-03-08,Headphones,Delhi,42221.48
2025-12-17,Tablet,Mumbai,11161.56
2024-06-05,Phone,Delhi,23110.12
2025-08-16,Headphones,Delhi,15125.47
2024-11-26,Laptop,Bangalore,27736.88
2024-08-02,Laptop,Delhi,11593.89
2026-02-20,Tablet,Surat,2243.85
2024-06-29,Laptop,Delhi,45266.9
2024-04-17,Phone,Bangalore,26228.16
2025-07-10,Tablet,Ahmedabad,45790.63
2024-04-30,Laptop,Ahmedabad,6348.5
2025-05-31,Tablet,Surat,7998.39
2025-08-02,Laptop,Surat,11710.96
2024-08-06,Laptop,Delhi,23127.39
2024-08-07,Laptop,Delhi,44060.1
2025-10-05,Phone,Ahmedabad,32695.39
2024-04-12,Phone,Ahmedabad,3222.74
2024-09-28,Tablet,Mumbai,20656.18
2024-05-01,Laptop,Ahmedabad,36301.1
2025-09-12,Laptop,Ahmedabad,16458.12
2025-01-26,Phone,Surat,24881.8
2024-06-26,Laptop,Mumbai,35715.82
2024-11-25,Phone,Mumbai,48266.76
2025-11-09,Laptop,Delhi,16994.07
2025-02-28,Tablet,Delhi,37346.68
2024-09-02,Laptop,Mumbai,37496.46
2025-01-08,Laptop,Mumbai,27363.76
2024-05-06,Headphones,Delhi,40761.55
2025-11-02,Phone,Surat,27037.76
2024-04-27,Laptop,Surat,31437.45
2025-08-23,Laptop,Surat,41942.49
2024-07-22,Headphones,Surat,24075.15
2024-11-23,Headphones,Delhi,24158.79
2025-10-26,Phone,Bangalore,29756.43
2025-04-04,Headphones,Ahmedabad,40307.63
2025-12-31,Tablet,Ahmedabad,6795.71
2025-12-09,Headphones,Ahmedabad,38675.24
2025-03-17,Tablet,Ahmedabad,15090.58
2025-03-22,Phone,Delhi,4016.15
2025-06-24,Phone,Bangalore,39712.69
2025-10-29,Phone,Delhi,7684.59
2025-01-25,Phone,Bangalore,11056.5
2025-01-13,Phone,Delhi,35455.31
2025-02-15,Tablet,Mumbai,28443.87
2025-08-02,Tablet,Bangalore,46064.57
2025-10-30,Phone,Ahmedabad,47739.56
2024-06-13,Headphones,Bangalore,16041.1
2024-04-08,Laptop,Surat,16547.77
2026-02-10,Phone,Bangalore,10882.22
2025-06-12,Headphones,Surat,26122.02
2024-10-10,Laptop,Surat,19210.39
2024-05-17,Phone,Mumbai,1225.31
2025-04-03,Phone,Bangalore,20050.29
2025-07-12,Tablet,Mumbai,3554.23
2024-10-19,Laptop,Ahmedabad,40052.68
2025-07-08,Laptop,Bangalore,46480.21
2025-12-22,Headphones,Delhi,15143.28
2026-02-25,Tablet,Delhi,32710.3
2024-03-16,Tablet,Delhi,4881.79
2025-11-19,Tablet,Surat,18494.43
2024-04-24,Tablet,Delhi,29007.7
2024-08-21,Laptop,Ahmedabad,5656.55
2025-03-24,Laptop,Bangalore,19168.42
2024-05-21,Phone,Bangalore,47784.44
2025-01-22,Phone,Surat,8721.1
2024-08-10,Tablet,Surat,31201.36
2025-06-24,Tablet,Surat,41750.72
2025-04-21,Tablet,Ahmedabad,38672.96
2024-04-28,Phone,Bangalore,38683.41
2024-06-02,Headphones,Mumbai,3426.57
2024-12-05,Headphones,Surat,48693.29
2025-03-28,Phone,Delhi,36493.65
2025-03-28,Phone,Mumbai,47739.88
2026-01-16,Phone,Mumbai,48973.31
2024-10-11,Phone,Surat,18171.64
2025-03-16,Phone,Delhi,27397.43
2025-07-09,Phone,Surat,36608.53
2026-03-12,Tablet,Surat,42529.65
2025-09-23,Tablet,Delhi,48561.9
2025-10-10,Tablet,Mumbai,48735.57
2025-09-13,Tablet,Mumbai,16723.82
2025-05-01,Phone,Delhi,34183.67
2026-02-04,Headphones,Mumbai,7773.17
2025-03-06,Laptop,Ahmedabad,40620.95
2025-11-23,Phone,Surat,8395.3
2024-04-09,Laptop,Ahmedabad,44588.68
2025-10-14,Headphones,Ahmedabad,48965.45
2025-06-03,Tablet,Ahmedabad,4774.24
2025-03-21,Headphones,Bangalore,25861.77
2025-05-14,Phone,Bangalore,13604.22
2025-10-22,Tablet,Ahmedabad,23766.7
2025-12-30,Phone,Surat,15041.85
2025-06-14,Tablet,Ahmedabad,3749.53
2025-12-07,Laptop,Ahmedabad,20009.38
2024-03-30,Laptop,Bangalore,10626.2
2025-09-16,Laptop,Ahmedabad,27689.84
2025-12-02,Headphones,Surat,34187.55
2026-03-06,Phone,Surat,20562.7
2024-06-17,Headphones,Ahmedabad,10580.18
2024-07-05,Laptop,Surat,9989.39
2025-04-28,Phone,Ahmedabad,618.16
2024-09-07,Laptop,Bangalore,35268.06
2025-03-29,Headphones,Ahmedabad,13029.74
2025-10-16,Headphones,Mumbai,48551.62
2024-09-30,Headphones,Bangalore,37479.33
2025-10-21,Laptop,Surat,15121.23
2024-12-14,Phone,Surat,8367.81
2026-02-17,Phone,Bangalore,31405.02
2024-11-12,Laptop,Mumbai,43295.6
2025-06-05,Phone,Bangalore,29423.98
2024-12-07,Laptop,Delhi,1043.22
2025-02-13,Phone,Mumbai,39421.68
2025-04-21,Tablet,Bangalore,48229.03
2024-11-27,Tablet,Delhi,2849.87
2025-09-14,Headphones,Ahmedabad,40551.95
2026-03-06,Tablet,Mumbai,36090.26
2024-03-25,Tablet,Ahmedabad,20176.06
2025-12-20,Tablet,Delhi,31886.52
2025-12-22,Laptop,Surat,8360.86
2026-01-06,Tablet,Surat,36144.7
2025-09-01,Tablet,Surat,29271.46
2024-05-24,Headphones,Ahmedabad,4785.89
2024-06-21,Tablet,Mumbai,43477.81
2024-09-04,Tablet,Ahmedabad,6853.91
2024-04-17,Phone,Ahmedabad,22196.03
2025-03-27,Headphones,Surat,6993.09
2025-03-30,Headphones,Ahmedabad,32483.02
2025-03-07,Headphones,Delhi,37023.84
2025-10-03,Headphones,Bangalore,47388.01
2024-04-01,Headphones,Bangalore,13003.9
2025-12-27,Headphones,Bangalore,18631.72
2024-09-26,Laptop,Surat,19642.54
2024-08-04,Tablet,Surat,5301.55
2024-03-23,Headphones,Bangalore,40491.4
2024-05-25,Tablet,Mumbai,4594.08
2024-12-31,Tablet,Bangalore,17257.96
2025-07-01,Laptop,Ahmedabad,9924.01
2024-04-29,Headphones,Bangalore,33386.8
2025-07-02,Phone,Bangalore,45325.72
2025-08-06,Laptop,Mumbai,37450.99
2025-09-28,Phone,Surat,38838.66
2025-11-13,Tablet,Surat,4385.89
2025-06-25,Tablet,Ahmedabad,37078.57
2024-09-29,Laptop,Bangalore,3595.26
2024-08-03,Laptop,Delhi,24468.24
2025-03-08,Phone,Ahmedabad,34751.26
2025-10-23,Headphones,Surat,13109.37
2025-12-28,Phone,Mumbai,34287.12
2025-08-13,Laptop,Surat,44086.27
2024-05-31,Phone,Surat,43959.29
2025-07-05,Laptop,Mumbai,10009.14
2025-12-18,Phone,Bangalore,14088.52
2024-06-19,Laptop,Bangalore,33468.87
2025-08-21,Laptop,Surat,42145.12
2024-05-14,Laptop,Ahmedabad,23033.33
2024-09-22,Headphones,Delhi,46148.9
2024-08-07,Phone,Ahmedabad,28943.42
2025-11-15,Phone,Ahmedabad,13466.4
2024-12-31,Phone,Surat,1488.31
2024-12-29,Laptop,Surat,40464.26
2024-09-18,Phone,Delhi,5093.81
2024-06-12,Phone,Delhi,4382.93
2024-07-28,Laptop,Delhi,38968.1
2025-01-12,Tablet,Surat,2066.66
2024-05-09,Laptop,Surat,42216.62
2025-02-14,Phone,Ahmedabad,30136.87
2024-05-29,Laptop,Surat,32008.99
2024-09-01,Tablet,Bangalore,46933.53
2026-01-28,Laptop,Bangalore,43401.22
2024-11-28,Phone,Delhi,4261.77
2025-04-22,Tablet,Surat,42722.79
2025-04-05,Headphones,Bangalore,33523.68
2025-08-05,Phone,Ahmedabad,16180.28
2025-09-17,Tablet,Mumbai,42741.36
2026-03-07,Tablet,Ahmedabad,1653.29
2024-10-26,Headphones,Mumbai,41958.42
2025-06-14,Laptop,Ahmedabad,31199.45
2025-08-28,Laptop,Bangalore,13427.81
2024-07-07,Phone,Surat,794.88
2024-07-12,Headphones,Mumbai,26305.6
2024-12-29,Laptop,Surat,21401.69
2025-10-10,Headphones,Surat,43196.11
2025-06-07,Laptop,Bangalore,39501.81
